"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Plantaginaceae","Scoparia","dulcis","L.","PLANTAGINACEAE Scoparia dulcis L.","80829","GBIF","UEC","Leitao Filho, H.F.","32569","Native","Bronze","Medium","Ilha Anchieta, Trilha Praia do Leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Poaceae","Acroceras","zizanioides","(Kunth) Dandy","POACEAE Acroceras zizanioides (Kunth) Dandy","241759","GBIF","MO","Gentry, A.H.","49336","Native","Ouro","Low","Agriculture Experiment Station. Along Río Comprido."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Poaceae","Diandrolyra","tatianae","Soderstr. & Zuloaga","POACEAE Diandrolyra tatianae Soderstr. & Zuloaga","L  0044100","GBIF","Botany","Soderstrom, T.R.","Soderstrom, TR; Sendulsky, T 1993","Native","Ouro","Low","Brazil State of Sao Paulo Mun. Ubatuba 15 km NE of Ubatuba near Praia do Lazaro"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Poaceae","Hildaea","pallens","(Sw.) C.Silva & R.P.Oliveira","POACEAE Hildaea pallens (Sw.) C.Silva & R.P.Oliveira","122886","GBIF","ESA","Zipparro, V.B.","2403","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Poaceae","Ichnanthus",,"P.Beauv.","POACEAE Ichnanthus P.Beauv.","MG231364","GBIF","MG","Zipparro, V.B.","2427",,"Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Poaceae","Olyra","glaberrima","Raddi","POACEAE Olyra glaberrima Raddi","48459","GBIF","IAC","Ramos, E.","151","Native","Ouro","Low","Fazenda Capricórnio, na trilha"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Poaceae","Olyra","latifolia","L.","POACEAE Olyra latifolia L.","79922","GBIF","UEC","Spina, A.P.","32233","Native","Ouro","Medium","Ilha Anchieta, Trilha da Praia do Leste"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Poaceae","Rugoloa","pilosa","(Sw.) Zuloaga","POACEAE Rugoloa pilosa (Sw.) Zuloaga","106783","GBIF","UEC","Leitao Filho, H.F.","34673","Native","Ouro","Medium","Ilha Anchieta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Poaceae","Stenotaphrum","secundatum","(Walter) Kuntze","POACEAE Stenotaphrum secundatum (Walter) Kuntze","RB01565875","GBIF","RB","Antar, G.M.","3763","Native","Ouro","Low","Praia Vermelho do Sul"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Polygalaceae","Caamembeca","salicifolia","(Poir.) J.F.B.Pastore","POLYGALACEAE Caamembeca salicifolia (Poir.) J.F.B.Pastore","ESA00122975","GBIF","ESA","Zipparro, V.B.","2272","Native","Latão","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Polygalaceae","Polygala",,"L.","POLYGALACEAE Polygala L.","25133","GBIF","EAN","Felix, L.P.","16958",,"Latão","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Polygalaceae","Senega","paniculata","(L.) J.F.B.Pastore & J.R.Abbott","POLYGALACEAE Senega paniculata (L.) J.F.B.Pastore & J.R.Abbott","80828","GBIF","UEC","Leitao Filho, H.F.","32568","Native","Bronze","Medium","Ilha Anchieta. Trilha Praia do Leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Polygonaceae","Coccoloba",,"P.Browne","POLYGONACEAE Coccoloba P.Browne","79925","GBIF","UEC","Spina, A.P.","32230",,"Latão","Medium","Ilha Anchieta, Ilha da Praia do Leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Campyloneurum","aphanophlebium","(Kunze) T.Moore","POLYPODIACEAE Campyloneurum aphanophlebium (Kunze) T.Moore","54073","GBIF","HUEFS","Athayde, F.P.F.","890","Native","Bronze","High","Parque Estadual da Ilha Anchieta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Campyloneurum","decurrens","(Raddi) C.Presl","POLYPODIACEAE Campyloneurum decurrens (Raddi) C.Presl","101073","GBIF","PACA","Athayde, F.P.F.","640","Native","Ouro","High","Parque estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Campyloneurum","herbaceum","(Christ) Ching","POLYPODIACEAE Campyloneurum herbaceum (Christ) Ching","78578","GBIF","UEC","Salino, A.","1726","Native","Bronze","High","Parque Estadual da Ilha Anchieta, Trilha da praia do Leste. Floresta Atlântica de encosta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Campyloneurum","nitidum","(Kaulf.) C.Presl","POLYPODIACEAE Campyloneurum nitidum (Kaulf.) C.Presl","22856","GBIF","SJRP","Pereira, V.S.","36","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Campyloneurum","repens","(Aubl.) C.Presl","POLYPODIACEAE Campyloneurum repens (Aubl.) C.Presl","22848","GBIF","SJRP","Eric, C.S.","149","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Campyloneurum","rigidum","Sm.","POLYPODIACEAE Campyloneurum rigidum Sm.","22858","GBIF","SJRP","Athayde, F.P.F.","647","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Cochlidium","serrulatum","(Sw.) L.E.Bishop","POLYPODIACEAE Cochlidium serrulatum (Sw.) L.E.Bishop","30025","GBIF","BHCB","Salino, A.","1637","Native","Bronze","High","Parque Estadual da Ilha Anchieta, Floresta Atlântica de encosta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Microgramma","geminata","(Schrad.) R.M.Tryon & A.F.Tryon","POLYPODIACEAE Microgramma geminata (Schrad.) R.M.Tryon & A.F.Tryon","31589","GBIF","BHCB","Salino, A.","2560","Native","Ouro","High","Parque Estadual da Ilha Anchieta, Praia do Sul"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Microgramma","percussa","(Cav.) de la Sota","POLYPODIACEAE Microgramma percussa (Cav.) de la Sota","89451","GBIF","PACA","Pereira, V.S.","23","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Microgramma","persicariifolia","(Schrad.) C.Presl","POLYPODIACEAE Microgramma persicariifolia (Schrad.) C.Presl","24036","GBIF","SJRP","Smidt, E.C.","174","Native","Ouro","High","Parque Estadual da Ilha de Anchieta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Microgramma","squamulosa","(Kaulf.) de la Sota","POLYPODIACEAE Microgramma squamulosa (Kaulf.) de la Sota","54072","GBIF","HUEFS","Athayde, F.P.F.","869","Native","Bronze","High","Parque estadual Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Microgramma","tecta","(Kaulf.) Alston","POLYPODIACEAE Microgramma tecta (Kaulf.) Alston","101455","GBIF","PACA","Athayde, F.P.F.","870","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Microgramma","vacciniifolia","(Langsd. & Fisch.) Copel.","POLYPODIACEAE Microgramma vacciniifolia (Langsd. & Fisch.) Copel.","NY02577614","GBIF","NY","Prado, J.","1515","Native","Ouro","High","Ilha Anchieta, trilha para a praia do leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Pecluma","plumula","(Willd.) M.G.Price","POLYPODIACEAE Pecluma plumula (Willd.) M.G.Price","37391","GBIF","BHCB","Salino, A.","1752","Native","Bronze","High","Parque Estadual da Ilha de Anchieta"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Pecluma","recurvata","(Kaulf.) M.G.Price","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","37389","GBIF","BHCB","Salino, A.","1691","Native","Bronze","High","Parque Estadual da Ilha de Anchieta"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Pecluma","robusta","(Fée) M.Kessler & A.R.Sm.","POLYPODIACEAE Pecluma robusta (Fée) M.Kessler & A.R.Sm.","89740","GBIF","PACA","Athayde, F.P.F.","864","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Pleopeltis","angusta","Humb. & Bonpl. ex Willd.","POLYPODIACEAE Pleopeltis angusta Humb. & Bonpl. ex Willd.","NY02240777","GBIF","NY","Prado, J.","1524","Unknown","Ouro","High","Ilha Anchieta, trilha para a praia do leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Pleopeltis","astrolepis","(Liebm.) E.Fourn.","POLYPODIACEAE Pleopeltis astrolepis (Liebm.) E.Fourn.","30103","GBIF","BHCB","Salino, A.","1704","Native","Bronze","High","Parque Estadual da Ilha Anchieta, Floresta Atlântica de encosta. Trilha da praia para o Sul."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Pleopeltis","hirsutissima","(Raddi) de la Sota","POLYPODIACEAE Pleopeltis hirsutissima (Raddi) de la Sota","22091","GBIF","SJRP","Smidt, E.C.","44","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Pleopeltis","pleopeltifolia","(Raddi) Alston","POLYPODIACEAE Pleopeltis pleopeltifolia (Raddi) Alston","30029","GBIF","BHCB","Salino, A.","1641","Native","Bronze","High","Parque Estadual da Ilha Anchieta, Floresta Atlântica de encosta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Polypodium",,"L.","POLYPODIACEAE Polypodium L.","08773","GBIF","SJRP","Pietrobom-Silva, M.R.","1204",,"Bronze","Medium","praia do cedro"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Serpocaulon","catharinae","(Langsd. & Fisch.) A.R. Sm.","POLYPODIACEAE Serpocaulon catharinae (Langsd. & Fisch.) A.R. Sm.","30035","GBIF","BHCB","Salino, A.","1647","Native","Bronze","High","Parque estadual da Ilha Anchieta"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Serpocaulon","menisciifolium","(Langsd. & Fisch.) A.R.Sm.","POLYPODIACEAE Serpocaulon menisciifolium (Langsd. & Fisch.) A.R.Sm.","2422655","GBIF","NY","Prado, J.","1480","Native","Latão","Medium","Ilha Anchieta, trilha para a praia do sul."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Polypodiaceae","Serpocaulon","triseriale","(Sw.) A.R.Sm.","POLYPODIACEAE Serpocaulon triseriale (Sw.) A.R.Sm.","22112","GBIF","SJRP","Pereira, V.S.","24","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE",,"Pontederiaceae|Salicaceae","Heteranthera|Lunania",,"Ruiz & Pav.|Hook.","PONTEDERIACEAE|SALICACEAE Heteranthera Ruiz & Pav.|Lunania Hook.","5732","Splink","SINBIOTA",,,,"Latão","Low","Praia da Fazenda"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Primulaceae","Geissanthus","ambiguus","(Mart.) G.Agostini","PRIMULACEAE Geissanthus ambiguus (Mart.) G.Agostini","46543","GBIF","SPSF","Luize, B.G.","21","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Primulaceae","Myrsine","coriacea","(Sw.) R.Br. ex Roem. & Schult.","PRIMULACEAE Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","46570","GBIF","SPSF","Luize, B.G.","22","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Primulaceae","Myrsine","parvifolia","A.DC.","PRIMULACEAE Myrsine parvifolia A.DC.","90194","GBIF","UEC","Leitao Filho, H.F.","32601","Native","Ouro","Medium","Ilha Anchieta - Trilha para Praia do Sul"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Primulaceae","Myrsine","umbellata","Mart.","PRIMULACEAE Myrsine umbellata Mart.","46520","GBIF","SPSF","Zipparro, V.B.","2457","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Primulaceae","Myrsine","venosa","A.DC.","PRIMULACEAE Myrsine venosa A.DC.","46574","GBIF","SPSF","Luize, B.G.","39","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Acrostichum","danaeifolium","Langsd. & Fisch.","PTERIDACEAE Acrostichum danaeifolium Langsd. & Fisch.","89659","GBIF","PACA","Pereira, V.S.","34","Native","Bronze","High","Parque Estadual da Ilha Anchieta - PEIA"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Adiantopsis","radiata","(L.) Fée","PTERIDACEAE Adiantopsis radiata (L.) Fée","89667","GBIF","PACA","Athayde, F.P.F.","868","Native","Ouro","High","Parque Estadual da Ilha Anchieta(PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Adiantum","abscissum","Schrad.","PTERIDACEAE Adiantum abscissum Schrad.","US 3542620","GBIF","US","Prado, J.","1507","Native","Ouro","High","Ilha Anchieta, trilha para a praia do leste. ."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Adiantum","latifolium","Lam.","PTERIDACEAE Adiantum latifolium Lam.","54069","GBIF","HUEFS","Athayde, F.P.F.","906","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Adiantum","mynsseniae","J.Prado","PTERIDACEAE Adiantum mynsseniae J.Prado","78582","GBIF","UEC","Salino, A.","1645","Native","Bronze","High","Parque estadual da Ilha Anchieta"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Adiantum","ornithopodum","C.Presl ex Kuhn","PTERIDACEAE Adiantum ornithopodum C.Presl ex Kuhn","811879","GBIF","NY","Gomes, J.C.","2642","Native","Ouro","Low","Ilha Vitória, litoral norte."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Adiantum","raddianum","C.Presl","PTERIDACEAE Adiantum raddianum C.Presl","31602","GBIF","BHCB","Salino, A.","2572","Native","Bronze","High","Parque Estadual da Ilha da Anchieta, Costão Saco Grande"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Adiantum","serratodentatum","Willd.","PTERIDACEAE Adiantum serratodentatum Willd.","386747","GBIF","MBM","Prado, J.","1545","Native","Ouro","High","Ilha Anchieta, trilha para a represa"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Doryopteris","pentagona","Pic. Serm.","PTERIDACEAE Doryopteris pentagona Pic. Serm.","31579","GBIF","BHCB","Salino, A.","2549","Native","Bronze","High","Parque Estadual da Ilha de Anchieta"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Hemionitis","tomentosa","(Lam.) Raddi","PTERIDACEAE Hemionitis tomentosa (Lam.) Raddi","31580","GBIF","BHCB","Salino, A.","2550","Native","Bronze","High","Parque Estadual da Ilha Anchieta"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Pityrogramma","calomelanos","(L.) Link","PTERIDACEAE Pityrogramma calomelanos (L.) Link","90941","GBIF","PACA","Pereira, V.S.","26","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Polytaenium","lineatum","(Sw.) J.Sm.","PTERIDACEAE Polytaenium lineatum (Sw.) J.Sm.","SJRP00021683","GBIF","SJRP","Pereira, V.S.","42","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Pteris","brasiliensis","Raddi","PTERIDACEAE Pteris brasiliensis Raddi","78551","GBIF","UEC","Salino, A.","1719","Native","Bronze","High","Parque estadual da Ilha Anchieta, Trilha da Praia do Leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Pteris","decurrens","C.Presl","PTERIDACEAE Pteris decurrens C.Presl","29611","GBIF","BHCB","Salino, A.","1730","Native","Bronze","Medium","Ilha de Anchieta, Trilha da Praia do Leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Pteris","denticulata","Sw.","PTERIDACEAE Pteris denticulata var. denticulata Sw.","NY02425744","GBIF","NY","Prado, J.","1493","Native","Latão","Medium","Ilha Anchieta, trilha para a praia do sul."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Pteris","leptophylla","Sw.","PTERIDACEAE Pteris leptophylla Sw.","NY02425737","GBIF","NY","Prado, J.","1527","Native","Ouro","High","Ilha Anchieta, trilha para a praia do leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Pteris","multifida","Poir.","PTERIDACEAE Pteris multifida Poir.","RB01050127","GBIF","RB","Marquete, R.","4493","Naturalized","Ouro","Low","Lado norte em direção à Praia de Jabaquara"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Pteris","podophylla","Sw.","PTERIDACEAE Pteris podophylla Sw.","90991","GBIF","PACA","Athayde, F.P.F.","886","Native","Ouro","High","Parque Estadual Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Pteris","vittata","L.","PTERIDACEAE Pteris vittata L.","90989","GBIF","PACA","Pereira, V.S.","18","Naturalized","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Pteridaceae","Vittaria","lineata","(L.) Sm.","PTERIDACEAE Vittaria lineata (L.) Sm.","22842","GBIF","SJRP","Athayde, F.P.F.","641","Native","Ouro","High","Parque estadual Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rhamnaceae","Condalia",,"Cav.","RHAMNACEAE Condalia Cav.","14223","GBIF","Departamento de Zoologia, Instituto de Biologia, Universidade Estadual de Campinas","Rizzo, A.E.",,,"Latão","Low","_"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rosaceae","Rubus","rosifolius","Sm.","ROSACEAE Rubus rosifolius Sm.","46734","GBIF","SPSF","Zipparro, V.B.","2471","Naturalized","Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Alseis","floribunda","Schott","RUBIACEAE Alseis floribunda Schott","46775","GBIF","SPSF","Zipparro, V.B.","2298","Native","Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Bathysa","australis","(A.St.-Hil.) K.Schum.","RUBIACEAE Bathysa australis (A.St.-Hil.) K.Schum.","IBGE00018078","GBIF","IBGE","Ricardo, R.R.","12337","Native","Ouro","High","Ilha Anchieta. Coordenada Calculada."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Borreria","ocymifolia","(Roem. & Schult.) Bacigalupo & E.L.Cabral","RUBIACEAE Borreria ocymifolia (Roem. & Schult.) Bacigalupo & E.L.Cabral","183137","GBIF","UEC","Goldenberg, R.","32352","Native","Ouro","Medium","Ilha Anchieta, trilha da Prainha."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Borreria","schumannii","(Standl. ex Bacigalupo) E.L.Cabral & Sobrado","RUBIACEAE Borreria schumannii (Standl. ex Bacigalupo) E.L.Cabral & Sobrado","46606","GBIF","SPSF","Zipparro, V.B.","2372","Native","Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Borreria","verticillata","(L.) G.Mey.","RUBIACEAE Borreria verticillata (L.) G.Mey.","46761","GBIF","SPSF","Zipparro, V.B.","2258","Native","Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Chiococca","alba","(L.) Hitchc.","RUBIACEAE Chiococca alba (L.) Hitchc.","46736","GBIF","SPSF","Zipparro, V.B.","2346","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Coccocypselum","lanceolatum","(Ruiz & Pav.) Pers.","RUBIACEAE Coccocypselum lanceolatum (Ruiz & Pav.) Pers.","46727","GBIF","SPSF","Zipparro, V.B.","2418","Native","Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Coffea","arabica","L.","RUBIACEAE Coffea arabica L.","46659","GBIF","SPSF","Zipparro, V.B.","2260","Naturalized","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Cordiera","concolor","(Cham.) Kuntze","RUBIACEAE Cordiera concolor (Cham.) Kuntze","82551","GBIF","SP","Gomes Jr, J.C.","3650","Native","Ouro","Low","Ilha Vitoria, Litoral Norte"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Coutarea","hexandra","(Jacq.) K.Schum.","RUBIACEAE Coutarea hexandra (Jacq.) K.Schum.","46770","GBIF","SPSF","Zipparro, V.B.","2326","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Emmeorhiza","umbellata","(Spreng.) K.Schum.","RUBIACEAE Emmeorhiza umbellata (Spreng.) K.Schum.","178496","GBIF","HUEFS","Ziparro, V.B.","2432","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA), Trilha do Saco Grande."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Eumachia","cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.","RUBIACEAE Eumachia cymuligera (Müll. Arg.) C.M. Taylor & Razafim.","48464","GBIF","IAC","Ramos, E.","182","Native","Bronze","Low","Fazenda Capricórnio"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Faramea","multiflora","A.Rich. in DC.","RUBIACEAE Faramea multiflora A.Rich. in DC.","46749","GBIF","SPSF","Zipparro, V.B.","2368","Native","Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Geophila","repens","(L.) I.M.Johnst.","RUBIACEAE Geophila repens (L.) I.M.Johnst.","48232","GBIF","IAC","Ramos, E.","74","Native","Bronze","Low","Fazenda Capricórnio"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Rubiaceae","Palicourea","deflexa","(DC.) Borhidi","RUBIACEAE Palicourea deflexa (DC.) Borhidi","46737","GBIF","SPSF","Zipparro, V.B.","2387","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
