"country","stateProvince","municipality","locality","latitude","longitude","loc.ideal","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","São Paulo","Tremembé","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA PEDRA BRANCA","-22.9401873269545","-45.6771782638251","brazil_sao paulo_tremembe_area relevante interesse ecologico pedra branca","brazil","sao paulo","tremembe","area de relevante interesse ecologico da pedra branca",NA,"locality","brazil_sao paulo_tremembe","brazil_sao paulo_tremembe",-22.94048868,-45.60374084,"county"
"Brazil","São Paulo","Assis","FLORESTA ESTADUAL DE ASSIS","-22.5972205668555","-50.4089618301708","brazil_sao paulo_assis_floresta estadual assis","brazil","sao paulo","assis","floresta estadual de assis",NA,"locality","brazil_sao paulo_assis_floresta estadual assis","brazil_sao paulo_assis_floresta estadual assis",-22.589444,-50.409722,"locality"
"Brazil","São Paulo","Guarulhos","FLORESTA ESTADUAL DE GUARULHOS","-23.3346901489786","-46.3925896827684","brazil_sao paulo_guarulhos_floresta estadual guarulhos","brazil","sao paulo","guarulhos","floresta estadual de guarulhos",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Mirassol","FLORESTA ESTADUAL DO NOROESTE PAULISTA","-20.8493750807784","-49.4435604641787","brazil_sao paulo_mirassol_floresta estadual noroeste paulista","brazil","sao paulo","mirassol","floresta estadual do noroeste paulista",NA,"locality","brazil_sao paulo_mirassol","brazil_sao paulo_mirassol",-20.82751902,-49.50436813,"county"
"Brazil","São Paulo","São José do Rio Preto","FLORESTA ESTADUAL DO NOROESTE PAULISTA","-20.8394370096503","-49.4348480180965","brazil_sao paulo_sao jose rio preto_floresta estadual noroeste paulista","brazil","sao paulo","sao jose do rio preto","floresta estadual do noroeste paulista",NA,"locality","brazil_sao paulo_sao jose rio preto","brazil_sao paulo_sao jose rio preto",-20.79748841,-49.35832492,"county"
"Brazil","São Paulo","Pederneiras","FLORESTA ESTADUAL PEDERNEIRAS","-22.3350793714277","-48.8449247935285","brazil_sao paulo_pederneiras_floresta estadual pederneiras","brazil","sao paulo","pederneiras","floresta estadual pederneiras",NA,"locality","brazil_sao paulo_pederneiras","brazil_sao paulo_pederneiras",-22.30073506,-48.8610593,"county"
"Brazil","São Paulo","Campinas","FLORESTA ESTADUAL SERRA DÁGUA","-22.9545595802151","-47.045792448985","brazil_sao paulo_campinas_floresta estadual serra dagua","brazil","sao paulo","campinas","floresta estadual serra dagua",NA,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county"
"Brazil","São Paulo","Barra do Turvo","RDS BARREIRO ANHEMAS","-24.8336939589383","-48.4626629454739","brazil_sao paulo_barra turvo_rds barreiro anhemas","brazil","sao paulo","barra do turvo","rds barreiro anhemas",NA,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county"
"Brazil","São Paulo","Iguape","RDS DO DESPRAIADO","-24.3914876684968","-47.3637748633869","brazil_sao paulo_iguape_rds despraiado","brazil","sao paulo","iguape","rds do despraiado",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","Miracatu","RDS DO DESPRAIADO","-24.3778470236843","-47.3692604128214","brazil_sao paulo_miracatu_rds despraiado","brazil","sao paulo","miracatu","rds do despraiado",NA,"locality","brazil_sao paulo_miracatu","brazil_sao paulo_miracatu",-24.19476735,-47.39449137,"county"
"Brazil","São Paulo","Pedro de Toledo","RDS DO DESPRAIADO","-24.3585876623472","-47.297840877577","brazil_sao paulo_pedro toledo_rds despraiado","brazil","sao paulo","pedro de toledo","rds do despraiado",NA,"locality","brazil_sao paulo_pedro toledo","brazil_sao paulo_pedro toledo",-24.16335962,-47.16332368,"county"
"Brazil","São Paulo","Barra do Turvo","RDS DOS PINHEIRINHOS","-24.9710806930127","-48.5528897303968","brazil_sao paulo_barra turvo_rds pinheirinhos","brazil","sao paulo","barra do turvo","rds dos pinheirinhos",NA,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county"
"Brazil","São Paulo","Cajati","RDS LAVRAS","-24.7719154906848","-48.2455578053132","brazil_sao paulo_cajati_rds lavras","brazil","sao paulo","cajati","rds lavras",NA,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county"
"Brazil","São Paulo","Bananal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FRUTA DO LOBO","-22.7336711406876","-44.3668834723403","brazil_sao paulo_bananal_reserva particular patrimonio natural fruta lobo","brazil","sao paulo","bananal","reserva particular do patrimonio natural fruta do lobo",NA,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county"
"Brazil","São Paulo","Biritiba Mirim","REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","-23.5168925356425","-46.077156894047","brazil_sao paulo_biritiba mirim_refugio vida silvestre bicudinho","brazil","sao paulo","biritiba mirim","refugio de vida silvestre do bicudinho",NA,"locality","brazil_sao paulo_biritiba mirim","brazil_sao paulo_biritiba mirim",-23.62417827,-46.02157691,"county"
"Brazil","São Paulo","Guararema","REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","-23.4984167066598","-46.0355430056184","brazil_sao paulo_guararema_refugio vida silvestre bicudinho","brazil","sao paulo","guararema","refugio de vida silvestre do bicudinho",NA,"locality","brazil_sao paulo_guararema","brazil_sao paulo_guararema",-23.42728072,-46.05829035,"county"
"Brazil","São Paulo","Mogi das Cruzes","REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","-23.5026026806603","-46.0672511992131","brazil_sao paulo_mogi cruzes_refugio vida silvestre bicudinho","brazil","sao paulo","mogi das cruzes","refugio de vida silvestre do bicudinho",NA,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county"
"Brazil","São Paulo","Santa Branca","REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","-23.427834654339","-45.968516287866","brazil_sao paulo_santa branca_refugio vida silvestre bicudinho","brazil","sao paulo","santa branca","refugio de vida silvestre do bicudinho",NA,"locality","brazil_sao paulo_santa branca","brazil_sao paulo_santa branca",-23.42553678,-45.86344906,"county"
"Brazil","São Paulo","Ilhabela","PARQUE ESTADUAL DE ILHABELA","-23.8511589369483","-45.3198702106107","brazil_sao paulo_ilhabela_parque estadual ilhabela","brazil","sao paulo","ilhabela","parque estadual de ilhabela",NA,"locality","brazil_sao paulo_ilhabela","brazil_sao paulo_ilhabela",-23.85166951,-45.32677547,"county"
"Brazil","São Paulo","Praia Grande","PARQUE ESTADUAL XIXOVÁ-JAPUÍ","-24.0115021176987","-46.395738522916","brazil_sao paulo_praia grande_parque estadual xixova japui","brazil","sao paulo","praia grande","parque estadual xixova-japui",NA,"locality","brazil_sao paulo_praia grande","brazil_sao paulo_praia grande",-24.0179913,-46.54883184,"county"
"Brazil","São Paulo","São Vicente","PARQUE ESTADUAL XIXOVÁ-JAPUÍ","-23.9877234775599","-46.3849678271677","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil","sao paulo","sao vicente","parque estadual xixova-japui",NA,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality"
"Brazil","São Paulo","Iguape","RDS DA BARRA DO UNA","-24.4297627468074","-47.1200498566368","brazil_sao paulo_iguape_rds barra una","brazil","sao paulo","iguape","rds da barra do una",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","Peruíbe","RDS DA BARRA DO UNA","-24.4260251681391","-47.0780807940574","brazil_sao paulo_peruibe_rds barra una","brazil","sao paulo","peruibe","rds da barra do una",NA,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county"
"Brazil","São Paulo","Estrela do Norte","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VISTA BONITA","-22.5289517305407","-51.7669631727901","brazil_sao paulo_estrela norte_reserva particular patrimonio natural vista bonita","brazil","sao paulo","estrela do norte","reserva particular do patrimonio natural vista bonita",NA,"locality","brazil_sao paulo_estrela norte","brazil_sao paulo_estrela norte",-22.48463524,-51.6692669,"county"
"Brazil","São Paulo","Pirapozinho","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VISTA BONITA","-22.5388675889733","-51.7768067238713","brazil_sao paulo_pirapozinho_reserva particular patrimonio natural vista bonita","brazil","sao paulo","pirapozinho","reserva particular do patrimonio natural vista bonita",NA,"locality","brazil_sao paulo_pirapozinho","brazil_sao paulo_pirapozinho",-22.42995,-51.56487,"county"
"Brazil","São Paulo","Sandovalina","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VISTA BONITA","-22.5273076732776","-51.8163608430477","brazil_sao paulo_sandovalina_reserva particular patrimonio natural vista bonita","brazil","sao paulo","sandovalina","reserva particular do patrimonio natural vista bonita",NA,"locality","brazil_sao paulo_sandovalina","brazil_sao paulo_sandovalina",-22.47755396,-51.84164731,"county"
"Brazil","São Paulo","Bertioga","APA MARINHA DO LITORAL CENTRO","-23.8101250703588","-46.0762853580139","brazil_sao paulo_bertioga_apa marinha litoral centro","brazil","sao paulo","bertioga","apa marinha do litoral centro",NA,"locality","brazil_sao paulo_bertioga","brazil_sao paulo_bertioga",-23.75901349,-46.02990871,"county"
"Brazil","São Paulo","Guarujá","APA MARINHA DO LITORAL CENTRO","-23.8939301680988","-46.1558883299698","brazil_sao paulo_guaruja_apa marinha litoral centro","brazil","sao paulo","guaruja","apa marinha do litoral centro",NA,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county"
"Brazil","São Paulo","Itanhaém","APA MARINHA DO LITORAL CENTRO","-24.2009821096853","-46.7914418292685","brazil_sao paulo_itanhaem_apa marinha litoral centro","brazil","sao paulo","itanhaem","apa marinha do litoral centro",NA,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county"
"Brazil","São Paulo","Mongaguá","APA MARINHA DO LITORAL CENTRO","-24.1196107185685","-46.6641789100143","brazil_sao paulo_mongagua_apa marinha litoral centro","brazil","sao paulo","mongagua","apa marinha do litoral centro",NA,"locality","brazil_sao paulo_mongagua","brazil_sao paulo_mongagua",-24.06962075,-46.66754475,"county"
"Brazil","São Paulo","Peruíbe","APA MARINHA DO LITORAL CENTRO","-24.3590860489733","-47.0014597446727","brazil_sao paulo_peruibe_apa marinha litoral centro","brazil","sao paulo","peruibe","apa marinha do litoral centro",NA,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county"
"Brazil","São Paulo","Praia Grande","APA MARINHA DO LITORAL CENTRO","-24.0558943719965","-46.5285139148906","brazil_sao paulo_praia grande_apa marinha litoral centro","brazil","sao paulo","praia grande","apa marinha do litoral centro",NA,"locality","brazil_sao paulo_praia grande","brazil_sao paulo_praia grande",-24.0179913,-46.54883184,"county"
"Brazil","São Paulo","Santos","APA MARINHA DO LITORAL CENTRO","-24.3242845754905","-46.1719771438162","brazil_sao paulo_santos_apa marinha litoral centro","brazil","sao paulo","santos","apa marinha do litoral centro",NA,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county"
"Brazil","São Paulo","São Sebastião","APA MARINHA DO LITORAL CENTRO","-23.7601960317432","-45.8142154261622","brazil_sao paulo_sao sebastiao_apa marinha litoral centro","brazil","sao paulo","sao sebastiao","apa marinha do litoral centro",NA,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county"
"Brazil","São Paulo","Bertioga","PARQUE ESTADUAL DA SERRA DO MAR","-23.7438849223726","-46.0259199626896","brazil_sao paulo_bertioga_parque estadual serra mar","brazil","sao paulo","bertioga","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_bertioga","brazil_sao paulo_bertioga",-23.75901349,-46.02990871,"county"
"Brazil","São Paulo","Biritiba Mirim","PARQUE ESTADUAL DA SERRA DO MAR","-23.6853987670305","-45.9843734561246","brazil_sao paulo_biritiba mirim_parque estadual serra mar","brazil","sao paulo","biritiba mirim","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_biritiba mirim","brazil_sao paulo_biritiba mirim",-23.62417827,-46.02157691,"county"
"Brazil","São Paulo","Caraguatatuba","PARQUE ESTADUAL DA SERRA DO MAR","-23.6360315950165","-45.5130096132343","brazil_sao paulo_caraguatatuba_parque estadual serra mar","brazil","sao paulo","caraguatatuba","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_caraguatatuba_parque estadual serra mar","brazil_sao paulo_caraguatatuba_parque estadual serra mar",-23.590656,-45.428311,"locality"
"Brazil","São Paulo","Cubatão","PARQUE ESTADUAL DA SERRA DO MAR","-23.8420550356384","-46.4083598582768","brazil_sao paulo_cubatao_parque estadual serra mar","brazil","sao paulo","cubatao","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_cubatao","brazil_sao paulo_cubatao",-23.86397955,-46.40830103,"county"
"Brazil","São Paulo","Cunha","PARQUE ESTADUAL DA SERRA DO MAR","-23.2632878528955","-45.0601950859492","brazil_sao paulo_cunha_parque estadual serra mar","brazil","sao paulo","cunha","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_cunha_parque estadual serra mar","brazil_sao paulo_cunha_pe serra mar (nucleo cunha)",-23.236327,-45.025577,"locality"
"Brazil","São Paulo","Itanhaém","PARQUE ESTADUAL DA SERRA DO MAR","-24.0353922050795","-46.8340946462031","brazil_sao paulo_itanhaem_parque estadual serra mar","brazil","sao paulo","itanhaem","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_itanhaem_parque estadual serra mar","brazil_sao paulo_itanhaem_parque estadual serra mar",-23.989167,-46.775278,"locality"
"Brazil","São Paulo","Itariri","PARQUE ESTADUAL DA SERRA DO MAR","-24.2231337165417","-47.1334671506238","brazil_sao paulo_itariri_parque estadual serra mar","brazil","sao paulo","itariri","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_itariri","brazil_sao paulo_itariri",-24.29272622,-47.12811396,"county"
"Brazil","São Paulo","Juquitiba","PARQUE ESTADUAL DA SERRA DO MAR","-24.024584393933","-46.9163897210325","brazil_sao paulo_juquitiba_parque estadual serra mar","brazil","sao paulo","juquitiba","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_juquitiba","brazil_sao paulo_juquitiba",-23.9550107,-47.02419484,"county"
"Brazil","São Paulo","Miracatu","PARQUE ESTADUAL DA SERRA DO MAR","-24.1344437245511","-47.2453636412389","brazil_sao paulo_miracatu_parque estadual serra mar","brazil","sao paulo","miracatu","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_miracatu","brazil_sao paulo_miracatu",-24.19476735,-47.39449137,"county"
"Brazil","São Paulo","Mogi das Cruzes","PARQUE ESTADUAL DA SERRA DO MAR","-23.7570391285421","-46.258905467906","brazil_sao paulo_mogi cruzes_parque estadual serra mar","brazil","sao paulo","mogi das cruzes","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county"
"Brazil","São Paulo","Mongaguá","PARQUE ESTADUAL DA SERRA DO MAR","-24.0369721160186","-46.6336324898641","brazil_sao paulo_mongagua_parque estadual serra mar","brazil","sao paulo","mongagua","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_mongagua","brazil_sao paulo_mongagua",-24.06962075,-46.66754475,"county"
"Brazil","São Paulo","Natividade da Serra","PARQUE ESTADUAL DA SERRA DO MAR","-23.4492684567449","-45.2559218048076","brazil_sao paulo_natividade serra_parque estadual serra mar","brazil","sao paulo","natividade da serra","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_natividade serra","brazil_sao paulo_natividade serra",-23.41481223,-45.38156277,"county"
"Brazil","São Paulo","Paraibuna","PARQUE ESTADUAL DA SERRA DO MAR","-23.5967851530978","-45.5595063569976","brazil_sao paulo_paraibuna_parque estadual serra mar","brazil","sao paulo","paraibuna","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_paraibuna","brazil_sao paulo_paraibuna",-23.47793618,-45.64167404,"county"
"Brazil","São Paulo","Pedro de Toledo","PARQUE ESTADUAL DA SERRA DO MAR","-24.1353508791891","-47.1323390785834","brazil_sao paulo_pedro toledo_parque estadual serra mar","brazil","sao paulo","pedro de toledo","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_pedro toledo","brazil_sao paulo_pedro toledo",-24.16335962,-47.16332368,"county"
"Brazil","São Paulo","Peruíbe","PARQUE ESTADUAL DA SERRA DO MAR","-24.1864405239433","-47.0186365767734","brazil_sao paulo_peruibe_parque estadual serra mar","brazil","sao paulo","peruibe","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county"
"Brazil","São Paulo","Praia Grande","PARQUE ESTADUAL DA SERRA DO MAR","-24.0009382592757","-46.5632948316106","brazil_sao paulo_praia grande_parque estadual serra mar","brazil","sao paulo","praia grande","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_praia grande","brazil_sao paulo_praia grande",-24.0179913,-46.54883184,"county"
"Brazil","São Paulo","Salesópolis","PARQUE ESTADUAL DA SERRA DO MAR","-23.6409558811259","-45.7974399666351","brazil_sao paulo_salesopolis_parque estadual serra mar","brazil","sao paulo","salesopolis","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_salesopolis","brazil_sao paulo_salesopolis",-23.57973228,-45.84285029,"county"
"Brazil","São Paulo","Santo André","PARQUE ESTADUAL DA SERRA DO MAR","-23.7938411501624","-46.3176567871724","brazil_sao paulo_santo andre_parque estadual serra mar","brazil","sao paulo","santo andre","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county"
"Brazil","São Paulo","Santos","PARQUE ESTADUAL DA SERRA DO MAR","-23.8317450672746","-46.2757178558146","brazil_sao paulo_santos_parque estadual serra mar","brazil","sao paulo","santos","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county"
"Brazil","São Paulo","São Bernardo do Campo","PARQUE ESTADUAL DA SERRA DO MAR","-23.876143764269","-46.5225646738898","brazil_sao paulo_sao bernardo campo_parque estadual serra mar","brazil","sao paulo","sao bernardo do campo","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao bernardo campo","brazil_sao paulo_sao bernardo campo",-23.81292109,-46.55040438,"county"
"Brazil","São Paulo","São Luiz do Paraitinga","PARQUE ESTADUAL DA SERRA DO MAR","-23.3222494154576","-45.1306154426938","brazil_sao paulo_sao luiz paraitinga_parque estadual serra mar","brazil","sao paulo","sao luiz do paraitinga","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luis paraitinga",-23.23994148,-45.25375581,"county"
"Brazil","São Paulo","São Paulo","PARQUE ESTADUAL DA SERRA DO MAR","-23.9683060890486","-46.6775940423124","brazil_sao paulo_sao paulo_parque estadual serra mar","brazil","sao paulo","sao paulo","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao paulo_parque estadual serra mar","brazil_sao paulo_sao paulo_parque estadual serra mar",-23.98628643,-46.74320429,"locality"
"Brazil","São Paulo","São Sebastião","PARQUE ESTADUAL DA SERRA DO MAR","-23.7468138997172","-45.5976287480723","brazil_sao paulo_sao sebastiao_parque estadual serra mar","brazil","sao paulo","sao sebastiao","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county"
"Brazil","São Paulo","São Vicente","PARQUE ESTADUAL DA SERRA DO MAR","-23.953837099725","-46.5489047302589","brazil_sao paulo_sao vicente_parque estadual serra mar","brazil","sao paulo","sao vicente","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_sao vicente","brazil_sao paulo_sao vicente",-23.96902814,-46.49274094,"county"
"Brazil","São Paulo","Ubatuba","PARQUE ESTADUAL DA SERRA DO MAR","-23.3503503417938","-44.995541460301","brazil_sao paulo_ubatuba_parque estadual serra mar","brazil","sao paulo","ubatuba","parque estadual da serra do mar",NA,"locality","brazil_sao paulo_ubatuba_parque estadual serra mar","brazil_sao paulo_ubatuba_pe serra mar (nucleo picinguaba)",-23.356573,-44.853991,"locality"
"Brazil","São Paulo","Caraguatatuba","ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","-23.595486463298","-45.3008828684417","brazil_sao paulo_caraguatatuba_area protecao ambiental marinha litoral norte","brazil","sao paulo","caraguatatuba","area de protecao ambiental marinha do litoral norte",NA,"locality","brazil_sao paulo_caraguatatuba","brazil_sao paulo_caraguatatuba",-23.64003513,-45.48831769,"county"
"Brazil","São Paulo","Ilhabela","ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","-23.8019002310849","-45.131880117898","brazil_sao paulo_ilhabela_area protecao ambiental marinha litoral norte","brazil","sao paulo","ilhabela","area de protecao ambiental marinha do litoral norte",NA,"locality","brazil_sao paulo_ilhabela","brazil_sao paulo_ilhabela",-23.85166951,-45.32677547,"county"
"Brazil","São Paulo","São Sebastião","ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","-23.8219782147408","-45.6730123994793","brazil_sao paulo_sao sebastiao_area protecao ambiental marinha litoral norte","brazil","sao paulo","sao sebastiao","area de protecao ambiental marinha do litoral norte",NA,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county"
"Brazil","São Paulo","Ubatuba","ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","-23.5161791934249","-45.0525405397607","brazil_sao paulo_ubatuba_area protecao ambiental marinha litoral norte","brazil","sao paulo","ubatuba","area de protecao ambiental marinha do litoral norte",NA,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county"
"Brazil","São Paulo","Diadema","PARQUE ESTADUAL DAS FONTES DO IPIRANGA","-23.6636806231325","-46.6253387705423","brazil_sao paulo_diadema_parque estadual fontes ipiranga","brazil","sao paulo","diadema","parque estadual das fontes do ipiranga",NA,"locality","brazil_sao paulo_diadema","brazil_sao paulo_diadema",-23.69679908,-46.61127341,"county"
"Brazil","São Paulo","São Paulo","PARQUE ESTADUAL DAS FONTES DO IPIRANGA","-23.6508532577961","-46.6234785969066","brazil_sao paulo_sao paulo_parque estadual fontes ipiranga","brazil","sao paulo","sao paulo","parque estadual das fontes do ipiranga",NA,"locality","brazil_sao paulo_sao paulo_parque estadual fontes ipiranga","brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo)",-23.655584,-46.623656,"locality"
"Brazil","São Paulo","Santa Isabel","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL  RIO DOS PILÕES","-23.2924593039139","-46.2954926204469","brazil_sao paulo_santa isabel_reserva particular patrimonio natural rio piloes","brazil","sao paulo","santa isabel","reserva particular do patrimonio natural rio dos piloes",NA,"locality","brazil_sao paulo_santa isabel","brazil_sao paulo_santa isabel",-23.28881474,-46.24197125,"county"
"Brazil","São Paulo","Bauru","REFÚGIO DE VIDA SILVESTRE AIMORÉS","-22.3362257062372","-49.012168386806","brazil_sao paulo_bauru_refugio vida silvestre aimores","brazil","sao paulo","bauru","refugio de vida silvestre aimores",NA,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county"
"Brazil","São Paulo","Pederneiras","REFÚGIO DE VIDA SILVESTRE AIMORÉS","-22.2907553558469","-48.9673386011525","brazil_sao paulo_pederneiras_refugio vida silvestre aimores","brazil","sao paulo","pederneiras","refugio de vida silvestre aimores",NA,"locality","brazil_sao paulo_pederneiras","brazil_sao paulo_pederneiras",-22.30073506,-48.8610593,"county"
"Brazil","São Paulo","Iguape","PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","-24.6468144140888","-47.7465156108936","brazil_sao paulo_iguape_parque estadual campina encantado","brazil","sao paulo","iguape","parque estadual da campina do encantado",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","Pariquera-Açu","PARQUE ESTADUAL DA CAMPINA DO ENCANTADO","-24.6446300878372","-47.7766198453358","brazil_sao paulo_pariquera acu_parque estadual campina encantado","brazil","sao paulo","pariquera-acu","parque estadual da campina do encantado",NA,"locality","brazil_sao paulo_pariquera acu","brazil_sao paulo_pariquera acu",-24.67825289,-47.85009149,"county"
"Brazil","São Paulo","Ferraz de Vasconcelos","PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","-23.6122049610892","-46.394695872929","brazil_sao paulo_ferraz vasconcelos_parque natural municipal cabeceiras aricanduva","brazil","sao paulo","ferraz de vasconcelos","parque natural municipal cabeceiras do aricanduva",NA,"locality","brazil_sao paulo_ferraz vasconcelos","brazil_sao paulo_ferraz vasconcelos",-23.56079046,-46.37371588,"county"
"Brazil","São Paulo","Mauá","PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","-23.6220503752057","-46.4015496849438","brazil_sao paulo_maua_parque natural municipal cabeceiras aricanduva","brazil","sao paulo","maua","parque natural municipal cabeceiras do aricanduva",NA,"locality","brazil_sao paulo_maua","brazil_sao paulo_maua",-23.66543644,-46.44689168,"county"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL CABECEIRAS DO ARICANDUVA","-23.6252230308117","-46.4093816801958","brazil_sao paulo_sao paulo_parque natural municipal cabeceiras aricanduva","brazil","sao paulo","sao paulo","parque natural municipal cabeceiras do aricanduva",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Paulo","REFÚGIO DE VIDA SILVESTRE ANHANGUERA","-23.4101905821263","-46.7937317000937","brazil_sao paulo_sao paulo_refugio vida silvestre anhanguera","brazil","sao paulo","sao paulo","refugio de vida silvestre anhanguera",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL VARGINHA","-23.7998012123762","-46.6740748678627","brazil_sao paulo_sao paulo_parque natural municipal varginha","brazil","sao paulo","sao paulo","parque natural municipal varginha",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL BORORÉ","-23.7977034870569","-46.6527785102096","brazil_sao paulo_sao paulo_parque natural municipal borore","brazil","sao paulo","sao paulo","parque natural municipal borore",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","-23.5872906337666","-46.4659406991416","brazil_sao paulo_sao paulo_parque natural municipal fazenda carmo","brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
