"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","class","order","occurrenceRemarks","barcode","continentocean","phylum","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLatitude","verbatimLongitude","typeStatus","individualcount","preparationtype","fieldNumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF","38954","Cuspidaria pterocarpa","Plantae","Bignoniaceae","Cuspidaria","2007","12","06","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.A.Pastore","2008","06","25","13","pterocarpa","O. T. Aguiar & J. B. Baitello & R.Cielo-Filho","-48.739167","-23.506111","2024-08-06T09:14:14","(Cham.) DC.","775","Magnoliopsida","Lamiales","<nO>COLETA: Liana, frutos verdes.; GEOGRAFIA: Grevilea.;</nO>","SPSF00038954","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-06-25",,,,,,,,,,,,,,,,,,"SPSF",,"Aguiar, O.T.","775","2007","Pastore, J.A.","2008","Baitello, J.B.; Cielo Filho, R.","Aguiar",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Cuspidaria convoluta","(Vell.) A.H.Gentry","possibly_ok","Bignoniaceae","Cuspidaria convoluta","(Vell.) A.H.Gentry","species","replaced synonym","bfo-113216","Cuspidaria convoluta","(Vell.) A.H.Gentry","Cuspidaria convoluta (Vell.) A.H.Gentry","Cuspidaria","Bignoniaceae","low","Cuspidaria convoluta"
"speciesLink","SPSF","38787","Cuspidaria floribunda","Plantae","Bignoniaceae","Cuspidaria","2007","09","25","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","A.Rezende","2008","09","18","13","floribunda","J. A. Pastore & J.B.Baitello & C.R.Lima & E.Adriano","-48.787222","-23.541944","2024-08-06T09:14:14","(DC.) A.H.Gentry","1495","Magnoliopsida","Lamiales","<nO>COLETA: Liana; GEOGRAFIA: Início da trilha D, sub bosque;</nO>","SPSF00038787","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2008-09-18",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1495","2007","Rezende, A.","2008","Baitello, J.B.; Lima, C.R.; Adriano, E.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Cuspidaria floribunda","(DC.) A.H.Gentry","possibly_ok","Bignoniaceae","Cuspidaria floribunda","(DC.) A.H.Gentry","species","name accepted","bfo-113222",,,"Cuspidaria floribunda (DC.) A.H.Gentry","Cuspidaria","Bignoniaceae","low","Cuspidaria floribunda"
"speciesLink","SPSF","38447","Cyathea atrovirens","Plantae","Cyatheaceae","Cyathea","2006","08","02","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","A. A. Arantes","2007","10","05","13","atrovirens","J. A. Pastore & O. T. Aguiar & R.Cielo-Filho & C.R.Lima & D.F.Bueno","-48.759444","-23.522778","2024-08-06T09:17:22","(Fisch. & Langsd.) Domin","1485","Polypodiopsida","Polypodiales","<nO>COLETA: Planta terrestre, fértil.; GEOGRAFIA: Trilha 1.;</nO>","SPSF00038447","América do Sul","Pteridophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-10-05",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1485","2006","Arantes, A.A.","2007","Aguiar, O.T.; Cielo Filho, R.; Lima, C.R.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Cyathea atrovirens","(Langsd. & Fisch.) Domin","possibly_ok","Cyatheaceae","Cyathea atrovirens","(Langsd. & Fisch.) Domin","species","author misspelled","bfo-90866",,,"Cyathea atrovirens (Langsd. & Fisch.) Domin","Cyathea","Cyatheaceae","low","Cyathea atrovirens"
"speciesLink","SPSF","39208","Cybianthus densicomus","Plantae","Myrsinaceae","Cybianthus","2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","A.P.Ribeiro","2008","03","10","13","densicomus","R.Cielo-Filho & J.B.Baitello & C.R.Lima","-48.780278","-23.529167","2024-08-06T09:16:19","Mart.","631","Magnoliopsida","Primulales","<nO>COLETA: Arvoreta 3m, frutos vermelhos.; GEOGRAFIA: Palmital.;</nO>","SPSF00039208","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-03-10",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","631","2008","Ribeiro, A.P.","2008","Baitello, J.B.; Lima, C.R.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Cybianthus densicomus","Mart.","possibly_ok","Primulaceae","Cybianthus densicomus","Mart.","species","name accepted","bfo-31456",,,"Cybianthus densicomus Mart.","Cybianthus","Primulaceae","low","Cybianthus densicomus"
"speciesLink","SPSF","38508","Cyperus haspan","Plantae","Cyperaceae","Cyperus","2007","07","26","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","A.Gil","2008","04","28","13","haspan","R.Cielo-Filho & J. B. Baitello & C. R. Lima & M. T. Z. Toniato","-48.747222","-23.523056","2024-08-06T09:12:43","L.","544","Liliopsida","Poales","<nO>COLETA: 0,3m.; GEOGRAFIA: Borda de mata.;</nO>","SPSF00038508","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-04-28",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","544","2007","Gil, A.","2008","Baitello, J.B.; Lima, C.R.; Toniato, M.T.Z.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Cyperus haspan","L.","possibly_ok","Cyperaceae","Cyperus haspan","L.","species","name accepted","bfo-7183",,,"Cyperus haspan L.","Cyperus","Cyperaceae","low","Cyperus haspan"
"speciesLink","SPSF","38956","Lonchocarpus subglaucescens","Plantae","Fabaceae","Lonchocarpus","2007","12","06","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","G.A.D.C.Franco","2007","12","13","13","subglaucescens","O. T. Aguiar & J. B. Baitello & R.Cielo-Filho","-48.741944","-23.508333","2024-08-06T09:13:55","Mart. ex Benth.","777","Magnoliopsida","Fabales","<nO>COLETA: Flores roxo claro.; GEOGRAFIA: Grevilea.;</nO>","SPSF00038956","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-12-13",,,,,,,,,,,,,,,,,,"SPSF",,"Aguiar, O.T.","777","2007","Franco, G.A.D.C.","2007","Baitello, J.B.; Cielo Filho, R.","Aguiar",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","possibly_ok","Fabaceae","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","species","replaced synonym","bfo-135557","Dahlstedtia floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","Dahlstedtia floribunda (Vogel) M.J. Silva & A.M.G. Azevedo","Dahlstedtia","Fabaceae","medium","Dahlstedtia floribunda"
"speciesLink","SPSF","39020","Lonchocarpus muehlbergianus","Plantae","Fabaceae","Lonchocarpus","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","L.P. de Queiroz","2012","09","30","13","muehlbergianus","J.B.Baitello & R.Cielo-Filho & O.T. Aguiar","-48.740278","-23.533611","2024-08-06T09:13:55","Hassl.","1970","Magnoliopsida","Fabales","<nO>COLETA: Ávore 12m, flores roxas; GEOGRAFIA: Matinha da Sede, caminho da casa do motor;</nO>","SPSF00039020","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2012-09-30",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1970","2007","Queiroz, L.P.","2012","Cielo Filho, R.; Aguiar, O.T.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","possibly_ok","Fabaceae","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","species","replaced synonym","bfo-135562","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo","Dahlstedtia","Fabaceae","high","Dahlstedtia muehlbergiana"
"speciesLink","SPSF","39254","Dalbergia brasiliensis","Plantae","Fabaceae","Dalbergia","2008","01","31","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2008","01","31","13","brasiliensis","C.R.Lima & R.Cielo-Filho & J.B.Baitello","-48.755278","-23.5125","2024-08-06T09:13:50","Vog.","92","Magnoliopsida","Fabales","<nO>COLETA: 6m, fruto imaturo verde.; GEOGRAFIA: borda do pinus;</nO>","SPSF00039254","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-01-31",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","92","2008","Baitello, J.B.","2008","Cielo Filho, R.; Baitello, J.B.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Dalbergia brasiliensis","Vogel","possibly_ok","Fabaceae","Dalbergia brasiliensis","Vogel","species","author misspelled","bfo-29592",,,"Dalbergia brasiliensis Vogel","Dalbergia","Fabaceae","low","Dalbergia brasiliensis"
"speciesLink","SPSF","38925","Dalbergia frutescens","Plantae","Fabaceae","Dalbergia","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","M.J.Silva","2008","06","02","13","frutescens","J. B. Baitello & R.Cielo-Filho & O. T. Aguiar","-48.738889","-23.508889","2024-08-06T09:13:50","(Vell.) Britton","1944","Magnoliopsida","Fabales","<nO>COLETA: Escandente, flores brancas.; GEOGRAFIA: Borda da mata, próximo à entrada da cachoeira.;</nO>","SPSF00038925","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-06-02",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1944","2007","Silva, M.J.","2008","Cielo Filho, R.; Aguiar, O.T.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Dalbergia frutescens","(Vell.) Britton","possibly_ok","Fabaceae","Dalbergia frutescens","(Vell.) Britton","species","name accepted","bfo-22909",,,"Dalbergia frutescens (Vell.) Britton","Dalbergia","Fabaceae","high","Dalbergia frutescens"
"speciesLink","SPSF","38243","Daphnopsis racemosa","Plantae","Thymelaeaceae","Daphnopsis","2006","08","02","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2007","06","13","13","racemosa","O. T. Aguiar & J. A. Pastore & R.Cielo-Filho & C.R.Lima & D.F.Bueno","-48.763889","-23.523056","2024-08-06T09:16:09","Griseb.","705","Magnoliopsida","Myrtales","<nO>COLETA: Arvoreta até 2m, inflorescências em fase inicial.; GEOGRAFIA: Trilha 1.;</nO>","SPSF00038243","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-06-13",,,,,,,,,,,,,,,,,,"SPSF",,"Aguiar, O.T.","705","2006","Cielo Filho, R.","2007","Pastore, J.A.; Cielo Filho, R.; Lima, C.R.; Bueno, D.F.","Aguiar",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Daphnopsis racemosa","Griseb.","possibly_ok","Thymelaeaceae","Daphnopsis racemosa","Griseb.","species","name accepted","bfo-14947",,,"Daphnopsis racemosa Griseb.","Daphnopsis","Thymelaeaceae","medium","Daphnopsis racemosa"
"speciesLink","SPSF","38530","Dasyphyllum brasiliense","Plantae","Asteraceae","Dasyphyllum","2007","07","26","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2007","08","03","13","brasiliense","M. T. Z. Toniato & C. R. Lima & J. B. Baitello & R.Cielo-Filho","-48.7475","-23.520556","2024-08-06T09:13:12","(Spreng) Cabrera","42","Magnoliopsida","Asterales","<nO>COLETA: Arbusto, 1,8m, flores.; GEOGRAFIA: Borda de mata.;</nO>","SPSF00038530","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-08-03",,,,,,,,,,,,,,,,,,"SPSF",,"Toniato, M.T.Z.","42","2007","Cielo Filho, R.","2007","Lima, C.R.; Baitello, J.B.; Cielo Filho, R.","Toniato",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Dasyphyllum brasiliense","(Spreng.) Cabrera","possibly_ok","Asteraceae","Dasyphyllum brasiliense","(Spreng.) Cabrera","species","author misspelled","bfo-5292",,,"Dasyphyllum brasiliense (Spreng.) Cabrera","Dasyphyllum","Asteraceae","medium","Dasyphyllum brasiliense"
"speciesLink","SPSF","38544","Davilla rugosa","Plantae","Dilleniaceae","Davilla","2007","07","25","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2007","08","13","13","rugosa","R.Cielo-Filho & J. B. Baitello & M. T. Z. Toniato & C. R. Lima","-48.746111","-23.525278","2024-08-06T09:13:29","Poir.","555","Magnoliopsida","Dilleniales","<nO>COLETA: Liana, fruto maduro levemente vináceo.; GEOGRAFIA: Trilha Ribeirão Santa Helena 2.;</nO>","SPSF00038544","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-08-13",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","555","2007","Cielo Filho, R.","2007","Baitello, J.B.; Toniato, M.T.Z.; Lima, C.R.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Davilla rugosa","Poir.","possibly_ok","Dilleniaceae","Davilla rugosa","Poir.","species","name accepted","bfo-7353",,,"Davilla rugosa Poir.","Davilla","Dilleniaceae","medium","Davilla rugosa"
"speciesLink","SPSF","38109","Dendropanax cuneatus","Plantae","Araliaceae","Dendropanax","2007","05","15","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2007","05","29","13","cuneatus","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","-48.75","-23.515556","2024-08-06T09:12:56","(DC.) Decne. & Planch.","1421","Magnoliopsida","Apiales","<nO>COLETA: Arvoreta 2m de altura, botões florais esverdeados.; GEOGRAFIA: Trilha 4.;</nO>","SPSF00038109","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-05-29",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1421","2007","Cielo Filho, R.","2007","Baitello, J.B.; Lima, C.R.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Dendropanax cuneatus","(DC.) Decne. & Planch.","possibly_ok","Araliaceae","Dendropanax cuneatus","(DC.) Decne. & Planch.","species","name accepted","bfo-5105",,,"Dendropanax cuneatus (DC.) Decne. & Planch.","Dendropanax","Araliaceae","medium","Dendropanax cuneatus"
"speciesLink","SPSF","38905","Desmodium affine","Plantae","Fabaceae","Desmodium","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","M.J.Silva","2008","06","02","13","affine","R.Cielo-Filho & O. T. Aguiar & J. B. Baitello","-48.740278","-23.533611","2024-08-06T09:13:50","Schltdl.","592","Magnoliopsida","Fabales","<nO>COLETA: Erva, 0,3m, flores róseas.; GEOGRAFIA: Caminho da casinha do motor.;</nO>","SPSF00038905","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-06-02",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","592","2007","Silva, M.J.","2008","Aguiar, O.T.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Desmodium affine","Schltdl.","possibly_ok","Fabaceae","Desmodium affine","Schltdl.","species","name accepted","bfo-22932",,,"Desmodium affine Schltdl.","Desmodium","Fabaceae","high","Desmodium affine"
"speciesLink","SPSF","39260","Dichorisandra hexandra","Plantae","Commelinaceae","Dichorisandra","2008","01","29","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","L. Y. S. Aona","2008","12","03","13","hexandra","C.R.Lima & J.B.Baitello & R.Cielo-Filho","-48.780556","-23.528889","2024-08-06T09:12:36","(Aublet) Kuntze ex Hand.-Mazz","98","Liliopsida","Commelinales","<nO>COLETA: Flores roxas. Erva.; GEOGRAFIA: Próximo ao açude.;</nO>","SPSF00039260","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-12-03",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","98","2008","Aona, L.Y.S.","2008","Baitello, J.B.; Cielo Filho, R.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Dichorisandra hexandra","(Aubl.) C.B.Clarke","possibly_ok","Commelinaceae","Dichorisandra hexandra","(Aubl.) C.B.Clarke","species","name accepted","bfo-16917",,,"Dichorisandra hexandra (Aubl.) C.B.Clarke","Dichorisandra","Commelinaceae","high","Dichorisandra hexandra"
"speciesLink","SPSF","38982","Diospyros inconstans","Plantae","Ebenaceae","Diospyros","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","29740","IF","PreservedSpecimen","R.Cielo-Filho","2007","12","17","13","inconstans","O.T. Aguiar & J.B.Baitello & R.Cielo-Filho","-48.720001","-23.379999","2024-08-06T09:13:29","Jacq.","803","Magnoliopsida","Ebenales","<nO>COLETA: Arvoreta, frutos verdes; GEOGRAFIA: Matinha da Sede, borda.;</nO>","SPSF00038982","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-12-17",,,,,,,,,,,,,,,,,,"SPSF",,"Aguiar, O.T.","803","2007","Cielo Filho, R.","2007","Baitello, J.B.; Cielo Filho, R.","Aguiar",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Diospyros inconstans","Jacq.","possibly_ok","Ebenaceae","Diospyros inconstans","Jacq.","species","name accepted","bfo-7437",,,"Diospyros inconstans Jacq.","Diospyros","Ebenaceae","medium","Diospyros inconstans"
"speciesLink","SPSF","38712","Diplopterys lutea","Plantae","Malpighiaceae","Diplopterys","2007","09","25","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","M.C.H.Mamede","2008","04","30","13","lutea","C.R.Lima & J. A. Pastore & J.B.Baitello & E.Adriano & D.F.Bueno","-48.7875","-23.533056","2024-08-06T09:15:15","(Griseb.) W.R.And. & C.C.Davis","55","Magnoliopsida","Malpighiales","<nO>COLETA: Liana, flores amarelas; GEOGRAFIA: Final da trilha D, em frente ao talhão 25 de Pinus;</nO>","SPSF00038712","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2008-04-30",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","55","2007","Mamede, M.C.H.","2008","Pastore, J.A.; Baitello, J.B.; Adriano, E.; Bueno, D.F.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Diplopterys lutea","(Griseb.) W.R.Anderson & C.C.Davis","possibly_ok","Malpighiaceae","Diplopterys lutea","(Griseb.) W.R.Anderson & C.C.Davis","species","author misspelled","bfo-25710",,,"Diplopterys lutea (Griseb.) W.R.Anderson & C.C.Davis","Diplopterys","Malpighiaceae","high","Diplopterys lutea"
