"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","identifiedBy","coordinatePrecision","recordNumber","barcode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentocean","class","order","individualcount","fieldNumber","infraspecificEpithet","preparationtype","minimumDepthInMeters","maximumDepthInMeters","typeStatus","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SPSF","41700","Solanum caavurana Vell.","Plantae","Solanaceae","Solanum","2009","7","1","Brasil","Sp",,"Parque Estadual da Cantareira - Núcleo Cabuçú","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","caavurana","F.A.R.D.P.Arzolla & F.E.S.P.Vilela","-46.524722","-23.3775","2024-08-06 09:17:08","Vell.","L.L.Giacomin",,"1344",,"735","849",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","Guarulhos","2009-11-25","Solanum caavurana Vell.",,"BR",,,"2009-07-01",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","guarulhos","parque estadual da cantareira - nucleo cabucu",,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","1086910271",,,,"https://specieslink.net/guid/13/41700",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Solanum caavurana","Solanum caavurana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"check_local.2municip.","Solanum caavurana","Vell.","name_w_authors","Solanaceae","Solanum caavurana","Vell.","species","name accepted","bfo-14738",,,"Solanum caavurana Vell.","Solanum","Solanaceae","unknown","Solanum caavurana"
"gbif","BHCB","139441","Solanum concinnum Schott ex Sendtn.","Plantae","Solanaceae","Solanum",,,,"Brasil","São Paulo",,"Parque Estadual Cantareira, Núcleo Pedra Grande","UFMG","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/220","concinnum","Arzolla, FARDP; Vilela, FESP","-46.655556","-23.445944","2024-09-09 22:14:18","Schott ex Sendtn.",,,"1404",,"890","890",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","São Paulo",,"Solanum concinnum Schott ex Sendtn.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao paulo","parque estadual cantareira",,"locality","brazil_sao paulo_sao paulo_parque estadual cantareira","brazil_sao paulo_sao paulo_pe cantareira",-23.436334,-46.638625,"locality","1087649109",,,,"https://specieslink.net/guid/220/139441",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"d2470ef8-edfa-4ba7-821e-c3e1a537bdba",,,TRUE,FALSE,"Solanum concinnum","Solanum concinnum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ok_same_resolution","Solanum concinnum","Schott ex Sendtn.","name_w_authors","Solanaceae","Solanum concinnum","Schott ex Sendtn.","species","name accepted","bfo-14752",,,"Solanum concinnum Schott ex Sendtn.","Solanum","Solanaceae","unknown","Solanum concinnum"
"user","RB","RB00485292","Solanum diploconos (Mart.) Bohs","Plantae","Solanaceae","Solanum","2000","12","18","Brasil","São Paulo",,"Parque Estadual da Cantareira, região de Águas Claras.","JBRJ",,"Preserved Specimen",,,,"diploconos","F.A.R.D.P. Arzolla",,,,"(Mart.) Bohs","J.R.Stehmann",,"236",,,,,,,,,,,,,,,,,,,,"Mairiporã","2001-4",,,"BR",,,"2000-12-18",,,,,,,"sp.","Physical Object",,,,"RB",,"Arzolla, F.A.R.D.P.","236","2000","Stehmann, J.R.","2001",,"Arzolla",,"brazil","sao paulo","mairipora","parque estadual da cantareira",,"locality","brazil_sao paulo_mairipora_parque estadual cantareira","brazil_sao paulo_mairipora_pe cantareira",-23.417031,-46.637861,"locality",,,,,"urn:catalog:JBRJ:RB:485292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/48/52/92/00485292.jpg",,,,,,,,,,,,,,,,,"2014-07-22 16:38:32+00","Angiospermas","brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ok_same_resolution","Solanum diploconos","(Mart.) Bohs","name_w_authors","Solanaceae","Solanum diploconos","(Mart.) Bohs","species","name accepted","bfo-14762",,,"Solanum diploconos (Mart.) Bohs","Solanum","Solanaceae","high","Solanum diploconos"
"gbif","SPSF","37569","Solanum inodorum Vell.","Plantae","Solanaceae","Solanum","2007","11","29","Brasil","Sp",,"Parque Estadual da Cantareira, Hortolândia","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","inodorum","F. A. R. D. P. Arzolla & G.J.Sheperd & G.C.R.de Paula & F.E.S.P.Vilela","-46.524722","-23.358056","2024-08-06 09:17:12","Vell.","J.A.Pastore",,"1183",,"1175","1175",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","Mairiporã","2008-01-16","Solanum inodorum Vell.",,"BR",,,"2007-11-29",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira, hortolandia",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county","1086906269",,,,"https://specieslink.net/guid/13/37569",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Solanum inodorum","Solanum inodorum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"check_local.2municip.","Solanum inodorum","Vell.","name_w_authors","Solanaceae","Solanum inodorum","Vell.","species","name accepted","bfo-14783",,,"Solanum inodorum Vell.","Solanum","Solanaceae","unknown","Solanum inodorum"
"gbif","SPSF","39494","Solanum pinetorum (L.B.Sm. & Downs) Bohs","Plantae","Solanaceae","Solanum","2008","2","22","Brasil","Sp",,"Parque Estadual da Cantareira, Morro do Pavão","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","pinetorum","F. A. R. D. P. Arzolla & F.E.S.P.Vilela","-46.681111","-23.413056","2024-08-06 09:17:12","(L.B.Sm. & Downs) Bohs","J.R.Stehmann",,"1263",,"1057","1057",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","São Paulo","2008-07-03","Solanum pinetorum (L.B.Sm. & Downs) Bohs",,"BR",,,"2008-02-22",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao paulo","parque estadual da cantareira, morro do pavao",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","1086908087",,,,"https://specieslink.net/guid/13/39494",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Solanum pinetorum","Solanum pinetorum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NT",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"check_local.2municip.","Solanum pinetorum","(L.B.Sm. & Downs) Bohs","name_w_authors","Solanaceae","Solanum pinetorum","(L.B.Sm. & Downs) Bohs","species","name accepted","bfo-14830",,,"Solanum pinetorum (L.B.Sm. & Downs) Bohs","Solanum","Solanaceae","unknown","Solanum pinetorum"
"gbif","BHCB","115661","Solanum pseudocapsicum L.","Plantae","Solanaceae","Solanum","2005","8","9","Brasil","São Paulo",,"Parque Estadual Cantareira, Morro do Pavão","UFMG","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/220","pseudocapsicum","Arzolla, FARDP; Paula, GCR; Leite, MO; Santos, JR",,,"2024-09-09 22:14:18","L.",,,"1172",,"0","0",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","São Paulo","2013-01-01","Solanum pseudocapsicum L.",,"BR",,,"2005-08-09",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao paulo","parque estadual cantareira, morro do pavao",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county","2382967671",,,,"https://specieslink.net/guid/220/115661",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"d2470ef8-edfa-4ba7-821e-c3e1a537bdba",,,FALSE,FALSE,"Solanum pseudocapsicum","Solanum pseudocapsicum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"check_local.2municip.","Solanum pseudocapsicum","L.","name_w_authors","Solanaceae","Solanum pseudocapsicum","L.","species","name accepted","bfo-14834",,,"Solanum pseudocapsicum L.","Solanum","Solanaceae","unknown","Solanum pseudocapsicum"
"user","RB","RB00485360","Solanum pseudoquina A.St.-Hil.","Plantae","Solanaceae","Solanum","2000","6","7","Brasil","São Paulo",,"Parque estadual da Cantareira, região de Águas Claras.","JBRJ",,"Preserved Specimen",,,,"pseudoquina","F.A.R.D.P.Arzolla",,,,"A.St.-Hil.","J.R,Stehmann",,"137",,,,,,,,,,,,,,,,,,,,"Mairiporã","2018-3-3",,,"BR",,,"2000-06-07",,,,,,,"sp.","Physical Object",,,,"RB",,"Arzolla, F.A.R.D.P.","137","2000","J.r,stehmann","2018",,"Arzolla",,"brazil","sao paulo","mairipora","parque estadual da cantareira",,"locality","brazil_sao paulo_mairipora_parque estadual cantareira","brazil_sao paulo_mairipora_pe cantareira",-23.417031,-46.637861,"locality",,,,,"urn:catalog:JBRJ:RB:485360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/48/53/60/00485360.jpg",,,,,,,,,,,,,,,,,"2018-03-13 16:30:49+00","Angiospermas","brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"ok_same_resolution","Solanum pseudoquina","A.St.-Hil.","name_w_authors","Solanaceae","Solanum pseudoquina","A.St.-Hil.","species","name accepted","bfo-14836",,,"Solanum pseudoquina A.St.-Hil.","Solanum","Solanaceae","low","Solanum pseudoquina"
"gbif","SPSF","40955","Solanum rufescens Sendtn.","Plantae","Solanaceae","Solanum","2008","11","6","Brasil","Sp",,"Parque Estadual da Cantareira, Hortolândia","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","rufescens","F.A.R.D.Arzolla & J.A.Pastore & A.A.de Paula","-46.522222","-23.355833","2024-08-06 09:17:12","Sendtn.","J.R.Stehmann",,"1326",,"1160","1160",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","Mairiporã","2009-03-06","Solanum rufescens Sendtn.",,"BR",,,"2008-11-06",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira, hortolandia",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county","1086909539",,,,"https://specieslink.net/guid/13/40955",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Solanum rufescens","Solanum rufescens","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"check_local.2municip.","Solanum rufescens","Sendtn.","name_w_authors","Solanaceae","Solanum rufescens","Sendtn.","species","name accepted","bfo-14846",,,"Solanum rufescens Sendtn.","Solanum","Solanaceae","unknown","Solanum rufescens"
"gbif","BHCB","139443","Solanum scuticum M.Nee","Plantae","Solanaceae","Solanum","2007","8","21","Brasil","São Paulo",,"Parque Estadual Cantareira, Núcleo Pedra Grande","UFMG","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/220","scuticum","Arzolla, FARDP; Vilela, FESP","-46.626944","-23.443444","2024-09-09 22:14:18","M.Nee",,,"1385",,"891","891",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","São Paulo",,"Solanum scuticum M.Nee",,"BR",,,"2007-08-21",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao paulo","parque estadual cantareira",,"locality","brazil_sao paulo_sao paulo_parque estadual cantareira","brazil_sao paulo_sao paulo_pe cantareira",-23.436334,-46.638625,"locality","1087649106",,,,"https://specieslink.net/guid/220/139443",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"d2470ef8-edfa-4ba7-821e-c3e1a537bdba",,,TRUE,FALSE,"Solanum scuticum","Solanum scuticum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ok_same_resolution","Solanum scuticum","M.Nee","name_w_authors","Solanaceae","Solanum scuticum","M.Nee","species","name accepted","bfo-14857",,,"Solanum scuticum M.Nee","Solanum","Solanaceae","unknown","Solanum scuticum"
"gbif","BHCB","96312","Solanum sellowii Dunal","Plantae","Solanaceae","Solanum","2005","7","20","Brasil","São Paulo",,"Parque Estadual Cantareira, região do Pinheirinho, margem da estrada de serviço.","UFMG","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/220","sellowii","Pastore, JA; Arzolla, FARDP; Paula, GCR; Vasconcellos, A de","-46.66475","-23.449111","2024-09-03 19:47:47","Dunal",,,"1327",,"0","0",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","Mairiporã",,"Solanum sellowii Dunal",,"BR",,,"2005-07-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual cantareira, margem da estrada de servico",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county","1087635458",,,,"https://specieslink.net/guid/220/96312",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"d2470ef8-edfa-4ba7-821e-c3e1a537bdba",,,TRUE,FALSE,"Solanum sellowii","Solanum sellowii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"check_local.2municip.","Solanum sellowii","Dunal","name_w_authors","Solanaceae","Solanum sellowii","Dunal","species","name accepted","bfo-14859",,,"Solanum sellowii Dunal","Solanum","Solanaceae","unknown","Solanum sellowii"
"gbif","SPSF","41699","Solanum stipulatum Vell.","Plantae","Solanaceae","Solanum","2009","7","1","Brasil","Sp",,"Parque Estadual da Cantareira - Núcleo Cabuçú","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","stipulatum","F.A.R.D.P Arzolla & F.E.S.P.Vilela","-46.524722","-23.3775","2024-08-06 09:17:12","Vell","L.L.Giacomin",,"1343",,"735","849",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","Guarulhos","2009-10-02","Solanum stipulatum Vell.",,"BR",,,"2009-07-01",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","guarulhos","parque estadual da cantareira - nucleo cabucu",,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county","1086910273",,,,"https://specieslink.net/guid/13/41699",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Solanum stipulatum","Solanum stipulatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_guarulhos","Brazil","São Paulo","Guarulhos",,"check_local.2municip.","Solanum stipulatum","Vell.","name_w_authors","Solanaceae","Solanum stipulatum","Vell.","species","name accepted","bfo-14866",,,"Solanum stipulatum Vell.","Solanum","Solanaceae","unknown","Solanum stipulatum"
"gbif","SPF","102899","Solanum swartzianum Roem. & Schult.","Plantae","Solanaceae","Solanum","1995","4","20","Brasil","São Paulo",,"Parque Estadual da Cantareira","USP-IB","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/7","swartzianum","Baitello, JB",,,"2023-12-20 16:09:44","Roem. & Schult.","Stehmann, JR",,"748",,,,,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF",,"2016-09-01","Solanum swartzianum Roem. & Schult.",,"BR",,,"1995-04-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","parque estadual da cantareira","parque estadual da cantareira",,"locality","brazil_sao paulo_parque estadual cantareira","brazil_sao paulo",-22.2584562,-48.7420254,"state","1978402020",,,,"https://specieslink.net/guid/7/102899",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,FALSE,FALSE,"Solanum swartzianum","Solanum swartzianum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/SPF00102899","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Solanum swartzianum","Roem. & Schult.","name_w_authors","Solanaceae","Solanum swartzianum","Roem. & Schult.","species","name accepted","bfo-14872",,,"Solanum swartzianum Roem. & Schult.","Solanum","Solanaceae","unknown","Solanum swartzianum"
"gbif","BHCB","124851","Solanum symmetricum Rusby","Plantae","Solanaceae","Solanum","2008","2","20","Brasil","São Paulo",,"Parque Estadual Cantareira, Núcleo do Engordador.","UFMG","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/220","symmetricum","Baitello, JB; Arzolla, FARDP; Vilela, FESP","-46.599722","-23.405833","2024-09-09 22:14:19","Rusby",,,"2010",,"925","925",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","São Paulo","2014-01-01","Solanum symmetricum Rusby",,"BR",,,"2008-02-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao paulo","parque estadual cantareira",,"locality","brazil_sao paulo_sao paulo_parque estadual cantareira","brazil_sao paulo_sao paulo_pe cantareira",-23.436334,-46.638625,"locality","1087644000",,,,"https://specieslink.net/guid/220/124851",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"d2470ef8-edfa-4ba7-821e-c3e1a537bdba",,,TRUE,FALSE,"Solanum symmetricum","Solanum symmetricum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ok_same_resolution","Solanum symmetricum","Rusby","name_w_authors","Solanaceae","Solanum symmetricum","Rusby","species","name accepted","bfo-14874",,,"Solanum symmetricum Rusby","Solanum","Solanaceae","unknown","Solanum symmetricum"
"gbif","SP","257998","Solanum vaillantii Dunal","Plantae","Solanaceae","Solanum","1992","12","15","Brasil","São Paulo",,"Parque Estadual da Cantareira, Perto do Lago das Carpas","IPA/SP","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/1","vaillantii","Yano, O; Marcelli, MP",,,"2021-12-09 11:20:10","Dunal","Mentz, LA",,"17932",,,,,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","São Paulo","2000-02-03","Solanum vaillantii Dunal",,"BR",,,"1992-12-15",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao paulo","parque estadual da cantareira",,"locality","brazil_sao paulo_sao paulo_parque estadual cantareira","brazil_sao paulo_sao paulo_pe cantareira",-23.436334,-46.638625,"locality","2565919171",,,,"https://specieslink.net/guid/1/257998",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Solanum vaillantii","Solanum vaillantii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP117351","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ok_same_resolution","Solanum vaillantii","Dunal","name_w_authors","Solanaceae","Solanum vaillantii","Dunal","species","name accepted","bfo-14879",,,"Solanum vaillantii Dunal","Solanum","Solanaceae","unknown","Solanum vaillantii"
"gbif","SPSF","37616","Solanum variabile Mart.","Plantae","Solanaceae","Solanum","2007","11","19","Brasil","Sp",,"Parque Estadual da Cantareira, Hortolândia","IF","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/13","variabile","F. A. R. D. P. Arzolla & G.J.Sheperd & G.C.R.de Paula & F.E.S.P.Vilela","-46.536944","-23.365","2024-08-06 09:17:13","Mart.","F. A. R. D. P. Arzolla",,"1221",,"1161","1161",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","Mairiporã","2007-11-19","Solanum variabile Mart.",,"BR",,,"2007-11-19",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","mairipora","parque estadual da cantareira, hortolandia",,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county","1086906311",,,,"https://specieslink.net/guid/13/37616",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Solanum variabile","Solanum variabile","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_mairipora","Brazil","São Paulo","Mairiporã",,"check_local.2municip.","Solanum variabile","Mart.","name_w_authors","Solanaceae","Solanum variabile","Mart.","species","name accepted","bfo-14880",,,"Solanum variabile Mart.","Solanum","Solanaceae","unknown","Solanum variabile"
"gbif","BHCB","131978","Solanum wacketii Witasek","Plantae","Solanaceae","Solanum",,,,"Brasil","São Paulo",,"Parque Estadual Cantareira, Núcleo Pedra Grande","UFMG","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/220","wacketii","Gregorato, V; Nunes, CS","-46.623139","-23.439361","2024-09-09 22:14:19","Witasek",,,"4",,"930","930",,,,,,"Magnoliopsida","Solanales",,,,,,,,,"GBIF","São Paulo",,"Solanum wacketii Witasek",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao paulo","parque estadual cantareira",,"locality","brazil_sao paulo_sao paulo_parque estadual cantareira","brazil_sao paulo_sao paulo_pe cantareira",-23.436334,-46.638625,"locality","1087645838",,,,"https://specieslink.net/guid/220/131978",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solanum",,,,,,"d2470ef8-edfa-4ba7-821e-c3e1a537bdba",,,TRUE,FALSE,"Solanum wacketii","Solanum wacketii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ok_same_resolution","Solanum wacketii","Witasek","name_w_authors","Solanaceae","Solanum wacketii","Witasek","species","name accepted","bfo-14885",,,"Solanum wacketii Witasek","Solanum","Solanaceae","unknown","Solanum wacketii"
