"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Dilleniaceae","Tetracera","oblongata","DC.","DILLENIACEAE Tetracera oblongata DC.","SPFR013823","Splink","SPFR","Baitello, J.B.","729","Native","Bronze","Parque Estadual do Morro do Diabo, estrada do 7000, na margem do caminho","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Dryopteridaceae","Ctenitis","submarginalis","(Langsd. & Fisch.) Ching","DRYOPTERIDACEAE Ctenitis submarginalis (Langsd. & Fisch.) Ching","11955","Splink","HBRA","Soares-Silva, L.H.","14507FUEL","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Dryopteridaceae","Cyclodium","meniscioides","(Willd.) C.Presl","DRYOPTERIDACEAE Cyclodium meniscioides (Willd.) C.Presl","3306177","GBIF","Tropicos","Silva, M.R.","1630","Native","Latão","Munic Teodoro Campaio. Parque Estadual Morro Do Diabo. Mata Latifoliada Mesófila Tropical Seca semidecidua.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Dryopteridaceae","Dryopteris","effusa","(Sw.) Urb.","DRYOPTERIDACEAE Dryopteris effusa (Sw.) Urb.","SPSF00018857","Splink","SPSF","Silva, M.R.","1540",,"Bronze","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Dryopteridaceae","Parapolystichum","effusum","(Sw.) Ching","DRYOPTERIDACEAE Parapolystichum effusum (Sw.) Ching","SJRP00015490","Splink","SJRP","Pietrobom-Silva, M.R.","1671","Native","Bronze","Região do pontal do Paranapanema, Parque Estadual Morro do Diabo, trilha do lago Verde, proximidade da sede","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Dryopteridaceae","Polystichum","platyphyllum","(Willd.) C.Presl","DRYOPTERIDACEAE Polystichum platyphyllum (Willd.) C.Presl","SPSF00018830","Splink","SPSF","Silva, M.R.","1582","Native","Bronze","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Elaeocarpaceae","Sloanea","guianensis","(Aubl.) Benth.","ELAEOCARPACEAE Sloanea guianensis (Aubl.) Benth.","59692","GBIF","UEC","Aguiar, O.T.","162","Native","Bronze","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Acalypha","digynostachya","Baill.","EUPHORBIACEAE Acalypha digynostachya Baill.","UEC135406","Splink","UEC","Franco, G.A.D.C.","1321","Native","Ouro","Parque Estadual do Morro do Diabo, trilha da subida","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Actinostemon","concepcionis","(Chodat & Hassl.) Hochr.","EUPHORBIACEAE Actinostemon concepcionis (Chodat & Hassl.) Hochr.","299972","Splink","SP","Duncam, A.","50","Native","Ouro","Parque Estadual Morro do Diabo, Trilha do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Actinostemon","concolor","(Spreng.) Müll.Arg.","EUPHORBIACEAE Actinostemon concolor (Spreng.) Müll.Arg.","SP0299974","Splink","SP","Silva, J.B.","27","Native","Ouro","Parque Estadual Morro do Diabo, Trilha do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Actinostemon","klotzschii","(Didr.) Pax","EUPHORBIACEAE Actinostemon klotzschii (Didr.) Pax","PEUFR051428","Splink","PEUFR","Faria, H.H.","38","Native","Bronze","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Alchornea",,"Sw.","EUPHORBIACEAE Alchornea Sw.","SP0279712","Splink","SP","Esteves, R.","100",,"Latão","Parque Estadual Morro do Diabo, Estrada do Angelim, solo vermelho-amarelo, fase arenosa, mata","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Bia","alienata","Didr.","EUPHORBIACEAE Bia alienata Didr.","PMSP007917","GBIF","PMSP","Pastore, J.A.","567","Native","Bronze","Parque Estadual do Morro do Diabo, etrada do 7000, margem do caminho.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Croton","floribundus","Spreng.","EUPHORBIACEAE Croton floribundus Spreng.","2934796","Splink","MO",,,"Native","Prata","Mun. Teodora Sampaio, Parque Estadual Morro do Diabo, mats.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Croton","rottlerifolius","Baill.","EUPHORBIACEAE Croton rottlerifolius Baill.","SP0279734","Splink","SP","Franco, G.A.D.C.","1322","Native","Ouro","Parque Estadual Morro do Diabo, trilha da subida, mata natural","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Croton","tricolor","Klotzsch ex Baill.","EUPHORBIACEAE Croton tricolor Klotzsch ex Baill.","SP0477148","Splink","SP","Caruzo, M.B.R.","87","Native","Ouro","Parque Estadual Morro do Diabo, Estrada do Engenheiro Bráulio, próximo a antiga estrada de ferro. Mata mesófila semidecídua com cereus como elementos de destaque. Beira de mata","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Croton","urucurana","Baill.","EUPHORBIACEAE Croton urucurana Baill.","SP0234575","Splink","SP","Albernaz, A.L.K.M.",,"Native","Ouro","Parque Estadual Morro do Diabo, região de Tolosa","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Euphorbia","hirta","L.","EUPHORBIACEAE Euphorbia hirta L.","SP0447104","Splink","SP","Pastore, M.","269","Native","Ouro","Parque Estadual Morro do Diabo, Próximo à hospedaria","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae",,,"Juss.","EUPHORBIACEAE Euphorbiaceae Juss.","PEUFR050978","Splink","PEUFR","Aguiar, O.T.","146",,"Bronze","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Gymnanthes","klotzschiana","Müll.Arg.","EUPHORBIACEAE Gymnanthes klotzschiana Müll.Arg.","SP0299976","Splink","SP","Salmazi, L.B.",,"Native","Ouro","Parque Estadual Morro do Diabo, Trilha do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Mabea","fistulifera","Mart.","EUPHORBIACEAE Mabea fistulifera Mart.","HUFU00006580","REFLORA","HUFU","Oliveira, R.S.","26","Native","Ouro","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Bryophytes","Euphorbiaceae",,,"(Schimp.) Limpr.","EUPHORBIACEAE Rhodobryum (Schimp.) Limpr.","90178982","GBIF","Tropicos","Silva, M.R.P.","1593",,"Bronze","Pontal do Parapanema. Parque Estadual do Morro do Diabo. Mata latifoliada Mesofila. Terrestre em Barranco","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae",,,"(Schimp.) Limpr.","EUPHORBIACEAE Rhodobryum sp. (Schimp.) Limpr.","90178982","Splink","MO","Silva, M.R.P.","1593",,"Bronze","Pontal do Parapanema. Parque Estadual do Morro do Diabo. Mata latifoliada Mesofila. Terrestre em Barranco","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Sapium","haematospermum","Müll.Arg.","EUPHORBIACEAE Sapium haematospermum Müll.Arg.","SP0237486","Splink","SP","Aguiar, O.T.","193","Native","Ouro","Parque Estadual Morro do Diabo, Ao longo da estrada, próximo ao arboreto natural.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Sebastiania",,"Spreng.","EUPHORBIACEAE Sebastiania Spreng.","UEC189361","Splink","UEC","Salmazi, L.B.","14412s.n.",,"Latão","Parque estadual Morro do Diabo. Trilha do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Euphorbiaceae","Tragia",,"L.","EUPHORBIACEAE Tragia L.","SP0447114","Splink","SP","Pastore, M.","266",,"Latão","Parque Estadual Morro do Diabo, Beira da estrada que dá acesso a portaria","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Acacia",,"Mill.","FABACEAE Acacia Mill.","79723","GBIF","UEC","Sanches, A.C.",,,"Latão","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Albizia","edwallii","(Hoehne) Barneby & J.W.Grimes","FABACEAE Albizia edwallii (Hoehne) Barneby & J.W.Grimes","142842","Splink","UEC","Silva","01700","Native","Latão","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Albizia","niopoides","(Spruce ex Benth.) Burkart","FABACEAE Albizia niopoides (Spruce ex Benth.) Burkart","85735","Splink","UEC","Pastore, J.F.B.","518","Native","Ouro","Parque Estadual do Morro do Diabo, Região de Porto Angelim.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Albizia","niopoides","(Spruce ex Benth.) Burkart","FABACEAE Albizia niopoides var. niopoides (Spruce ex Benth.) Burkart","85735","GBIF","UEC","Pastore, J.F.B.","518","Native","Ouro","Parque Estadual do Morro do Diabo, Região de Porto Angelim.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Anadenanthera","colubrina","(Griseb.) Altschul","FABACEAE Anadenanthera colubrina var. cebil (Griseb.) Altschul","SP025137","Splink","SP","Aguiar, O.T.","163","Native","Bronze","Parque Estadual Morro do Diabo, Á esquerda do Angelim","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Anadenanthera","peregrina","(L.) Speg.","FABACEAE Anadenanthera peregrina (L.) Speg.","SPF00211787","Splink","SPF","Ceccantini, G.C.T.","3651","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Bauhinia","ungulata","L.","FABACEAE Bauhinia ungulata L.","308932","Splink","SP","Aguiar, O.T.","484","Native","Ouro","Parque Estadual Morro do Diabo, Entrada para a Mina da Serra, na orla da mata","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Cajanus","cajan","(L.) Huth","FABACEAE Cajanus cajan (L.) Huth","14309","Splink","FUEL","Artem, L.",,"Naturalized","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Calliandra","foliolosa","Benth.","FABACEAE Calliandra foliolosa Benth.","310412","Splink","SP","Pastore, J.A.","582","Native","Bronze","Parque Estadual Morro do Diabo, Trilha da subida, mata natural","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Cassia","ferruginea","(Schrad.) Schrad. ex DC.","FABACEAE Cassia ferruginea (Schrad.) Schrad. ex DC.","IAN176996","REFLORA","IAN","Aguiar, O.T.","212","Native","Ouro","Parque Estadual do Morro do Diabo, à esquerda de Angelim.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Centrosema",,"(DC.) Benth.","FABACEAE Centrosema (DC.) Benth.","HUFU00007943","REFLORA","HUFU","Oliveira, R.S.","27",,"Ouro","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Bryophytes","Fabaceae",,,"(Spruce) Schiffn.","FABACEAE Cololejeunea (Spruce) Schiffn.","27650","GBIF","SJRP-BRYOPHYTA","Peralta, D.F.","1351",,"Latão","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae",,,"(Spruce) Schiffn.","FABACEAE Cololejeunea sp. (Spruce) Schiffn.","27650","Splink","SJRP-BRYOPHYTA","Peralta, D.F.","1351",,"Latão","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Copaifera","langsdorffii","Desf.","FABACEAE Copaifera langsdorffii Desf.","33468","Splink","FUEL","Albernaz, A.L.M.K.",,"Native","Ouro","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Crotalaria","incana","L.","FABACEAE Crotalaria incana L.","14488","Splink","FUEL","Chesini, A.C.","19","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Dahlstedtia","muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","FABACEAE Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G.Azevedo","HRCB019314","Splink","HRCB","Pastore, J.A.","586","Native","Ouro","Propriedade A. Amaral, proximo ao Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Dalbergia","frutescens","(Vell.) Britton","FABACEAE Dalbergia frutescens (Vell.) Britton","14422","Splink","FUEL","Sanches, A.C.",,"Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Dipteryx","alata","Vogel","FABACEAE Dipteryx alata Vogel","ESA129189","Splink","ESA","Colletta, G.D.","1605","Native","Bronze","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Enterolobium","contortisiliquum","(Vell.) Morong","FABACEAE Enterolobium contortisiliquum (Vell.) Morong","277704","Splink","SP","Kirizawa, M.","3161","Native","Bronze","Parque Estadual Morro do Diabo, Rodovia Arlindo Beril, ca. 20 km da cidade, margem do rio Cachoeira do Estreito","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae",,,"Lindl.","FABACEAE Fabaceae Lindl.","85742","GBIF","UEC","Baitello, J.B.","664",,"Latão","Parque Estadual do Morro do Diabo, Região do Porto Angelim.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Hymenaea","courbaril","L.","FABACEAE Hymenaea courbaril L.","SPF00211795","Splink","SPF","Ceccantini, G.C.T.","3637","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Inga","marginata","Willd.","FABACEAE Inga marginata Willd.","MBM140670","Splink","MBM","Baitello, J.B.","217","Native","Bronze","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Inga","vera","Willd.","FABACEAE Inga vera Willd.","34868","GBIF","SJRP","Monzoli, J.V.L.","304","Native","Latão","Parque Estadual do Morro do Diabo, trilha para o rio Paranapanema","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Lonchocarpus","cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","FABACEAE Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima","IBGE00022340","Splink","IBGE","Aguiar, O.T.","167","Native","Ouro","Parque Estadual do Morro do Diabo. Folha: SF-22-Y-B. Coordenada calculada.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Lonchocarpus","pluvialis","Rusby","FABACEAE Lonchocarpus pluvialis Rusby","87502","GBIF","UEC","Aguiar, O.T.","151","Native","Ouro","Parque Estadual do Morro do Diabo, Região do Angelim, à margem da estrada.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Machaerium","acutifolium","Vogel","FABACEAE Machaerium acutifolium Vogel","SPF00096977","Splink","SPF","Pastore, J.A.","564","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Machaerium","brasiliense","Vogel","FABACEAE Machaerium brasiliense Vogel","277738","Splink","SP","Kirizawa, M.","3082","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Machaerium","hirtum","(Vell.) Stellfeld","FABACEAE Machaerium hirtum (Vell.) Stellfeld","UEC183435","Splink","UEC","Kirizawa, M.","3144","Native","Ouro","Parque Estadual do Morro do Diabo. Rodovovia Arlindo Beril, ca. 6km da cidade.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Machaerium","stipitatum","Vogel","FABACEAE Machaerium stipitatum Vogel","309643","Splink","SP","Pastore, J.A.","507","Native","Ouro","Parque Estadual do Morro do Diabo, região do Porto Angelim, solo vermelho amarelo fase arenosa","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Macroptilium",,"(Benth.) Urb.","FABACEAE Macroptilium (Benth.) Urb.","UEC054048","Splink","UEC","Kirizawa, M.","3164",,"Bronze","Parque Estadual do Morro do Diabo, Rodovia Arlindo Beril, ca. 15 Km da cidade. Margem do rio Cachoeira do &nf;Estreito.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Myroxylon","balsamum","(L.) Harms","FABACEAE Myroxylon balsamum (L.) Harms","UEC166443","Splink","UEC","Albernaz, A.L.K.M.",,"Native","Latão","Parque Estadual Morro do Diabo, Tolosa.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Parapiptadenia","pterosperma","(Benth.) Brenan","FABACEAE Parapiptadenia pterosperma (Benth.) Brenan","HUFU00009838","Splink","HUFU","Oliveira, R.S.","33","Native","Latão","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Parapiptadenia","rigida","(Benth.) Brenan","FABACEAE Parapiptadenia rigida (Benth.) Brenan","UEC127758","Splink","UEC","Aguiar, O.T.","482","Native","Ouro","Parque Estadual Morro do Diabo, Estrada do Porto Angelim, na orla da mata.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Peltophorum","dubium","(Spreng.) Taub.","FABACEAE Peltophorum dubium (Spreng.) Taub.","151460","Splink","SP","Silva, J.S.","441","Native","Ouro","Parque Estadual Morro do Diabo, 15km W de Teodoro Sampaio","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Bryophytes","Fabaceae","Pilosium","chlorophyllum","(Hornsch.) Müll. Hal.","FABACEAE Pilosium chlorophyllum (Hornsch.) Müll. Hal.","UB1060411","Splink","UB","Silva, M.R.P.","1506","Native","Bronze","Parque Estadual Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Platypodium","elegans","Vogel","FABACEAE Platypodium elegans Vogel","272176","Splink","SP","Baitello, J.B.","211","Native","Ouro","Parque Estadual do Morro do Diabo, estrada do 7000","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Poecilanthe","parviflora","Benth.","FABACEAE Poecilanthe parviflora Benth.","HUEFS0178399","Splink","HUEFS","Albernaz, A.L.K.M.","spsf11550","Native","Bronze","Parque Estadual do Morro do Diabo, regiao de Tolosa, próximo da sede.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Pterodon","emarginatus","Vogel","FABACEAE Pterodon emarginatus Vogel","105689","Splink","UEC","Faria, H.H.","107","Native","Prata","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Pterodon","pubescens","(Benth.) Benth.","FABACEAE Pterodon pubescens (Benth.) Benth.","41014","GBIF","UEC","Baitello, J.B.","192","Native","Bronze","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Pterogyne","nitens","Tul.","FABACEAE Pterogyne nitens Tul.","272103","Splink","SP","Fonseca, E.C.",,"Native","Ouro","Parque Estadual Morro do Diabo, Sede, Toloza","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Bryophytes","Fabaceae","Racopilum","tomentosum","(Hedw.) Brid.","FABACEAE Racopilum tomentosum (Hedw.) Brid.","90182818","Splink","MO","Silva","1505","Native","Bronze","Parque Estadual do Morro do Diabo. Rodovia SP 613, mata latifoliada mesofila tropical semidecidua. Epifita na margem da trilha, encosta do morro","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Senegalia","loretensis","(J.F.Macbr.) Seigler & Ebinger","FABACEAE Senegalia loretensis (J.F.Macbr.) Seigler & Ebinger","RB00938460","GBIF","RB","Colletta, G.D.","1597","Native","Bronze","Parque Estadual Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Senegalia","polyphylla","(DC.) Britton & Rose","FABACEAE Senegalia polyphylla (DC.) Britton & Rose","SPF00098095","Splink","SPF","Esteves, R.","94","Native","Ouro","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Senegalia","tenuifolia","(L.) Britton & Rose","FABACEAE Senegalia tenuifolia (L.) Britton & Rose","SP025131","Splink","SP","Pastore, J.A.","530","Native","Bronze","Parque Estadual Morro do Diabo, Estrada do estreito, solo arenoso","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Senegalia","velutina","(DC.) Seigler & Ebinger","FABACEAE Senegalia velutina (DC.) Seigler & Ebinger","UEC080870","Splink","UEC","Sanches, A.C.",,"Native","Ouro","Brasil, São Paulo, Teodoro Sampaio, Parque Estadual Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Senna","macranthera","(DC. ex Collad.) H.S.Irwin & Barneby","FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby","33593","Splink","FUEL","Albernaz, A.L.K.M.",,"Native","Ouro","Parque Estadual do Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Senna","rugosa","(G.Don) H.S.Irwin & Barneby","FABACEAE Senna rugosa (G.Don) H.S.Irwin & Barneby","RB00738469","GBIF","RB","Faria, H.H.","117","Native","Bronze","Parque Estadual do Morro do Diabo.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Fabaceae","Stylosanthes","capitata","Vogel","FABACEAE Stylosanthes capitata Vogel","43161","Splink","PAMG","Kirizawa, M.","3086","Native","Bronze","Parque Estadual do Morro do Diabo, cerca de 4 Km do aeroporto","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Bryophytes","Gentianaceae","Schlotheimia","rugifolia","(Hook.) Schwägr.","GENTIANACEAE Schlotheimia rugifolia (Hook.) Schwägr.","90178776","Splink","MO-DUPLICATES","Silva","1508","Native","Bronze","Pontal do Parapanema, Parque Estadual do Morro do Diabo, ca 15Km da Cidade, Rod. SP-613, Mata Latifoliada semidecidua, epifita margem da trilha","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Bryophytes","Haemodoraceae",,,"Mitt.","HAEMODORACEAE Pyrrhobryum Mitt.","22470","GBIF","UFP","Silva, M.R.P.","1603",,"Latão","Pontal do Paranapanema, Parque Estadual Morro do Diabo, 17 km da cidade, Rodovia SP 614 Teodoro Sampaio-Rosana ca. 5km da rodovia pela trilha Córrego do caldeirão/ribeirão bonito","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Haemodoraceae",,,"Mitt.","HAEMODORACEAE Pyrrhobryum sp. Mitt.","UFP022470","Splink","UFP","Silva, M.R.P.","1603",,"Latão","Pontal do Paranapanema, Parque Estadual Morro do Diabo, 17 km da cidade, Rodovia SP 614 Teodoro Sampaio-Rosana ca. 5km da rodovia pela trilha Córrego do caldeirão/ribeirão bonito","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Haloragaceae","Myriophyllum","aquaticum","(Vell.) Verdc.","HALORAGACEAE Myriophyllum aquaticum (Vell.) Verdc.","UEC112717","Splink","UEC","Aona, L.Y.S.","97/247","Native","Bronze","beira do rio Paranapiacaba. proóximo a entrada da sede do parque estadual morro do diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Heliconiaceae","Heliconia","psittacorum","L.f.","HELICONIACEAE Heliconia psittacorum L.f.","287909","Splink","SP","Franco, G.A.D.C.","1301","Native","Bronze","Parque Estadual Morro do Diabo, Estrada do Caldeirão, margem de córrego","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Heliotropiaceae","Heliotropium","transalpinum","Vell.","HELIOTROPIACEAE Heliotropium transalpinum Vell.","14480","Splink","FUEL","Chesini, A.C.","53","Native","Prata","Parque Estadual Morro do Diabo","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Bryophytes","Heliotropiaceae","Zelometeorium","manuel",,"HELIOTROPIACEAE Zelometeorium manuel","90178789","GBIF","Tropicos","Silva","1526",,"Bronze","parque Estadual do Morro do Diabo, Pontal de Parapanema, ca 14 Km da cidade, Corrego Tuiuiu, MAta latifoliada tropicalsemi-decidua, epifita","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Angiosperms","Heliotropiaceae",,,"Manuel","HELIOTROPIACEAE Zelometeorium sp. Manuel","90178789","Splink","MO-DUPLICATES","Silva","1526",,"Bronze","parque Estadual do Morro do Diabo, Pontal de Parapanema, ca 14 Km da cidade, Corrego Tuiuiu, MAta latifoliada tropicalsemi-decidua, epifita","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Hymenophyllaceae","Didymoglossum","hymenoides","(Hedw.) Desv.","HYMENOPHYLLACEAE Didymoglossum hymenoides (Hedw.) Desv.","MO0101322161","Splink","MO","Silva, M.R.P.","1554","Native","Bronze","Munic. Teodoro Sampaio. Região do Pontal do Paranapanema, Parque Estadual Morro do Diabo, ca. 30 km da Sede pela trilha, Corrego 7 de Setembro ou Rio da Onça ou Angelim.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Hymenophyllaceae","Didymoglossum","krausii","(Hook. & Grev.) C. Presl","HYMENOPHYLLACEAE Didymoglossum krausii (Hook. & Grev.) C. Presl","MBM197662","Splink","MBM","Silva, M.R.","1554","Native","Bronze","Parque Estadual do Morro do Diabo, Região do Pontal do Paranapanema. Ca. 30km da sede pela trilha, Córrego 7 de setembro ou Rio da Onça ou Angelim.","Não"
"PARQUE ESTADUAL DO MORRO DO DIABO","Ferns and Lycophytes","Hymenophyllaceae","Polyphlebium","angustatum","(Carmich.) Ebihara & Dubuisson","HYMENOPHYLLACEAE Polyphlebium angustatum (Carmich.) Ebihara & Dubuisson","SJRP00022655","GBIF","SJRP","Pietrobom-Silva, M.R.","1600","Native","Bronze","Região do Pontal do Paranapanema, Parque Estadual Morro do Diabo, Córrego Caldeirão.","Não"
