"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Euphorbiaceae","Croton","macrobothrys","Baill.","EUPHORBIACEAE Croton macrobothrys Baill.","SMDB007265","Splink","SMDB","Koscinski, M.",,"Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Euphorbiaceae","Gymnanthes","klotzschiana","Müll.Arg.","EUPHORBIACEAE Gymnanthes klotzschiana Müll.Arg.","UEC069860","Splink","UEC","Arzolla, F.A.R.D.P.","1043","Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Euphorbiaceae","Omphalanthus","filiformis","(Sw.) Nees","EUPHORBIACEAE Omphalanthus filiformis (Sw.) Nees","HUFABC001683","Splink","HUFABC","Yano, O.","16665",,"Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Euphorbiaceae","Sapium","glandulosum","(L.) Morong","EUPHORBIACEAE Sapium glandulosum (L.) Morong","HRCB038711","Splink","HRCB","Arzolla, F.A.R.D.P.","196","Native","Bronze","Parque Estadual da Cantareira Região de Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Bauhinia","forficata","Link","FABACEAE Bauhinia forficata subsp. forficata Link","308905","GBIF","SP","Aguiar, O.T.","556","Native","Ouro","Parque Estadual da Cantareira, Cantareira, chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Cercospora","bidentis","Tharp.","FABACEAE Cercospora bidentis Tharp.","VIC031515","Splink","VIC","Guatimosim, E.","EG 16",,"Latão","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Cercosporella","virgaureae","(Thum.) Allesch","FABACEAE Cercosporella virgaureae (Thum.) Allesch","VIC031738","Splink","VIC","Guatimosim, E.","EG 17",,"Latão","Parque Estadual Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Crotalaria","paulina","Schrank","FABACEAE Crotalaria paulina Schrank","IRATI00002242","Splink","IRATI","Custodio, L.C.","898","Native","Bronze","Parque Estadual da Cantareira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Dalbergia","brasiliensis","Vogel","FABACEAE Dalbergia brasiliensis Vogel","SPSF00037651","Splink","SPSF","Pastore, J.A.","1553","Native","Prata","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae",,,"Lindl.","FABACEAE Fabaceae Lindl.","SPSF00020129","Splink","SPSF","Pastore, J.A.","660",,"Latão","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Hymenaea","altissima","Ducke","FABACEAE Hymenaea altissima Ducke","130210","GBIF","UEC","Arzolla, F.A.R.D.P.","153","Native","Ouro","Parque Estadual da Cantareira, Região de Águas Claras.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Hymenaea","courbaril","L.","FABACEAE Hymenaea courbaril L.","HRCB038763","Splink","HRCB","Arzolla, F.A.R.D.P.","153","Native","Bronze","Região de Águas Claras Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Inga","marginata","Willd.","FABACEAE Inga marginata Willd.","298650","Splink","SP","Costa, C.B.","222","Native","Prata","Parque Estadual da Cantareira, Núcleo Pedra Grande, região de Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Inga","sessilis","(Vell.) Mart.","FABACEAE Inga sessilis (Vell.) Mart.","310481","Splink","SP","Ogawa, K.","4","Native","Prata","Parque Estadual da Cantareira, Núcleo Pedra Grande, região de Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Jupunba","langsdorffii","(Benth.) M.V.B.Soares et al.","FABACEAE Jupunba langsdorffii (Benth.) M.V.B.Soares et al.","SPSF00036790","Splink","SPSF","Arzolla, F.A.R.D.P.","1012","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Leucochloron","incuriale","(Vell.) Barneby & J.W.Grimes","FABACEAE Leucochloron incuriale (Vell.) Barneby & J.W.Grimes","40611","Splink","FUEL","Arzolla, F.A.R.D.P.","1016","Native","Bronze","Parque Estadual da Cantareira, região da Chapadinh, Floresta Ombrófila Densa Montana","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Machaerium","nyctitans","(Vell.) Benth.","FABACEAE Machaerium nyctitans (Vell.) Benth.","SPSF00048549","Splink","SPSF","Ribeiro, A.P.",,"Native","Latão","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Machaerium","villosum","Vogel","FABACEAE Machaerium villosum Vogel","SPF00098079","Splink","SPF","Ceccantini, G.C.T.","477","Native","Prata","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Mimosa","scabrella","Benth.","FABACEAE Mimosa scabrella Benth.","SPSF00053902","Splink","SPSF","Silva, R.D.V.","05","Native","Latão","Parque Estadual da Cantareira - Núcleo Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Fabaceae","Pterobryon","densum","Hornsch.","FABACEAE Pterobryon densum Hornsch.","PACA117457","Splink","PACA-BRYOPHYTES","Yano, O.","16608","Naturalized","Bronze","parque estadual da cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Fabaceae","Rhacocarpus","purpurascens","(Brid.) Paris","FABACEAE Rhacocarpus purpurascens (Brid.) Paris","HUFABC001685","Splink","HUFABC","Yano, O.","16732","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Senna","macranthera","(DC. ex Collad.) H.S.Irwin & Barneby","FABACEAE Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby","309381","Splink","SP","Aguiar, O.T.","568","Native","Bronze","Parque Estadual da Cantareira, Núcleo Engordador, trilha do Macuco","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Senna","multijuga","(Rich.) H.S.Irwin & Barneby","FABACEAE Senna multijuga (Rich.) H.S.Irwin & Barneby","SPSF00037625","Splink","SPSF","Moura, C.","127","Native","Prata","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Swartzia","simplex","(Sw.) Spreng.","FABACEAE Swartzia simplex (Sw.) Spreng.","SPSF00035126","Splink","SPSF","Pastore, J.A.","1353","Native","Bronze","Parque Estadual da Cantareira, Morro do Pavão","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Fabaceae","Vigna",,"Savi","FABACEAE Vigna Savi","SPSF00035206","Splink","SPSF","Baitello, J.B.","1734",,"Latão","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Gesneriaceae","Nematanthus","villosus","(Hanst.) Wiehler","GESNERIACEAE Nematanthus villosus (Hanst.) Wiehler","SPSF00019056","Splink","SPSF","Esteves, R.","125","Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Gesneriaceae","Sinningia","douglasii","(Lindl.) Chautems","GESNERIACEAE Sinningia douglasii (Lindl.) Chautems","UEC141434","Splink","UEC","Arzolla, F.A.R.D.P.","624","Native","Bronze","Parque Estadual da Cantareira, Arredores da Chapada.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Heliconiaceae","Heliconia","farinosa","Raddi","HELICONIACEAE Heliconia farinosa Raddi","73679342","GBIF","Observations","Bernardes, L.",,"Native","Bronze","Parque Estadual da Cantareira, São Paulo - SP, Brasil","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Heliconiaceae","Heliconia","latispatha","Benth.","HELICONIACEAE Heliconia latispatha Benth.","MBM293813","Splink","MBM","Guillaumon, J.R.",,"Cultivated","Bronze","Parque Estadual da Cantareira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Hydrocharitaceae","Metzgeria","agnewii","Kuwah.","HYDROCHARITACEAE Metzgeria agnewii Kuwah.","208322","Splink","ICN","Marcelli, M.P.","11828",,"Latão","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Hydrocharitaceae","Metzgeria","albinea","Spruce","HYDROCHARITACEAE Metzgeria albinea Spruce","207819","Splink","ICN","Yano, O.","17798","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Hydrocharitaceae","Metzgeria","aurantiaca","Steph.","HYDROCHARITACEAE Metzgeria aurantiaca Steph.","RB00605318","GBIF","RB","Costa, D.P.","1898","Native","Bronze","Parque Estadual da Cantareira. Trilha do pé- de- galinha.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Hydrocharitaceae","Metzgeria","myriopoda","Lindb.","HYDROCHARITACEAE Metzgeria myriopoda Lindb.","RB00614175","GBIF","RB","Al, D.P.C.A.","1899","Native","Bronze","Serra da Cantareira. Parque Estadual da Cantareira. Trilha do Pé-de-Galinha.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Hymenophyllaceae","Hymenophyllum","hirsutum","(L.) Sw.","HYMENOPHYLLACEAE Hymenophyllum hirsutum (L.) Sw.","SPSF00044990","Splink","SPSF","Baitello, J.B.","2555","Native","Bronze","Parque Estadual da Cantareira, Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Hymenophyllaceae","Vandenboschia","radicans","(Sw.) Copel.","HYMENOPHYLLACEAE Vandenboschia radicans (Sw.) Copel.","SPSF00037547","Splink","SPSF","Arzolla, F.A.R.D.P.","1161","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Hypericaceae","Hypericum","brasiliense","Choisy","HYPERICACEAE Hypericum brasiliense Choisy","SPSF00037641","Splink","SPSF","Arzolla, F.A.R.D.P.","1234","Native","Bronze","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Hypericaceae","Vismia","micrantha","A.St.-Hil.","HYPERICACEAE Vismia micrantha A.St.-Hil.","SPSF00039439","Splink","SPSF","Pastore, J.A.","1558","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Iridaceae","Eleutherine","bulbosa","(Mill.) Urb.","IRIDACEAE Eleutherine bulbosa (Mill.) Urb.","SPSF00039491","Splink","SPSF","Pastore, J.A.","1559","Native","Bronze","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lamiaceae","Aegiphila","brachiata","Vell.","LAMIACEAE Aegiphila brachiata Vell.","HUFU00023832","REFLORA","HUFU","Pastore, J.A.","1298","Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lamiaceae","Aegiphila","integrifolia","(Jacq.) Moldenke","LAMIACEAE Aegiphila integrifolia (Jacq.) Moldenke","130086","Splink","UEC","Arzolla, F.A.R.D.P.","127","Native","Ouro","Parque Estadual da Cantareira, Região de águas claras.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lamiaceae","Aegiphila","novofriburgensis","Moldenke","LAMIACEAE Aegiphila novofriburgensis Moldenke","SPSF00037644","Splink","SPSF","Arzolla, F.A.R.D.P.","1237","Native","Bronze","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lamiaceae","Eriope","macrostachya","Mart. ex Benth.","LAMIACEAE Eriope macrostachya Mart. ex Benth.","SPSF00040964","Splink","SPSF","Pastore, J.A.","1567","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lamiaceae","Eriope","macrostachya","Mart. ex Benth.","LAMIACEAE Eriope macrostachya var. macrostachya Mart. ex Benth.","HUEFS0169193","Splink","HUEFS","Arzolla, F.A.R.D.P.","1370","Native","Ouro","Parque Estadual da Cantareira, região da Hortolândia.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lamiaceae","Mesosphaerum","sidifolium","(L'Hér.) Harley & J.F.B.Pastore","LAMIACEAE Mesosphaerum sidifolium (L'Hér.) Harley & J.F.B.Pastore","295645","GBIF","SP","Ogawa, K.","6","Native","Ouro","Parque Estadual da Cantareira, Núcleo Pedra Grande, Região de Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lamiaceae","Ocimum","carnosum","(Spreng.) Link & Otto ex Benth.","LAMIACEAE Ocimum carnosum (Spreng.) Link & Otto ex Benth.","SPF00103156","Splink","SPF","Aguiar, O.T.","561","Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Bryophytes","Lamiaceae","Orthostichopsis","latifolia","Sehnem","LAMIACEAE Orthostichopsis latifolia Sehnem","PACA117454","Splink","PACA-BRYOPHYTES","Yano, O.","15349",,"Bronze","parque estadual da cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lamiaceae","Vitex","polygama","Cham.","LAMIACEAE Vitex polygama Cham.","SPSF00039430","Splink","SPSF","Pastore, J.A.","1557","Native","Bronze","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Beilschmiedia","emarginata","(Meisn.) Kosterm.","LAURACEAE Beilschmiedia emarginata (Meisn.) Kosterm.","SPSF00053922","Splink","SPSF","Silva, R.D.V.","25","Native","Ouro","Parque Estadual da Cantareira - Núcleo Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Cinnamomum","pseudoglaziovii","(Lorea-Hern.) Van der Werff","LAURACEAE Cinnamomum pseudoglaziovii (Lorea-Hern.) Van der Werff","SPSF00053920","Splink","SPSF","Silva, R.D.V.","23","Native","Ouro","Parque Estadual da Cantareira - Núcleo Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Cryptocarya","mandioccana","Meisn.","LAURACEAE Cryptocarya mandioccana Meisn.","MBM279156","Splink","MBM","Moraes, P.L.R.","2416","Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Cryptocarya","moschata","Nees & Mart.","LAURACEAE Cryptocarya moschata Nees & Mart.","364626","Splink","SP","Arzolla, F.A.R.D.P.","254","Native","Ouro","Parque Estadual da Cantareira, Região de Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Cryptocarya","saligna","Mez","LAURACEAE Cryptocarya saligna Mez","SPSF00045161","Splink","SPSF","Baitello, J.B.","2570","Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Endlicheria","paniculata","(Spreng.) J.F.Macbr.","LAURACEAE Endlicheria paniculata (Spreng.) J.F.Macbr.","SPSF00053901","Splink","SPSF","Silva, R.D.V.","04","Native","Ouro","Parque Estadual da Cantareira - Núcleo Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Nectandra","barbellata","Coe-Teix.","LAURACEAE Nectandra barbellata Coe-Teix.","SPSF00058374","Splink","SPSF","Aguiar, O.T.","1501","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Nectandra","leucantha","Nees & Mart.","LAURACEAE Nectandra leucantha Nees & Mart.","FUEL006104","Splink","FUEL","Aguiar, O.T.",,"Native","Ouro","Parque Estadual da Cantareira, região da Chapada, Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Nectandra","membranacea","(Sw.) Griseb.","LAURACEAE Nectandra membranacea (Sw.) Griseb.","UEC061484","Splink","UEC","Arzolla, F.A.R.D.P.","250","Native","Ouro","Parque Estadual da Cantareira, região de Águas Claras.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Nectandra","oppositifolia","Nees & Mart.","LAURACEAE Nectandra oppositifolia Nees & Mart.","SPSF00053930","Splink","SPSF","Silva, R.D.V.","33","Native","Ouro","Parque Estadual da Cantareira - Núcleo Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Ocotea","bragai","Coe-Teix.","LAURACEAE Ocotea bragai Coe-Teix.","SPSF00039263","Splink","SPSF","Baitello, J.B.","2005","Native","Ouro","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Ocotea","catharinensis","Mez","LAURACEAE Ocotea catharinensis Mez","HRCB038765","Splink","HRCB","Arzolla, F.A.R.D.P.","172","Native","Ouro","Parque Estadual da Cantareira Região de Águas Claras","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Ocotea","corymbosa","(Meisn.) Mez","LAURACEAE Ocotea corymbosa (Meisn.) Mez","PMSP011867","GBIF","PMSP","Arzolla, F.A.R.D.P.","1277","Native","Ouro","Parque Estadual da Cantareira. Serra da Pirucaia, Hortolândia, Floresta Ombrófila Densa de porte baixo, sobre quatzito, vertente face sul. Coord. S 23°21'30,1'' W 46°31'26,8'', ca. 1090 m.s.m.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Ocotea","frondosa","(Meisn.) Mez","LAURACEAE Ocotea frondosa (Meisn.) Mez","SPSF00006217","Splink","SPSF","Lopes, B.",,"Native","Ouro","Parque Estadual da Cantareira, Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Ocotea","glaziovii","Mez","LAURACEAE Ocotea glaziovii Mez","MBM262581","Splink","MBM","Aguiar, O.T.","442","Native","Ouro","Parque Estadual da Cantareira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Ocotea","koscinskii","Baitello & Brotto","LAURACEAE Ocotea koscinskii Baitello & Brotto","SPSF00044992","Splink","SPSF","Baitello, J.B.","2557","Native","Ouro","Parque Estadual da Cantareira, Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Ocotea","nutans","(Nees) Mez","LAURACEAE Ocotea nutans (Nees) Mez","SPSF00040639","Splink","SPSF","Pastore, J.A.","1565","Native","Ouro","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Ocotea","pulchella","(Nees & Mart.) Mez","LAURACEAE Ocotea pulchella (Nees & Mart.) Mez","SPSF00042658","Splink","SPSF","Arzolla, F.A.R.D.P.","1376","Native","Ouro","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Ocotea","silvestris","Vattimo-Gil","LAURACEAE Ocotea silvestris Vattimo-Gil","UEC014250","Splink","UEC","Baitello, J.B.","253","Native","Ouro","Parque Estadual da Cantareira, região do Pinheirinho, próximoda casa do vigia.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lauraceae","Persea","alba","Nees & Mart.","LAURACEAE Persea alba Nees & Mart.","SPSF00042654","Splink","SPSF","Arzolla, F.A.R.D.P.","1372","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Loganiaceae","Strychnos","acuta","Progel","LOGANIACEAE Strychnos acuta Progel","MBM248405","Splink","MBM","Arzolla, F.A.R.D.P.","131","Native","Bronze","Parque Estadual da Cantareira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Loranthaceae",,,"Juss.","LORANTHACEAE Loranthaceae Juss.","SPSF00035002","Splink","SPSF","Pastore, J.A.","1320",,"Latão","Parque Estadual da Cantareira, Pinheirinho","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Ferns and Lycophytes","Lygodiaceae","Lygodium","volubile","Sw.","LYGODIACEAE Lygodium volubile Sw.","HPL012080","Splink","HPL","Arzolla, F.A.R.D.P.","895","Native","Bronze","Coletado no Parque Estadual da Cantareira, Barrocada, Floresta Ombrófila Densa Montana, atitude aproximada 750 m.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Lythraceae","Lafoensia","pacari","A.St.-Hil.","LYTHRACEAE Lafoensia pacari A.St.-Hil.","SPSF00039423","Splink","SPSF","Arzolla, F.A.R.D.P.","1252","Native","Bronze","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malpighiaceae","Banisteriopsis","adenopoda","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis adenopoda (A.Juss.) B.Gates","SP012126","Splink","SP","Franco, G.A.D.C.","1331","Native","Bronze","Parque Estadual da Cantareira, Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malpighiaceae","Glicophyllum","hasslerianum","(Nied.) R.F.Almeida","MALPIGHIACEAE Glicophyllum hasslerianum (Nied.) R.F.Almeida","MBM248419","Splink","MBM","Aguiar, O.T.","236","Native","Ouro","Parque Estadual da Cantareira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malpighiaceae","Glicophyllum","pohlianum","(Nied.) R.F.Almeida","MALPIGHIACEAE Glicophyllum pohlianum (Nied.) R.F.Almeida","248419","GBIF","MBM","Aguiar, O.T.","236","Native","Ouro","Parque Estadual da Cantareira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malpighiaceae","Heteropterys","intermedia","(A.Juss.) Griseb.","MALPIGHIACEAE Heteropterys intermedia (A.Juss.) Griseb.","SPSF00040953","Splink","SPSF","Arzolla, F.A.R.D.P.","1324","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malpighiaceae","Heteropterys","umbellata","A.Juss.","MALPIGHIACEAE Heteropterys umbellata A.Juss.","SPSF00037519","Splink","SPSF","Arzolla, F.A.R.D.P.","1140","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malpighiaceae","Peixotoa","parviflora","A.Juss.","MALPIGHIACEAE Peixotoa parviflora A.Juss.","SPSF00037520","Splink","SPSF","Arzolla, F.A.R.D.P.","1141","Native","Ouro","Parque Estadual da Cantareira, Hortolândia","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae","Callianthe","bedfordiana","(Hook.) Donnell","MALVACEAE Callianthe bedfordiana (Hook.) Donnell","426937","Splink","SP","Aguiar, O.T.","1245","Native","Bronze","Parque Estadual da Cantareira, Região da Chapada, próximo à Pedra Grande, margem da estrada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae","Callianthe","striata","(Dicks. ex Lindl.) Donnel","MALVACEAE Callianthe striata (Dicks. ex Lindl.) Donnel","310517","Splink","SP","Franco, G.A.D.C.","1345","Native","Bronze","Parque Estadual da Cantareira, Núcleo do Engordador, Trilha ao lado da Trilha do Macuco","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae","Luehea","candicans","Mart.","MALVACEAE Luehea candicans Mart.","SPSF00048548","Splink","SPSF","Ribeiro, A.P.",,"Native","Latão","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae","Luehea","grandiflora","Mart.","MALVACEAE Luehea grandiflora Mart.","354886","Splink","SP","Koscinsky, M.",,"Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae",,,"Juss.","MALVACEAE Malvaceae Juss.","295648","Splink","SP","Souza, B.M.","5",,"Bronze","Parque Estadual da Cantareira, Núcleo Pedra Grande, Região de Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae","Pavonia","schiedeana","Steudel","MALVACEAE Pavonia schiedeana Steudel","SPSF00037637","Splink","SPSF","Arzolla, F.A.R.D.P.","1230","Unknown","Bronze","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae","Pseudobombax","grandiflorum","(Cav.) A.Robyns","MALVACEAE Pseudobombax grandiflorum (Cav.) A.Robyns","SPSF00053903","Splink","SPSF","Silva, R.D.V.","06","Native","Bronze","Parque Estadual da Cantareira - Núcleo Pedra Grande","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae","Sida","honoriana","Krapov.","MALVACEAE Sida honoriana Krapov.","489560","Splink","SP","Arzolla, F.A.R.D.P.","1414","Native","Bronze","Parque Estadual da Cantareira, Núcleo Pedra Grande, clareira antrópica sob Torre 13 da Linha de Transmissão Guarulhos-Anhanguera, próximo à estrada da Cuca","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae","Triumfetta","semitriloba","Jacq.","MALVACEAE Triumfetta semitriloba Jacq.","SPF00102903","Splink","SPF","Franco, G.A.D.C.","1335","Native","Ouro","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Malvaceae","Wissadula","parviflora","(A.St.-Hil.) R.E.Fr.","MALVACEAE Wissadula parviflora (A.St.-Hil.) R.E.Fr.","310202","Splink","SP","Pastore, J.A.","588","Native","Ouro","Parque Estadual da Cantareira, Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Marantaceae","Maranta","divaricata","Roscoe","MARANTACEAE Maranta divaricata Roscoe","295955","Splink","SP","Shirasuna, R.T.","103","Native","Bronze","Parque Estadual da Cantareira, Núcleo Pedra Grande. Região de Chapada","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Marantaceae","Stromanthe","thalia","(Vell.) J.M.A.Braga","MARANTACEAE Stromanthe thalia (Vell.) J.M.A.Braga","73218201","GBIF","Observations","Bernardes, L.",,"Native","Bronze","Parque Estadual da Cantareira, São Paulo - SP, Brasil","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Melastomataceae","Brachyotum","coronatum","(Triana) Wurdack","MELASTOMATACEAE Brachyotum coronatum (Triana) Wurdack","FUEL004665","Splink","FUEL","Moura, C.","157","Unknown","Ouro","Parque Estadual da Cantareira, Núcleo Cabuçú, trilha da Cachoeira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Melastomataceae","Chaetogastra","clinopodifolia","DC.","MELASTOMATACEAE Chaetogastra clinopodifolia DC.","SPSF00035016","Splink","SPSF","Pastore, J.A.","1334","Native","Bronze","Parque Estadual da Cantareira","Não"
