"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","identifiedBy","specificEpithet","scientificNameAuthorship","coordinatePrecision","barcode","verbatimLatitude","verbatimLongitude","continentocean","class","order","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualcount","occurrenceRemarks","recordNumber","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","preparationtype","typeStatus","previouscatalognumber","sex","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SJRP","26558","Pterogyne nitens Tul.","Plantae","Fabaceae","Pterogyne","2001","7","25","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","F. Tomasetto","-49.516667","-19.916667","2024-04-22 10:53:10",,"nitens","Tul.",,,,,,"Magnoliopsida","Fabales",,,,,,,"269",,,,,,,,"GBIF","Paulo de Faria",,"Pterogyne nitens Tul.",,"BR",,,"2001-07-25",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989884331",,,,"https://specieslink.net/guid/27/26558",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pterogyne",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Pterogyne nitens","Pterogyne nitens","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NT","https://images.cria.org.br/viewer/SJRP00004695",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Pterogyne nitens","Tul.","name_w_authors","Fabaceae","Pterogyne nitens","Tul.","species","name accepted","bfo-28161",,,"Pterogyne nitens Tul.","Pterogyne","Fabaceae","unknown","Pterogyne nitens"
"gbif","UEC","80847","Pyrostegia venusta (Ker Gawl.) Miers","Plantae","Bignoniaceae","Pyrostegia","1993","9","14","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria, 19º55#?#-19º58#?#S a 49º31#?#-49º32#?#W","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V",,,"2024-11-25 11:17:18",,"venusta","(Ker Gawl.) Miers",,,,,,"Magnoliopsida","Lamiales",,,,,,,"190",,,,,,,,"GBIF","Paulo de Faria",,"Pyrostegia venusta (Ker Gawl.) Miers",,"BR",,,"1993-09-14",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1621080818",,,,"https://specieslink.net/guid/2/80847",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pyrostegia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Pyrostegia venusta","Pyrostegia venusta","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC140873",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Pyrostegia venusta","(Ker Gawl.) Miers","name_w_authors","Bignoniaceae","Pyrostegia venusta","(Ker Gawl.) Miers","species","name accepted","bfo-113866",,,"Pyrostegia venusta (Ker Gawl.) Miers","Pyrostegia","Bignoniaceae","unknown","Pyrostegia venusta"
"gbif","SJRP","22790","Qualea dichotoma (Mart.) Warm.","Plantae","Vochysiaceae","Qualea","2000","5","12","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","A.A. Rezende","-49.516667","-19.916667","2024-04-22 10:53:04",,"dichotoma","(Mart.) Warm.",,,,,,"Magnoliopsida","Myrtales",,,,,,,"619",,,,,,,,"GBIF","Paulo de Faria",,"Qualea cordata var. dichotoma (Mart.) M.Lisboa & K.Yamam.",,"BR",,,"2000-05-12",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989881934",,,,"https://specieslink.net/guid/27/22790",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Qualea",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Qualea cordata","Qualea dichotoma","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Qualea dichotoma","(Mart.) Warm.","name_w_authors","Vochysiaceae","Qualea dichotoma","(Mart.) Warm.","species","name accepted","bfo-15285",,,"Qualea dichotoma (Mart.) Warm.","Qualea","Vochysiaceae","unknown","Qualea dichotoma"
"gbif","SJRP","05147","Randia armata (Sw.) DC.","Plantae","Rubiaceae","Randia","1991","5","3","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Stranghetti, V.","-49.516667","-19.916667","2024-06-05 08:58:11",,"armata","(Sw.) DC.",,,,,,"Magnoliopsida","Gentianales",,,,,,,"47",,,,,,,,"GBIF","Paulo de Faria",,"Randia armata (Sw.) DC.",,"BR",,,"1991-05-03",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989871830",,,,"https://specieslink.net/guid/27/05147",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randia",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Randia armata","Randia armata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Randia armata","(Sw.) DC.","name_w_authors","Rubiaceae","Randia armata","(Sw.) DC.","species","name accepted","bfo-14231",,,"Randia armata (Sw.) DC.","Randia","Rubiaceae","unknown","Randia armata"
"gbif","UEC","83219","Rhamnidium elaeocarpum Reissek","Plantae","Rhamnaceae","Rhamnidium","1994","11","14","Brazil","São Paulo",,"Estação Ecológica Paulo de Faria, perto do barracão (estação de coleta 1)","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V","-49.533333","-19.966667","2024-11-25 11:33:19",,"elaeocarpum","Reissek",,,,,,"Magnoliopsida","Rosales",,,,,,,"410",,,,,,,,"GBIF","Paulo de Faria",,"Rhamnidium elaeocarpum Reissek",,"BR",,,"1994-11-14",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089039900",,,,"https://specieslink.net/guid/2/83219",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhamnidium",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Rhamnidium elaeocarpum","Rhamnidium elaeocarpum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/UEC171936",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Rhamnidium elaeocarpum","Reissek","name_w_authors","Rhamnaceae","Rhamnidium elaeocarpum","Reissek","species","name accepted","bfo-20666",,,"Rhamnidium elaeocarpum Reissek","Rhamnidium","Rhamnaceae","unknown","Rhamnidium elaeocarpum"
"gbif","UEC","85126","Rhynchosia melanocarpa Grear","Plantae","Fabaceae","Rhynchosia","1995","8","23","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Grecco, MDN; Stranghetti, V; Rezende, AA; Cardamone, RB; Sartori, A; Rosa, AM; Foster, W","-49.516667","-19.916667","2023-03-09 11:34:13","Rodrigues, RS; Flores, AS","melanocarpa","Grear",,,,,,"Magnoliopsida","Fabales",,,,,,,"83",,,,,,,,"GBIF","Paulo de Faria","2000-08-01","Rhynchosia melanocarpa Grear",,"BR",,,"1995-08-23",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1089041303",,,,"https://specieslink.net/guid/2/85126",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhynchosia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Rhynchosia melanocarpa","Rhynchosia melanocarpa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Rhynchosia melanocarpa","Grear","name_w_authors","Fabaceae","Rhynchosia melanocarpa","Grear","species","name accepted","bfo-29847",,,"Rhynchosia melanocarpa Grear","Rhynchosia","Fabaceae","unknown","Rhynchosia melanocarpa"
"gbif","SP","309746","Rhynchosia naineckensis Fortunato","Plantae","Fabaceae","Rhynchosia","1995","8","23","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","IPA/SP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/1","Grecco, MDN; Cardamone, RB; Sartori, A; Stranghetti, V; Rezende, AA; Rosa, AM; Forster, W; D","-49.516667","-19.916667","2021-12-09 11:07:28","Fortunato, R","naineckensis","Fortunato",,,,,,"Magnoliopsida","Fabales",,,,,,,"83",,,,,,,,"GBIF","Paulo de Faria","1998-01-01","Rhynchosia naineckensis Fortunato",,"BR",,,"1995-08-23",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","2452885290",,,,"https://specieslink.net/guid/1/309746",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhynchosia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,TRUE,FALSE,"Rhynchosia naineckensis","Rhynchosia naineckensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP028710",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Rhynchosia naineckensis","Fortunato","name_w_authors","Fabaceae","Rhynchosia naineckensis","Fortunato","species","name accepted","bfo-29848",,,"Rhynchosia naineckensis Fortunato","Rhynchosia","Fabaceae","unknown","Rhynchosia naineckensis"
"gbif","SJRP","29570","Rhynchosia phaseoloides (Sw.) DC.","Plantae","Fabaceae","Rhynchosia","2002","10","2","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","Rezende, A.A.","-49.516667","-19.916667","2024-08-15 10:27:04",,"phaseoloides","(Sw.) DC.",,,,,,"Magnoliopsida","Fabales",,,,,,,"793",,,,,,,,"GBIF","Paulo de Faria",,"Rhynchosia phaseoloides (Sw.) DC.",,"BR",,,"2002-10-02",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","2247792838",,,,"https://specieslink.net/guid/27/29570",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rhynchosia",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,TRUE,FALSE,"Rhynchosia phaseoloides","Rhynchosia phaseoloides","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/SJRP00005511",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Rhynchosia phaseoloides","(Sw.) DC.","name_w_authors","Fabaceae","Rhynchosia phaseoloides","(Sw.) DC.","species","name accepted","bfo-23138",,,"Rhynchosia phaseoloides (Sw.) DC.","Rhynchosia","Fabaceae","unknown","Rhynchosia phaseoloides"
"gbif","UEC","82609","Plukenetia tamnoides (A.Juss.) Müll.Arg.","Plantae","Euphorbiaceae","Romanoa","1994","5","20","Brazil","São Paulo",,"Estação Ecológica de Paulo de Faria.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/2","Stranghetti, V",,,"2023-03-09 11:32:03",,"tamnoides","Müll.Arg.",,,,,,"Magnoliopsida","Malpighiales",,,,,,,"335",,,,,,,,"GBIF",,,"Romanoa tamnoides (A.Juss.) Radcl.-Sm.",,"BR",,,"1994-05-20",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","estacao ecologica de paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_estacao ecologica paulo faria","brazil_sao paulo",-22.2584562,-48.7420254,"state","1089039521",,,,"https://specieslink.net/guid/2/82609",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plukenetia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Romanoa tamnoides","Plukenetia tamnoides","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC159482",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Romanoa tamnoides","(A.Juss.) Radcl.-Sm.","name_w_authors","Euphorbiaceae","Romanoa tamnoides","(A.Juss.) Radcl.-Sm.","species","replaced synonym","bfo-17661","Romanoa tamnoides","(A.Juss.) Radcl.-Sm.","Romanoa tamnoides (A.Juss.) Radcl.-Sm.","Romanoa","Euphorbiaceae","unknown","Romanoa tamnoides"
"gbif","SJRP","SJRP00009996","Rubiaceae","Plantae","Rubiaceae",,"2002","4","4","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria.","SJRP","Tracheophyta","PRESERVED_SPECIMEN",,"Rezende, A.A.",,,,,,,,,,,,"Magnoliopsida","Gentianales",,,,,,,"695",,,,,,,,"GBIF","Paulo de Faria",,"Rubiaceae","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4824881","BR",,,"2002-04-04",,,,,,"ACCEPTED","FAMILY",,,"2002-4-4",,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","2998176811",,,,"4824881",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2ad00feb-1283-40d4-8352-0e4055f31773",,,FALSE,FALSE,,"manetia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/sjrp/sjrp/0/0/99/96/sjrp00009996.dzi",,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Rubiaceae","Juss.","family_as_genus","Rubiaceae","Rubiaceae","Juss.","family","name accepted","bfo-210",,,"Rubiaceae Juss.",,"Rubiaceae","unknown",
"gbif","SJRP","05117","Ruellia jussieuoides Schltdl. & Cham.","Plantae","Acanthaceae","Ruellia","1991","5","3","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria","UNESP-IBILCE","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/27","V.Stranghetti e P. Guimarães",,,"2024-04-22 10:52:23",,"jussieuoides","Schltdl. & Cham.",,,,,,"Magnoliopsida","Lamiales",,,,,,,"16",,,,,,,,"GBIF","Paulo de Faria",,"Ruellia jussieuoides Schltdl. & Cham.",,"BR",,,"1991-05-03",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","1989871859",,,,"https://specieslink.net/guid/27/05117",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ruellia",,,,,,"f70fdd5a-e761-43b6-a854-462826cc7933",,,FALSE,FALSE,"Ruellia jussieuoides","Ruellia jussieuoides","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Ruellia jussieuoides","Schltdl. & Cham.","name_w_authors","Acanthaceae","Ruellia jussieuoides","Schltdl. & Cham.","species","name accepted","bfo-121900",,,"Ruellia jussieuoides Schltdl. & Cham.","Ruellia","Acanthaceae","unknown","Ruellia jussieuoides"
"gbif","HRCB","39339","Salacia elliptica (Mart. ex Roem. & Schult.) G.Don","Plantae","Celastraceae","Salacia","2001","7","19","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria Abrangendo uma área de 435,73 há","UNESP-RC","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Tomasetto, F.","-49.516667","-19.916667","2024-12-18 09:15:00","Lombardi, J.A.","elliptica","(Mart. ex Schult.) G.Don",,,,,,"Magnoliopsida","Celastrales",,,,,,,"246",,"500","500",,,,,"GBIF","Paulo de Faria","2006-08-01","Salacia elliptica (Mart. ex Roem. & Schult.) G.Don",,"BR",,,"2001-07-19",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria abrangendo uma area de 435",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1090690789",,,,"https://specieslink.net/guid/15/39339",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salacia",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Salacia elliptica","Salacia elliptica","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Salacia elliptica","(Mart.) G. Don","name_w_authors","Celastraceae","Salacia elliptica","(Mart.) G. Don","species","author misspelled","bfo-6791",,,"Salacia elliptica (Mart.) G. Don","Salacia","Celastraceae","unknown","Salacia elliptica"
"gbif","SJRP","SJRP00010761","Sapindaceae","Plantae","Sapindaceae",,"2001","4","19","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria.","SJRP","Tracheophyta","PRESERVED_SPECIMEN",,"Rezende, A.A.","-49.38","-20.03",,,,,,,,,,"Magnoliopsida","Sapindales",,,,,,,"669",,,,,,,,"GBIF","Paulo de Faria",,"Sapindaceae","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4803000","BR",,,"2001-04-19",,,,,,"ACCEPTED","FAMILY",,,"2001-4-19",,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","2998155508",,,,"4803000",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2ad00feb-1283-40d4-8352-0e4055f31773",,,TRUE,FALSE,,"urvilea laevis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/sjrp/sjrp/0/1/7/61/sjrp00010761.dzi",,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Sapindaceae","Juss.","family_as_genus","Sapindaceae","Sapindaceae","Juss.","family","name accepted","bfo-216",,,"Sapindaceae Juss.",,"Sapindaceae","unknown",
"gbif","HRCB","39311","Sapium glandulosum (L.) Morong","Plantae","Euphorbiaceae","Sapium","2002","12","5","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria Abrangendo uma área de 435,73 há","UNESP-RC","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Tomasetto, F.","-49.516667","-19.916667","2024-12-18 09:15:48","Cordeiro, I.","glandulosum","(L.) Morong",,,,,,"Magnoliopsida","Malpighiales",,,,,,,"225",,,,,,,,"GBIF","Paulo de Faria","2002-07-16","Sapium glandulosum (L.) Morong",,"BR",,,"2002-12-05",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria abrangendo uma area de 435",,"locality","brazil_sao paulo_paulo faria","brazil_sao paulo_paulo faria",-20.0664665,-49.46368847,"county","1090690790",,,,"https://specieslink.net/guid/15/39311",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sapium",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Sapium glandulosum","Sapium glandulosum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria","Brazil","São Paulo","Paulo de Faria",,"check_local.2municip.","Sapium glandulosum","(L.) Morong","name_w_authors","Euphorbiaceae","Sapium glandulosum","(L.) Morong","species","name accepted","bfo-17664",,,"Sapium glandulosum (L.) Morong","Sapium","Euphorbiaceae","unknown","Sapium glandulosum"
"gbif","SP","357842","Sapium haematospermum Müll.Arg.","Plantae","Euphorbiaceae","Sapium","2002","12","5","Brasil","São Paulo",,"Estação Ecológica de Paulo de Faria, abrangendo uma área de 435,73 ha; interior da mata","IPA/SP","Tracheophyta","PRESERVED_SPECIMEN","https://specieslink.net/col/1","Tomasetto, F; Rezende, AA; Taroda, N","-49.516667","-19.916667","2021-12-09 11:05:54","Cordeiro, I","haematospermum","Müll.Arg.",,,,,,"Magnoliopsida","Malpighiales",,,,,,,"225",,"500","500",,,,,"GBIF","Paulo de Faria","2002-07-01","Sapium haematospermum Müll.Arg.",,"BR",,,"2002-12-05",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","paulo de faria","estacao ecologica de paulo de faria",,"locality","brazil_sao paulo_paulo faria_estacao ecologica paulo faria","brazil_sao paulo_paulo faria_eec paulo faria",-19.9573,-49.535873,"locality","2452912875",,,,"https://specieslink.net/guid/1/357842",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sapium",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,TRUE,FALSE,"Sapium haematospermum","Sapium haematospermum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/SP0357842",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_paulo faria_eec paulo faria","Brazil","São Paulo","Paulo de Faria","EEc de Paulo de Faria","ok_same_resolution","Sapium haematospermum","Müll.Arg.","name_w_authors","Euphorbiaceae","Sapium haematospermum","Müll.Arg.","species","name accepted","bfo-36210",,,"Sapium haematospermum Müll.Arg.","Sapium","Euphorbiaceae","unknown","Sapium haematospermum"
