"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","country","stateProvince","county","institutionCode","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordedBy","year","month","day","barcode","locality","identifiedBy","yearIdentified","recordNumber","occurrenceRemarks","coordinatePrecision","class","order","monthIdentified","phylum","dayIdentified","continentocean","minimumElevationInMeters","maximumElevationInMeters","typeStatus","relatedcatalogitem","infraspecificEpithet","preparationtype","individualcount","fieldNumber","previouscatalognumber","minimumDepthInMeters","maximumDepthInMeters","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","HPBR","10122","Leptobalanus humilis","Plantae","Chrysobalanaceae","Leptobalanus","Brasil","SP","Luiz Antônio","URICER","S",,,"362","humilis","0","0","2024-09-26T16:53:49","(Cham. & Schltdl.) Sothers & Prance","TOPPA, R.","2001","05","03","HPBR010122","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Leptobalanus humilis","(Cham. & Schltdl.) Sothers & Prance","possibly_ok","Chrysobalanaceae","Leptobalanus humilis","(Cham. & Schltdl.) Sothers & Prance","species","name accepted","bfo-607010",,,"Leptobalanus humilis (Cham. & Schltdl.) Sothers & Prance","Leptobalanus","Chrysobalanaceae","low","Leptobalanus humilis"
"user","RB","RB01473209","Leptolobium elegans Vogel","Plantae","Leguminosae","Leptolobium","Brasil","São Paulo",,"JBRJ","Preserved Specimen","21º62´","47º80´W",,"elegans","-48.3333333","-22.0333333",,"Vogel","L.B. Faria","2012","11","14",,"Localizada próxima às Ruínas do Porto Estação Ecológica Jataí","M. Groppo",,"52",,,,,,,,,,,,,,,,,,,,,"Luiz Antônio",,,,,,,"2012-11-14",,,,,,,"sp.","Physical Object",,,,"RB",,"Faria, L.B.","52","2012","Groppo, M.","n.d.",,"Faria",,"brazil","sao paulo","luiz antonio","localizada proxima as ruinas do porto estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,"urn:catalog:JBRJ:RB:1473209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/47/32/9/01473209.jpg",,,,,,,,,,,,,,,,,"2022-10-27 14:41:33+00","Angiospermas","brazil_sao paulo_luis antonio","Brazil","São Paulo","Luís Antônio",,"check_local.2municip.","Leptolobium elegans","Vogel","name_w_authors","Fabaceae","Leptolobium elegans","Vogel","species","name accepted","bfo-83280",,,"Leptolobium elegans Vogel","Leptolobium","Fabaceae","low","Leptolobium elegans"
"speciesLink","HPBR","9997","Lithraea molleoides","Plantae","Anacardiaceae","Lithraea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","molleoides","0","0","2024-06-03T11:50:19","(Vell.) Engl","TOPPA, R.","2001","07","12","HPBR009997","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"07",,"12",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-07-12",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Lithraea molleoides","(Vell.) Engl.","possibly_ok","Anacardiaceae","Lithraea molleoides","(Vell.) Engl.","species","author misspelled","bfo-4391",,,"Lithraea molleoides (Vell.) Engl.","Lithraea","Anacardiaceae","low","Lithraea molleoides"
"speciesLink","HPBR","10043","Mabea fistulifera","Plantae","Euphorbiaceae","Mabea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","fistulifera","0","0","2024-10-18T17:10:08","Mart","TOPPA, R.","2002","06","06","HPBR010043","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"06",,"06",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-06-06",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mabea fistulifera","Mart.","possibly_ok","Euphorbiaceae","Mabea fistulifera","Mart.","species","author misspelled","bfo-22717",,,"Mabea fistulifera Mart.","Mabea","Euphorbiaceae","low","Mabea fistulifera"
"speciesLink","HPBR","10020","Machaerium acutifolium","Plantae","Fabaceae","Machaerium","Brasil","SP","Luiz Antônio","URICER","S",,,"362","acutifolium","0","0","2023-07-11T12:03:01","Vogel.","TOPPA, R.","2002","10","05","HPBR010020","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"10",,"05",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-10-05",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Machaerium acutifolium","Vogel","possibly_ok","Fabaceae","Machaerium acutifolium","Vogel","species","author misspelled","bfo-29759",,,"Machaerium acutifolium Vogel","Machaerium","Fabaceae","low","Machaerium acutifolium"
"speciesLink","HPBR","10069","Malpighiaceae","Plantae","Malpighiaceae",,"Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2024-03-20T17:13:13",,"TOPPA, R.","2001","02","02","HPBR010069","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"02",,"02",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-02-02",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Malpighiaceae","Juss.","family_as_genus","Malpighiaceae","Malpighiaceae","Juss.","family","name accepted","bfo-155",,,"Malpighiaceae Juss.",,"Malpighiaceae","low",
"speciesLink","HPBR","10419","Manihot caerulescens","Plantae","Euphorbiaceae","Manihot","Brasil","SP","Luiz Antônio","URICER","S",,,"362","caerulescens","0","0","2024-10-24T17:04:20","Pohl","TOPPA, R.","2001","03","14","HPBR010419","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,"<nO>Com látex</nO>",,,,"03",,"14",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2001-03-14",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Manihot caerulescens","Pohl","possibly_ok","Euphorbiaceae","Manihot caerulescens","Pohl","species","name accepted","bfo-17595",,,"Manihot caerulescens Pohl","Manihot","Euphorbiaceae","low","Manihot caerulescens"
"speciesLink","HPBR","10103","Melastomataceae","Plantae","Melastomataceae",,"Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2020-06-24T11:42:23",,"TOPPA, R.","2001","05","31","HPBR010103","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Melastomataceae","A.Juss.","family_as_genus","Melastomataceae","Melastomataceae","A.Juss.","family","name accepted","bfo-161",,,"Melastomataceae A.Juss.",,"Melastomataceae","low",
"speciesLink","HPBR","10092","Metrodorea nigra","Plantae","Rutaceae","Metrodorea","Brasil","SP","Luiz Antônio","URICER","S",,,"362","nigra","0","0","2024-06-05T17:12:47","St. Hil.","TOPPA, R.","2001","05","19","HPBR010092","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"19",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-05-19",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Metrodorea nigra","A.St.-Hil.","possibly_ok","Rutaceae","Metrodorea nigra","A.St.-Hil.","species","author misspelled","bfo-819",,,"Metrodorea nigra A.St.-Hil.","Metrodorea","Rutaceae","low","Metrodorea nigra"
"speciesLink","HPBR","10029","Miconia albicans","Plantae","Melastomataceae","Miconia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","albicans","0","0","2020-06-24T11:42:23","(Sw.) Triana","TOPPA, R.","2002","08","23","HPBR010029","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"08",,"23",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-08-23",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Miconia albicans","(Sw.) Steud.","possibly_ok","Melastomataceae","Miconia albicans","(Sw.) Steud.","species","author misspelled|replaced synonym","bfo-9668","Miconia albicans","(Sw.) Steud.","Miconia albicans (Sw.) Steud.","Miconia","Melastomataceae","low","Miconia albicans"
"speciesLink","HPBR","9977","Miconia chamissois","Plantae","Melastomataceae","Miconia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","chamissois","0","0","2020-06-24T11:42:23","Naud.","TOPPA, R.","2001","07","13","HPBR009977","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,"<nO>Arbusto</nO>",,,,"07",,"13",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-07-13",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Miconia chamissois","Naudin","possibly_ok","Melastomataceae","Miconia chamissois","Naudin","species","author misspelled","bfo-9683",,,"Miconia chamissois Naudin","Miconia","Melastomataceae","low","Miconia chamissois"
"speciesLink","HPBR","9990","Monimiaceae","Plantae","Monimiaceae",,"Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2020-06-24T11:42:23",,"TOPPA, R.","2001","05","30","HPBR009990","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"06",,"30",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-06-30",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Monimiaceae","Juss.","family_as_genus","Monimiaceae","Monimiaceae","Juss.","family","name accepted","bfo-166",,,"Monimiaceae Juss.",,"Monimiaceae","low",
"speciesLink","HPBR","10119","Moquiniastrum barrosoae","Plantae","Asteraceae","Moquiniastrum","Brasil","SP","Luiz Antônio","URICER","S",,,"362","barrosoae","0","0","2022-04-06T17:17:13","(Cabrera) G. Sancho","TOPPA, R.","2001","05","03","HPBR010119","ESTAÇÃO ECOLÓGICA JATAÍ","FREITAS, K.A.","2014",,,,,,"09",,"23",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2014-09-23",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Freitas, K.A.","2014",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Moquiniastrum barrosoae","(Cabrera) G. Sancho","possibly_ok","Asteraceae","Moquiniastrum barrosoae","(Cabrera) G. Sancho","species","name accepted","bfo-130849",,,"Moquiniastrum barrosoae (Cabrera) G. Sancho","Moquiniastrum","Asteraceae","low","Moquiniastrum barrosoae"
"speciesLink","HPBR","9964","Moquiniastrum pulchrum","Plantae","Asteraceae","Moquiniastrum","Brasil","SP","Luiz Antônio","URICER","S",,,"362","pulchrum","0","0","2022-04-06T17:17:13","(Cabrera) G. Sancho","TOPPA, R.","2001","07","17","HPBR009964","ESTAÇÃO ECOLÓGICA JATAÍ","FREITAS, K.A.","2014",,,,,,"09",,"08",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2014-09-08",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Freitas, K.A.","2014",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Moquiniastrum pulchrum","(Cabrera) G.Sancho","possibly_ok","Asteraceae","Moquiniastrum pulchrum","(Cabrera) G.Sancho","species","author misspelled","bfo-130873",,,"Moquiniastrum pulchrum (Cabrera) G.Sancho","Moquiniastrum","Asteraceae","low","Moquiniastrum pulchrum"
"speciesLink","HPBR","10074","Mucuna axillaris","Plantae","Fabaceae","Mucuna","Brasil","SP","Luiz Antônio","URICER","S",,,"362","axillaris","0","0","2023-04-26T17:15:39","Baker","TOPPA, R.","2001","02","28","HPBR010074","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"02",,"28",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-02-28",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mucuna axillaris","Baker","possibly_ok",,"Mucuna axillaris","Baker","species","not found",,,,"Mucuna axillaris Baker","Mucuna","Fabaceae","low","Mucuna axillaris"
"speciesLink","HPBR","10056","Myrcia albotomentosa","Plantae","Myrtaceae","Myrcia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","albotomentosa","0","0","2023-07-04T11:54:10","DC.","TOPPA, R.","2001","05","03","HPBR010056","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"05",,"03",,,,,,,,"3",,,,,"SPLINK","Luiz Antônio","2001-05-03",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia albotomentosa","DC.","possibly_ok","Myrtaceae","Myrcia albotomentosa","DC.","species","name accepted","bfo-37037",,,"Myrcia albotomentosa DC.","Myrcia","Myrtaceae","low","Myrcia albotomentosa"
"speciesLink","HPBR","10055","Myrcia guianensis","Plantae","Myrtaceae","Myrcia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","guianensis","0","0","2023-06-21T17:14:54","(Aubl.) DC.","TOPPA, R.","2002","07","02","HPBR010055","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"07",,"02",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-07-02",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia guianensis","(Aubl.) DC.","possibly_ok","Myrtaceae","Myrcia guianensis","(Aubl.) DC.","species","name accepted","bfo-10699",,,"Myrcia guianensis (Aubl.) DC.","Myrcia","Myrtaceae","low","Myrcia guianensis"
"speciesLink","HPBR","10016","Myrcia selloi","Plantae","Myrtaceae","Myrcia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","selloi","0","0","2023-07-06T11:59:33","(Spreng.) N.Silveira","TOPPA, R.","2002","10","21","HPBR010016","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"10",,"21",,,,,,,,"2",,,,,"SPLINK","Luiz Antônio","2002-10-21",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia selloi","(Spreng.) N.Silveira","possibly_ok","Myrtaceae","Myrcia selloi","(Spreng.) N.Silveira","species","name accepted","bfo-10756",,,"Myrcia selloi (Spreng.) N.Silveira","Myrcia","Myrtaceae","low","Myrcia selloi"
"speciesLink","HPBR","10073","Myrcia splendens","Plantae","Myrtaceae","Myrcia","Brasil","SP","Luiz Antônio","URICER","S",,,"362","splendens","0","0","2023-07-06T11:59:33","(Sw.) DC.","TOPPA, R.","2001","02","28","HPBR010073","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"02",,"28",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2001-02-28",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia splendens","(Sw.) DC.","possibly_ok","Myrtaceae","Myrcia splendens","(Sw.) DC.","species","name accepted","bfo-10759",,,"Myrcia splendens (Sw.) DC.","Myrcia","Myrtaceae","low","Myrcia splendens"
"speciesLink","HPBR","10017","Myrciaria tenella","Plantae","Myrtaceae","Myrciaria","Brasil","SP","Luiz Antônio","URICER","S",,,"362","tenella","0","0","2024-06-20T16:09:57","(DC.) O. Berg","TOPPA, R.","2002","10","21","HPBR010017","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"10",,"21",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-10-21",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrciaria tenella","(DC.) O.Berg","possibly_ok","Myrtaceae","Myrciaria tenella","(DC.) O.Berg","species","author misspelled","bfo-10802",,,"Myrciaria tenella (DC.) O.Berg","Myrciaria","Myrtaceae","low","Myrciaria tenella"
"speciesLink","HPBR","10068","Myrtaceae","Plantae","Myrtaceae",,"Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2021-09-16T16:12:14",,"TOPPA, R.","2001","07","04","HPBR010068","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2001",,,,,,"07",,"04",,,,,,,,,,,,,"SPLINK","Luiz Antônio","2001-07-04",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2001","Toppa, R.","2001",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrtaceae","Juss.","family_as_genus","Myrtaceae","Myrtaceae","Juss.","family","name accepted","bfo-171",,,"Myrtaceae Juss.",,"Myrtaceae","low",
"speciesLink","HPBR","10010","Ochnaceae","Plantae","Ochnaceae",,"Brasil","SP","Luiz Antônio","URICER","S",,,"362",,"0","0","2020-06-24T11:42:24",,"TOPPA, R.","2002","11","22","HPBR010010","ESTAÇÃO ECOLÓGICA JATAÍ","TOPPA, R.","2002",,,,,,"11",,"22",,,,,,,,"1",,,,,"SPLINK","Luiz Antônio","2002-11-22",,,,,,,,,,,,,,,,,,"HPBR",,"Toppa, R.","s.n.","2002","Toppa, R.","2002",,"Toppa",,"brazil","sao paulo","luiz antonio","estacao ecologica jatai",,"locality","brazil_sao paulo_luiz antonio","brazil_sao paulo_luis antonio",-21.55237545,-47.78198383,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Ochnaceae","DC.","family_as_genus","Ochnaceae","Ochnaceae","DC.","family","name accepted","bfo-174",,,"Ochnaceae DC.",,"Ochnaceae","low",
