"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","continentocean","class","order","infraspecificEpithet","individualcount","preparationtype","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber","sex","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SORO","9124","Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima","Plantae","Fabaceae","Lonchocarpus","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","cultratus","Cardoso-Leite, E.",,,"2024-11-12 10:30:13","(Vell.) A.M.G. Azevedo & H.C. Lima",,,,,,,"1172",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386122",,,,"https://specieslink.net/guid/391/9124",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lonchocarpus",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Lonchocarpus cultratus","Lonchocarpus cultratus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","name_w_authors","Fabaceae","Lonchocarpus cultratus","(Vell.) A.M.G.Azevedo & H.C.Lima","species","name accepted","bfo-23052",,,"Lonchocarpus cultratus (Vell.) A.M.G.Azevedo & H.C.Lima","Lonchocarpus","Fabaceae","unknown","Lonchocarpus cultratus"
"gbif","SORO","8900","Luehea Willd.","Plantae","Malvaceae","Luehea","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391",,"Cardoso-Leite, E.",,,"2024-11-12 10:30:22",,,,,,,,"815",,,,,,"Magnoliopsida","Malvales",,,,,,,,,,"GBIF","Eldorado",,"Luehea Willd.",,"BR",,,"2007",,,,,,"ACCEPTED","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386184",,,,"https://specieslink.net/guid/391/8900",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luehea",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,,"Luehea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Luehea","Willd.","name_w_authors","Malvaceae","Luehea","Willd.","genus","name accepted","bfo-9091",,,"Luehea Willd.","Luehea","Malvaceae","unknown",
"gbif","SORO","9083","Machaerium aculeatum Raddi","Plantae","Fabaceae","Machaerium","2006",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","aculeatum","Cardoso-Leite, E.",,,"2024-11-12 10:30:13","Raddi",,,,,,,"271",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Machaerium aculeatum Raddi",,"BR",,,"2006",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385782",,,,"https://specieslink.net/guid/391/9083",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Machaerium",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Machaerium aculeatum","Machaerium aculeatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Machaerium aculeatum","Raddi","name_w_authors","Fabaceae","Machaerium aculeatum","Raddi","species","name accepted","bfo-29758",,,"Machaerium aculeatum Raddi","Machaerium","Fabaceae","unknown","Machaerium aculeatum"
"gbif","SORO","9120","Machaerium scleroxylon Tul.","Plantae","Fabaceae","Machaerium","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","scleroxylon","Cardoso-Leite, E.",,,"2024-11-12 10:30:14","Tul.",,,,,,,"751",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Machaerium scleroxylon Tul.",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386131",,,,"https://specieslink.net/guid/391/9120",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Machaerium",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Machaerium scleroxylon","Machaerium scleroxylon","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Machaerium scleroxylon","Tul.","name_w_authors","Fabaceae","Machaerium scleroxylon","Tul.","species","name accepted","bfo-29780",,,"Machaerium scleroxylon Tul.","Machaerium","Fabaceae","unknown","Machaerium scleroxylon"
"gbif","SORO","8796","Machaerium stipitatum Vogel","Plantae","Fabaceae","Machaerium","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","stipitatum","Cardoso-Leite, E.",,,"2024-11-12 10:30:14","(DC.) Vog.",,,,,,,"249",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Machaerium stipitatum Vogel",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385490",,,,"https://specieslink.net/guid/391/8796",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Machaerium",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Machaerium stipitatum","Machaerium stipitatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Machaerium stipitatum","Vogel","name_w_authors","Fabaceae","Machaerium stipitatum","Vogel","species","name accepted","bfo-29781",,,"Machaerium stipitatum Vogel","Machaerium","Fabaceae","unknown","Machaerium stipitatum"
"gbif","SORO","8237","Miconia brachybotrya Triana","Plantae","Melastomataceae","Miconia","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","brachybotrya","Cardoso-Leite, E.",,,"2024-11-12 10:30:29",,,,,,,,"8",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Miconia brachybotrya Triana",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953388029",,,,"https://specieslink.net/guid/391/8237",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miconia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Miconia brachybotrya","Miconia brachybotrya","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Miconia brachybotrya","Triana","name_w_authors","Melastomataceae","Miconia brachybotrya","Triana","species","name accepted","bfo-109735",,,"Miconia brachybotrya Triana","Miconia","Melastomataceae","unknown","Miconia brachybotrya"
"gbif","SORO","8241","Miconia centrodesma Naudin","Plantae","Melastomataceae","Miconia","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","centrodesma","Cardoso-Leite, E.",,,"2024-11-12 10:30:29","Naudin",,,,,,,"163",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Miconia centrodesma Naudin",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953388004",,,,"https://specieslink.net/guid/391/8241",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miconia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Miconia centrodesma","Miconia centrodesma","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Miconia centrodesma","Naudin","name_w_authors","Melastomataceae","Miconia centrodesma","Naudin","species","name accepted","bfo-9682",,,"Miconia centrodesma Naudin","Miconia","Melastomataceae","unknown","Miconia centrodesma"
"gbif","SORO","8244","Miconia cabussu Hoehne","Plantae","Melastomataceae","Miconia","2006",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","cabussu","Cardoso-Leite, E.",,,"2024-11-12 10:30:29","Hoehne",,,,,,,"1193",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Miconia cabucu Hoehne",,"BR",,,"2006",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953387998",,,,"https://specieslink.net/guid/391/8244",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miconia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Miconia cabucu","Miconia cabussu","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Miconia formosa","Cogn.","name_w_authors","Melastomataceae","Miconia formosa","Cogn.","species","name misspelled|replaced synonym","bfo-9706","Miconia formosa","Cogn.","Miconia formosa Cogn.","Miconia","Melastomataceae","unknown","Miconia formosa"
"gbif","SORO","8852","Mollinedia uleana Perkins","Plantae","Monimiaceae","Mollinedia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","uleana","Cardoso-Leite, E.",,,"2024-11-12 10:30:32","Perkins",,,,,,,"66",,,,,,"Magnoliopsida","Laurales",,,,,,,,,,"GBIF","Eldorado",,"Mollinedia uleana Perkins",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386888",,,,"https://specieslink.net/guid/391/8852",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mollinedia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Mollinedia uleana","Mollinedia uleana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Mollinedia uleana","Perkins","name_w_authors","Monimiaceae","Mollinedia uleana","Perkins","species","name accepted","bfo-10105",,,"Mollinedia uleana Perkins","Mollinedia","Monimiaceae","unknown","Mollinedia uleana"
"gbif","SORO","9109","Maytenus evonymoides Reissek","Plantae","Celastraceae","Monteverdia","2008",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Bugio","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","evonymoides","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:29:59","Reissek",,,,,,,"192",,,,,,"Magnoliopsida","Celastrales",,,,,,,,,,"GBIF","Eldorado",,"Monteverdia evonymoides (Reissek) Biral",,"BR",,,"2008",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386050",,,,"https://specieslink.net/guid/391/9109",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maytenus",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Monteverdia evonymoides","Maytenus evonymoides","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Monteverdia evonymoides","(Reissek) Biral","name_w_authors","Celastraceae","Monteverdia evonymoides","(Reissek) Biral","species","replaced synonym","bfo-604564","Monteverdia evonymoides","(Reissek) Biral","Monteverdia evonymoides (Reissek) Biral","Monteverdia","Celastraceae","unknown","Monteverdia evonymoides"
"gbif","SORO","9089","Maytenus robusta Reissek","Plantae","Celastraceae","Monteverdia","2005","12",,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha da Caverna","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","robusta","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:29:59","Reissek",,,,,,,"285",,,,,,"Magnoliopsida","Celastrales",,,,,,,,,,"GBIF","Eldorado",,"Monteverdia robusta (Reissek) Biral",,"BR",,,"2005-12",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385780",,,,"https://specieslink.net/guid/391/9089",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maytenus",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Monteverdia robusta","Maytenus robusta","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Monteverdia gonoclada","(Mart.) Biral","name_w_authors","Celastraceae","Monteverdia gonoclada","(Mart.) Biral","species","replaced synonym","bfo-605640","Monteverdia gonoclada","(Mart.) Biral","Monteverdia gonoclada (Mart.) Biral","Monteverdia","Celastraceae","unknown","Monteverdia gonoclada"
"gbif","SORO","9106","Maytenus officinalis Mabb.","Plantae","Celastraceae","Monteverdia","2008","3",,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Araçá.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN","Cardoso-Leite, E.","https://specieslink.net/col/391","officinalis","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:29:59","Mabb.",,,,,,,"1200",,,,,,"Magnoliopsida","Celastrales",,,,,,,,,,"GBIF","Eldorado",,"Monteverdia ilicifolia (Mart. ex Reissek) Biral",,"BR",,,"2008-03",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386056",,,,"https://specieslink.net/guid/391/9106",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maytenus",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Monteverdia ilicifolia","Maytenus officinalis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Monteverdia ilicifolia","(Mart. ex Reissek) Biral","name_w_authors","Celastraceae","Monteverdia ilicifolia","(Mart. ex Reissek) Biral","species","replaced synonym","bfo-605053","Monteverdia ilicifolia","(Mart. ex Reissek) Biral","Monteverdia ilicifolia (Mart. ex Reissek) Biral","Monteverdia","Celastraceae","unknown","Monteverdia ilicifolia"
"gbif","SORO","8317","Myrceugenia campestris (DC.) D.Legrand & Kausel","Plantae","Myrtaceae","Myrceugenia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","campestris","Cardoso-Leite, E.",,,"2024-11-12 10:30:50","(DC.) D. Legrand & Kausel",,,,,,,"1433",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Myrceugenia campestris (DC.) D.Legrand & Kausel",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953387559",,,,"https://specieslink.net/guid/391/8317",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrceugenia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrceugenia campestris","Myrceugenia campestris","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","VU",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrceugenia campestris","(DC.) D.Legrand & Kausel","name_w_authors","Myrtaceae","Myrceugenia campestris","(DC.) D.Legrand & Kausel","species","name accepted","bfo-10636",,,"Myrceugenia campestris (DC.) D.Legrand & Kausel","Myrceugenia","Myrtaceae","unknown","Myrceugenia campestris"
"gbif","SORO","8318","Myrceugenia myrcioides (Cambessèdes) O.Berg","Plantae","Myrtaceae","Myrceugenia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","myrcioides","Cardoso-Leite, E.",,,"2024-11-12 10:30:50","(Cambess.) O. Berg",,,,,,,"171",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Myrceugenia myrcioides (Cambessèdes) O.Berg",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953387556",,,,"https://specieslink.net/guid/391/8318",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrceugenia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrceugenia myrcioides","Myrceugenia myrcioides","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NT",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrceugenia myrcioides","(Cambess.) O.Berg","name_w_authors","Myrtaceae","Myrceugenia myrcioides","(Cambess.) O.Berg","species","author misspelled","bfo-10648",,,"Myrceugenia myrcioides (Cambess.) O.Berg","Myrceugenia","Myrtaceae","unknown","Myrceugenia myrcioides"
"gbif","SORO","8905","Myrcia deflexa (Poir.) DC.","Plantae","Myrtaceae","Myrcia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","deflexa","Cardoso-Leite, E.",,,"2024-11-12 10:30:53","(Poir.) DC.",,,,,,,"20",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Myrcia deflexa (Poir.) DC.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953386185",,,,"https://specieslink.net/guid/391/8905",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrcia deflexa","Myrcia deflexa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrcia deflexa","(Poir.) DC.","name_w_authors","Myrtaceae","Myrcia deflexa","(Poir.) DC.","species","name accepted","bfo-31568",,,"Myrcia deflexa (Poir.) DC.","Myrcia","Myrtaceae","unknown","Myrcia deflexa"
"gbif","SORO","9031","Myrcia hatschbachii D.Legrand","Plantae","Myrtaceae","Myrcia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","hatschbachii","Cardoso-Leite, E.",,,"2024-11-12 10:30:55","D. Legrand",,,,,,,"729",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Myrcia hatschbachii D.Legrand",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384597",,,,"https://specieslink.net/guid/391/9031",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrcia hatschbachii","Myrcia hatschbachii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrcia hatschbachii","D.Legrand","name_w_authors","Myrtaceae","Myrcia hatschbachii","D.Legrand","species","name accepted","bfo-10701",,,"Myrcia hatschbachii D.Legrand","Myrcia","Myrtaceae","unknown","Myrcia hatschbachii"
