"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"112","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bignoniaceae","Fridericia","florida","(DC.) L.G.Lohmann","BIGNONIACEAE Fridericia florida (DC.) L.G.Lohmann","RB01508513",,"RB","Godoy, S.A.P.","1301","Native","Bronze","ARIE Cerrado Pé-de-Gigante, margem em direção à Via Anhanguera","Não"
"114","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bignoniaceae","Fridericia","speciosa","Mart.","BIGNONIACEAE Fridericia speciosa Mart.","RB01508495",,"RB","Godoy, S.A.P.","882","Native","Bronze","ARIE Cerrado Pé-de-Gigante","Não"
"188","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Ochnaceae","Ouratea","spectabilis","(Mart.) Engl.","OCHNACEAE Ouratea spectabilis (Mart.) Engl.","RB01425290",,"RB","Godoy, S.A.P.","1041","Native","Bronze","ARIE Cerrado Pé-de-Gigante. Área demarcada","Não"
"254","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Sapindaceae","Serjania","reticulata","Cambess.","SAPINDACEAE Serjania reticulata Cambess.","RB01508504",,"RB","Weiser, V.L.","4","Native","Bronze","ARIE Cerrado Pé-de-Gigante","Não"
"260","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Smilacaceae","Smilax","cissoides","Mart. ex Griseb.","SMILACACEAE Smilax cissoides Mart. ex Griseb.","RB01508501",,"RB","Godoy, S.A.P.","1022","Native","Bronze","ARIE Cerrado Pé-de-Gigante","Não"
"267","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bignoniaceae","Stizophyllum","perforatum","(Cham.) Miers","BIGNONIACEAE Stizophyllum perforatum (Cham.) Miers","RB01467187",,"RB","Godoy, S.A.P.","1275","Native","Bronze","ARIE Cerrado Pé-de-Gigante","Não"
"301","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Annonaceae","Xylopia","aromatica","(Lam.) Mart.","ANNONACEAE Xylopia aromatica (Lam.) Mart.","RB01425248",,"RB","Godoy, S.A.P.","844","Native","Bronze","ARIE Cerrado Pé-de-Gigante. Área demarcada","Não"
"1","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bromeliaceae","Acanthostachys","strobilacea","(Schult. & Schult.f.) Klotzsch","BROMELIACEAE Acanthostachys strobilacea (Schult. & Schult.f.) Klotzsch","331266","GBIF",,,"1502","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"2","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","131520","GBIF",,,"828","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"3","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Melastomataceae","Acisanthera","alsinaefolia","(Mart. & Schrank ex DC.) Triana","MELASTOMATACEAE Acisanthera alsinaefolia (Mart. & Schrank ex DC.) Triana","328999","GBIF",,,"1533","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"4","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bignoniaceae","Adenocalymma","peregrinum","(Miers) L.G.Lohmann","BIGNONIACEAE Adenocalymma peregrinum (Miers) L.G.Lohmann","PMSP005780","GBIF",,,"1132","Native","Latão","ARIE Cerrado Pé-de-Gigante, área demarcada.","Não"
"5","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Aldama","arenaria","(Baker) E.E.Schill. & Panero","ASTERACEAE Aldama arenaria (Baker) E.E.Schill. & Panero","PMSP005784","GBIF",,,"1263","Native","Latão","ARIE Cerrado Pé-de-Gigante, margem em direção ao riacho.","Não"
"6","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Alstroemeriaceae","Alstroemeria","plantaginea","Mart. ex Schult. & Schult.f.","ALSTROEMERIACEAE Alstroemeria plantaginea Mart. ex Schult. & Schult.f.","331242","GBIF",,,"1095","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"7","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Alstroemeriaceae","Alstroemeria","pulchella","L.f.","ALSTROEMERIACEAE Alstroemeria pulchella L.f.","331241","GBIF",,,"1255",,"Latão","ARIE Cerrado Pé-de-Gigante","Não"
"8","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Amaioua","intermedia","Mart. ex Schult. & Schult.f.","RUBIACEAE Amaioua intermedia Mart. ex Schult. & Schult.f.","330740","GBIF",,,"985","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"9","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bignoniaceae","Amphilophium","elongatum","(Vahl) L.G.Lohmann","BIGNONIACEAE Amphilophium elongatum (Vahl) L.G.Lohmann","PMSP005781","GBIF",,,"894","Native","Latão","ARIE Cerrado Pé-de-Gigante, margem de","Não"
"10","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bignoniaceae","Amphilophium","mansoanum","(DC.) L.G.Lohmann","BIGNONIACEAE Amphilophium mansoanum (DC.) L.G.Lohmann","330736","GBIF",,,"950","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"11","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Anacardiaceae","Anacardium","humile","A.St.-Hil.","ANACARDIACEAE Anacardium humile A.St.-Hil.","331333","GBIF",,,"654","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34-41' W e 21°36-44' S","Não"
"12","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Anadenanthera","colubrina","(Vell.) Brenan","FABACEAE Anadenanthera colubrina (Vell.) Brenan","180649","GBIF",,,"3","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"13","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Anadenanthera","peregrina","(L.) Speg.","FABACEAE Anadenanthera peregrina (L.) Speg.","PMSP005774","GBIF",,,"1040","Native","Latão","ARIE Cerrado Pé-de-Gigante. Àrea demarcada.","Não"
"14","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bromeliaceae","Ananas","ananassoides","(Baker) L.B.Sm.","BROMELIACEAE Ananas ananassoides (Baker) L.B.Sm.","5155","GBIF",,,"1164","Native","Latão","ARIE Cerrado Pé-de-Gigante.","Não"
"15","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Poaceae","Andropogon","leucostachyus","Kunth","POACEAE Andropogon leucostachyus Kunth","131562","GBIF",,,"980","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"16","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Annonaceae","Annona","dioica","A.St.-Hil.","ANNONACEAE Annona dioica A.St.-Hil.","331331","GBIF",,,"616","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"17","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Aristolochiaceae","Aristolochia","gibertii","Hook.","ARISTOLOCHIACEAE Aristolochia gibertii Hook.","331320","GBIF",,,"1081","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34'-41' W e 21°36'-44' S","Não"
"18","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Aspilia","clausseniana","Baker","ASTERACEAE Aspilia clausseniana Baker","131543","GBIF",,,"1037","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"19","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae",,,"Bercht. & J.Presl","ASTERACEAE Asteraceae Bercht. & J.Presl","RB01466278",,"RB","Godoy, S.A.P.","2480",,"Latão","ARIE Cerrado Pé-de-Gigante","Não"
"20","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Poaceae","Axonopus","marginatus","(Trin.) Chase","POACEAE Axonopus marginatus (Trin.) Chase","319963","GBIF",,,"968","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"21","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malpighiaceae","Banisteriopsis","adenopoda","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis adenopoda (A.Juss.) B.Gates","131590","GBIF",,,"1295","Native","Latão","ARIE Cerrado Pé-de-Gigante, A.R.I.E. Cerrado Pé-de-Gigante. Campo cerrado.","Não"
"22","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malpighiaceae","Banisteriopsis","laevifolia","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis laevifolia (A.Juss.) B.Gates","331253","GBIF",,,"1080","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"23","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malpighiaceae","Banisteriopsis","malifolia","(Nees & Mart.) B.Gates","MALPIGHIACEAE Banisteriopsis malifolia (Nees & Mart.) B.Gates","444568","GBIF",,,"12","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"24","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malpighiaceae","Banisteriopsis","stellaris","(Griseb.) B.Gates","MALPIGHIACEAE Banisteriopsis stellaris (Griseb.) B.Gates","131592","GBIF",,,"1024","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47º34' - 47º41' W e 21º36' - 21º44' S.&nf;Em cerrado 'sensu stricto'.","Não"
"25","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malpighiaceae","Banisteriopsis","variabilis","B.Gates","MALPIGHIACEAE Banisteriopsis variabilis B.Gates","329006","GBIF",,,"1411","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"26","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Bauhinia","rufa","(Bong.) Steud.","FABACEAE Bauhinia rufa (Bong.) Steud.","RB01508490",,"RB","Godoy, S.A.P.","1249","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"27","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Bidens","gardneri","Baker","ASTERACEAE Bidens gardneri Baker","RB01467155",,"RB","Weiser, V.L.",,"Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"28","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Borreria","schumannii","(Standl. ex Bacigalupo) E.L.Cabral & Sobrado","RUBIACEAE Borreria schumannii (Standl. ex Bacigalupo) E.L.Cabral & Sobrado","330682","GBIF",,,"1090","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"29","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Borreria","verticillata","(L.) G.Mey.","RUBIACEAE Borreria verticillata (L.) G.Mey.","330741","GBIF",,,"1229","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"30","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Bowdichia","virgilioides","Kunth","FABACEAE Bowdichia virgilioides Kunth","PMSP005776","GBIF",,,"1078","Native","Latão","ARIE Cerrado Pé-de-Gigante. Margem em direção ao riacho.","Não"
"31","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Polygalaceae","Bredemeyera","floribunda","Willd.","POLYGALACEAE Bredemeyera floribunda Willd.","330705","GBIF",,,"1226","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"32","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bromeliaceae","Bromelia","balansae","Mez","BROMELIACEAE Bromelia balansae Mez","331265","GBIF",,,"683","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"33","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Moraceae","Brosimum","gaudichaudii","Trécul","MORACEAE Brosimum gaudichaudii Trécul","319836","GBIF",,,"820","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"34","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Orobanchaceae","Buchnera","lavandulacea","Cham. & Schltdl.","OROBANCHACEAE Buchnera lavandulacea Cham. & Schltdl.","319993","GBIF",,,"1292","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"35","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Scrophulariaceae","Buddleja","stachyoides","Cham. & Schltdl.","SCROPHULARIACEAE Buddleja stachyoides Cham. & Schltdl.","131512","GBIF",,,"1179","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"36","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Cyperaceae","Bulbostylis","hirtella","(Schrad.) Urb.","CYPERACEAE Bulbostylis hirtella (Schrad.) Urb.","131548","GBIF",,,"1416","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"37","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Cyperaceae","Bulbostylis","sphaerocephala","(Boeckeler) C.B.Clarke","CYPERACEAE Bulbostylis sphaerocephala (Boeckeler) C.B.Clarke","131549","GBIF",,,"856","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"38","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Arecaceae","Butia","paraguayensis","(Barb.Rodr.) Bailey","ARECACEAE Butia paraguayensis (Barb.Rodr.) Bailey","328752","GBIF",,,"818","Native","Latão","ARIE Cerrado Pé-de-Gigante, Cerrado 'sensu stricto'. 21º36-44'S e 47º34-41'W","Não"
"39","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malpighiaceae","Byrsonima","coccolobifolia","Kunth","MALPIGHIACEAE Byrsonima coccolobifolia Kunth","PMSP005773","GBIF",,,"1250","Native","Latão","ARIE Cerrado Pé-de-Gigante. Margem em direção à Via Anhanguera.","Não"
"40","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malpighiaceae","Byrsonima","intermedia","A.Juss.","MALPIGHIACEAE Byrsonima intermedia A.Juss.","PMSP005772","GBIF",,,"1113","Native","Latão","ARIE Cerrado Pé-de-Gigante. Área demarcada.","Não"
"41","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malpighiaceae","Byrsonima","pachyphylla","A.Juss.","MALPIGHIACEAE Byrsonima pachyphylla A.Juss.","331257","GBIF",,,"1354","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"42","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malvaceae","Byttneria","sagittifolia","A. St.-Hil.","MALVACEAE Byttneria sagittifolia A. St.-Hil.","131630","GBIF",,,"1492","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"43","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Myrtaceae","Campomanesia","pubescens","(Mart. ex DC.) O.Berg","MYRTACEAE Campomanesia pubescens (Mart. ex DC.) O.Berg","131606","GBIF",,,"1050","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"44","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Campuloclinium","chlorolepis","(Baker) R.M.King & H.Rob.","ASTERACEAE Campuloclinium chlorolepis (Baker) R.M.King & H.Rob.","131529","GBIF",,,"1275","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"45","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Caryocaraceae","Caryocar","brasiliense","Cambess.","CARYOCARACEAE Caryocar brasiliense Cambess.","319865","GBIF",,,"771","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"46","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Salicaceae","Casearia","grandiflora","Cambess.","SALICACEAE Casearia grandiflora Cambess.","40603","GBIF",,,"1023","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"47","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Salicaceae","Casearia","sylvestris","Sw.","SALICACEAE Casearia sylvestris Sw.","319895","GBIF",,,"672","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"48","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Cucurbitaceae","Cayaponia","espelina","(Silva Manso) Cogn.","CUCURBITACEAE Cayaponia espelina (Silva Manso) Cogn.","131547","GBIF",,,"1043","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"49","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Urticaceae","Cecropia","pachystachya","Trécul","URTICACEAE Cecropia pachystachya Trécul","4884","GBIF",,,"1156","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"50","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Meliaceae","Cedrela","fissilis","Vell.","MELIACEAE Cedrela fissilis Vell.","319838","GBIF",,,"1086","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34'-41' W e 21°36'-44' S","Não"
"51","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Solanaceae","Cestrum","mariquitense","Kunth","SOLANACEAE Cestrum mariquitense Kunth","319991","GBIF",,,"1458","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34 - 41' W&nf;21°36 - 44' S","Não"
"52","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Solanaceae","Cestrum","strigilatum","Ruiz & Pav.","SOLANACEAE Cestrum strigilatum Ruiz & Pav.","131628","GBIF",,,"1617","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"53","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Melastomataceae","Chaetogastra","gracilis","(Bonpl.) DC.","MELASTOMATACEAE Chaetogastra gracilis (Bonpl.) DC.","131602","GBIF",,,"1068","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"54","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Melastomataceae","Chaetogastra","hieracioides","Schrank et Mart. ex. DC.","MELASTOMATACEAE Chaetogastra hieracioides Schrank et Mart. ex. DC.","131603","GBIF",,,"662","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"55","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Chamaecrista","campestris","H.S.Irwin & Barneby","FABACEAE Chamaecrista campestris H.S.Irwin & Barneby","131571","GBIF",,,"1558","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"56","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Chamaecrista","debilis","(Vogel) H.S.Irwin & Barneby","FABACEAE Chamaecrista debilis (Vogel) H.S.Irwin & Barneby","131572","GBIF",,,"646","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"57","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Chamaecrista","desvauxii","(Collad.) Killip","FABACEAE Chamaecrista desvauxii (Collad.) Killip","131573","GBIF",,,"1365","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"58","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Chiococca","alba","(L.) Hitchc.","RUBIACEAE Chiococca alba (L.) Hitchc.","330712","GBIF",,,"1315","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"59","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Poaceae","Chloris","barbata","Sw.","POACEAE Chloris barbata Sw.","319962","GBIF",,,"1563","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"60","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Chresta","sphaerocephala","DC.","ASTERACEAE Chresta sphaerocephala DC.","205601","GBIF",,,"957","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"61","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Chromolaena","odorata","(L.) R.M.King & H.Rob.","ASTERACEAE Chromolaena odorata (L.) R.M.King & H.Rob.","83374","GBIF",,,"2480","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"62","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Menispermaceae","Cissampelos","ovalifolia","DC.","MENISPERMACEAE Cissampelos ovalifolia DC.","131604","GBIF",,,"1089","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"63","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Vitaceae","Cissus","erosa","Rich.","VITACEAE Cissus erosa Rich.","131635","GBIF",,,"957","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"64","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Vitaceae","Cissus","erosa","Rich.","VITACEAE Cissus erosa subsp. erosa Rich.","5125","GBIF",,,"814","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"65","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Vitaceae","Cissus","inundata","(Baker) Planch.","VITACEAE Cissus inundata (Baker) Planch.","319974","GBIF",,,"826","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"66","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Clibadium","armanii","(Balb.) Sch.Bip. ex O.E.Schulz","ASTERACEAE Clibadium armanii (Balb.) Sch.Bip. ex O.E.Schulz","331286","GBIF",,,"1603","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"67","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Clitoria","simplicifolia","(Kunth) Benth.","FABACEAE Clitoria simplicifolia (Kunth) Benth.","131582","GBIF",,,"1479","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"68","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Coccocypselum","lanceolatum","(Ruiz & Pav.) Pers.","RUBIACEAE Coccocypselum lanceolatum (Ruiz & Pav.) Pers.","330680","GBIF",,,"1261","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"69","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Commelinaceae","Commelina","obliqua","Vahl","COMMELINACEAE Commelina obliqua Vahl","328754","GBIF",,,"1476","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"70","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Copaifera","langsdorffii","Desf.","FABACEAE Copaifera langsdorffii var. langsdorffii Desf.","330696","GBIF",,,"642","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"71","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Cordiera","macrophylla","(K.Schum.) Kuntze","RUBIACEAE Cordiera macrophylla (K.Schum.) Kuntze","330699","GBIF",,,"1087-A","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"72","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Cordiera","sessilis","(Vell.) Kuntze","RUBIACEAE Cordiera sessilis (Vell.) Kuntze","131617","GBIF",,,"1360","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"73","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Costaceae","Costus","arabicus","L.","COSTACEAE Costus arabicus L.","328756","GBIF",,,"1583","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"74","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Costaceae","Costus","spiralis","(Jacq.) Roscoe","COSTACEAE Costus spiralis (Jacq.) Roscoe","17718","GBIF",,,"1238","Native","Latão","ARIE Cerrado Pé-de-Gigante. Área marginal à Gleba","Não"
"75","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Chrysobalanaceae","Couepia","grandiflora","(Mart. & Zucc.) Benth.","CHRYSOBALANACEAE Couepia grandiflora (Mart. & Zucc.) Benth.","131517","GBIF",,,"689","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
