"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"206","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Elionurus","muticus","(Spreng.) Kuntze","POACEAE Elionurus muticus (Spreng.) Kuntze","RB01223012",,"RB","Assis, G.B.","157","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"207","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Emilia","fosbergii","Nicolson","ASTERACEAE Emilia fosbergii Nicolson","SPSF00056875","SPLINK","SPSF","Abreu, R.C.R.","115","Naturalized","Prata","Estação Ecológica de Santa Bárbara","Sim"
"208","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Epidendrum","denticulatum","Barb.Rodr.","ORCHIDACEAE Epidendrum denticulatum Barb.Rodr.","SPSF00056546","SPLINK","SPSF","Durigan, G.","4115","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"210","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Eragrostis","bahiensis","Schrad. ex Schult.","POACEAE Eragrostis bahiensis Schrad. ex Schult.","SPSF00059323","SPLINK","SPSF","Dalbeto, A.C.","211","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"212","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Eragrostis","maypurensis","(Kunth) Steud.","POACEAE Eragrostis maypurensis (Kunth) Steud.","RB01225403",,"RB","Assis, G.B.","304","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"213","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Eragrostis","polytricha","Nees","POACEAE Eragrostis polytricha Nees","RB01223037",,"RB","Assis, G.B.","182","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"215","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Erechtites","hieracifolius","(L.) Raf. ex DC.","ASTERACEAE Erechtites hieracifolius (L.) Raf. ex DC.","SPSF00056736","SPLINK","SPSF","Pilon, N.A.L.","65","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"217","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Eriocaulon","elichrysoides","Bong.","ERIOCAULACEAE Eriocaulon elichrysoides Bong.","RB01223125",,"RB","Assis, G.B.","271","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"218","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Eriocaulon","modestum","Kunth","ERIOCAULACEAE Eriocaulon modestum Kunth","SPSF00056762","SPLINK","SPSF","Pilon, N.A.L.","112","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"219","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Eriocaulon","sellowianum","Kunth","ERIOCAULACEAE Eriocaulon sellowianum Kunth","SPSF00058049","SPLINK","SPSF","Pilon, N.","112","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"220","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Eriochrysis","holcoides","(Nees) Kuhlm.","POACEAE Eriochrysis holcoides (Nees) Kuhlm.","SPSF00059312","SPLINK","SPSF","Dalbeto, A.C.","189","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"221","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Eriope","crassipes","Benth.","LAMIACEAE Eriope crassipes Benth.","SPSF00056538","SPLINK","SPSF","Durigan, G.","4107","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"222","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Eriosema","campestre","(Grear) Fortunato","FABACEAE Eriosema campestre var. macrophyllum (Grear) Fortunato","SPSF00056675","SPLINK","SPSF","Assis, G.B.","279","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"224","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Eriosema","heterophyllum","Benth.","FABACEAE Eriosema heterophyllum Benth.","SPSF00056671","SPLINK","SPSF","Assis, G.B.","275","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"225","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Eriosema","longifolium","Benth.","FABACEAE Eriosema longifolium Benth.","RB01223058",,"RB","Assis, G.B.","203","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"226","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apiaceae","Eryngium","ebracteatum","Lam.","APIACEAE Eryngium ebracteatum Lam.","RB01225361",,"RB","Assis, G.B.","296","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"228","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apiaceae","Eryngium","juncifolium","(Urb.) Mathias & Constance","APIACEAE Eryngium juncifolium (Urb.) Mathias & Constance","RB01225362",,"RB","Pilon, N.A.L.","14","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"230","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Erythroxylaceae","Erythroxylum","campestre","A.St.-Hil.","ERYTHROXYLACEAE Erythroxylum campestre A.St.-Hil.","SPSF00042966","SPLINK","SPSF","Guerin, N.","175","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"231","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Erythroxylaceae","Erythroxylum","cuneifolium","(Mart.) O.E.Schulz","ERYTHROXYLACEAE Erythroxylum cuneifolium (Mart.) O.E.Schulz","SPSF00042943","SPLINK","SPSF","Guerin, N.","152","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"232","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Erythroxylaceae","Erythroxylum","pelleterianum","A.St.-Hil.","ERYTHROXYLACEAE Erythroxylum pelleterianum A.St.-Hil.","SPSF00043032","SPLINK","SPSF","Guerin, N.","237","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"233","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Erythroxylaceae","Erythroxylum","suberosum","A.St.-Hil.","ERYTHROXYLACEAE Erythroxylum suberosum A.St.-Hil.","SPSF00042945","SPLINK","SPSF","Guerin, N.","154","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"234","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orobanchaceae","Esterhazya","macrodonta","(Cham.) Benth.","OROBANCHACEAE Esterhazya macrodonta (Cham.) Benth.","SPSF00059304","SPLINK","SPSF","Dalbeto, A.C.","114","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"235","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orobanchaceae","Esterhazya","splendida","J.C.Mikan","OROBANCHACEAE Esterhazya splendida J.C.Mikan","SPSF00057260","SPLINK","SPSF","Durigan, G.","4145A","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"238","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","arenosa","Mattos","MYRTACEAE Eugenia arenosa Mattos","RB01223089",,"RB","Assis, G.B.","234","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"244","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","klotzschiana","O.Berg","MYRTACEAE Eugenia klotzschiana O.Berg","HUFABC003166","SPLINK","HUFABC","Souza, F.M.","1267","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"246","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","pitanga","(O.Berg) Nied.","MYRTACEAE Eugenia pitanga (O.Berg) Nied.","SPSF00056404","SPLINK","SPSF","Souza, F.M.","1266","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"247","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","punicifolia","(Kunth) DC.","MYRTACEAE Eugenia punicifolia (Kunth) DC.","SPSF00057622","SPLINK","SPSF","Durigan, G.","4249","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"248","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","pyriformis","Cambess.","MYRTACEAE Eugenia pyriformis Cambess.","SPSF00042967","SPLINK","SPSF","Guerin, N.","176","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"249","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Myrtaceae","Eugenia","suberosa","Cambess.","MYRTACEAE Eugenia suberosa Cambess.","SPSF00056517","SPLINK","SPSF","Durigan, G.","4083","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"250","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Eulophia","alta","(L.) Fawc. & Rendle","ORCHIDACEAE Eulophia alta (L.) Fawc. & Rendle","SPSF00059395","SPLINK","SPSF","Dalbeto, A.C.","303","Naturalized","Prata","Estação Ecológica de Santa Bárbara","Não"
"251","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Eustachys","distichophylla","(Lag.) Nees","POACEAE Eustachys distichophylla (Lag.) Nees","RB01223015",,"RB","Assis, G.B.","160","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"252","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Convolvulaceae","Evolvulus","fuscus","Meisn.","CONVOLVULACEAE Evolvulus fuscus Meisn.","RB01225382",,"RB","Durigan, G.","4314","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"253","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Convolvulaceae","Evolvulus","sericeus","(Kunth) Ooststr.","CONVOLVULACEAE Evolvulus sericeus var. holosericeus (Kunth) Ooststr.","RB01223004",,"RB","Assis, G.B.","149","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"254","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Convolvulaceae","Evolvulus","sericeus","Sw.","CONVOLVULACEAE Evolvulus sericeus var. sericeus Sw.","RB01225383",,"RB","Pilon, N.A.L.","17","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"258","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Faramea","montevidensis","(Cham. & Schltdl.) DC.","RUBIACEAE Faramea montevidensis (Cham. & Schltdl.) DC.","SPSF00043052","SPLINK","SPSF","Guerin, N.","257","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"259","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Fimbristylis","dichotoma","(L.) Vahl","CYPERACEAE Fimbristylis dichotoma (L.) Vahl","RB01225387",,"RB","Pilon, N.A.L.","100","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"262","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae","Fridericia","triplinervia","(Mart. ex DC.) L.G.Lohmann","BIGNONIACEAE Fridericia triplinervia (Mart. ex DC.) L.G.Lohmann","SPSF00057566","SPLINK","SPSF","Durigan, G.","4184","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"263","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Amaranthaceae","Froelichia","procera","(Seub.) Pedersen","AMARANTHACEAE Froelichia procera (Seub.) Pedersen","RB01223020",,"RB","Assis, G.B.","165","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"264","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Galactia","benthamiana","Micheli","FABACEAE Galactia benthamiana Micheli","RB01223128",,"RB","Assis, G.B.","274","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"265","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Orchidaceae","Galeandra","montana","Barb.Rodr.","ORCHIDACEAE Galeandra montana Barb.Rodr.","SPSF00056545","SPLINK","SPSF","Durigan, G.","4114","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"268","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malpighiaceae","Galphimia","australis","Chodat","MALPIGHIACEAE Galphimia australis Chodat","SPSF00057618","SPLINK","SPSF","Durigan, G.","4245","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"269","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Ericaceae","Gaylussacia","brasiliensis","(Spreng.) Meisn.","ERICACEAE Gaylussacia brasiliensis (Spreng.) Meisn.","SPSF00042996","SPLINK","SPSF","Guerin, N.","206","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"271","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Ericaceae","Gaylussacia","pseudogaultheria","Cham. & Schltdl.","ERICACEAE Gaylussacia pseudogaultheria Cham. & Schltdl.","SPSF00042995","SPLINK","SPSF","Guerin, N.","204","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"272","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malpighiaceae","Glicophyllum","salicifolium","(A.Juss.) R.F.Almeida","MALPIGHIACEAE Glicophyllum salicifolium (A.Juss.) R.F.Almeida","RB01223129",,"RB","Assis, G.B.","275","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"273","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Amaranthaceae","Gomphrena","graminea","Moq.","AMARANTHACEAE Gomphrena graminea Moq.","RB01223091",,"RB","Assis, G.B.","236","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"275","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Nyctaginaceae","Guapira","graciliflora","(Mart. ex Schmidt) Lundell","NYCTAGINACEAE Guapira graciliflora (Mart. ex Schmidt) Lundell","SPSF00056544","SPLINK","SPSF","Durigan, G.","4113","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"276","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Nyctaginaceae","Guapira","hirsuta","(Choisy) Lundell","NYCTAGINACEAE Guapira hirsuta (Choisy) Lundell","SPSF00056547","SPLINK","SPSF","Durigan, G.","4116","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"277","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Nyctaginaceae","Guapira","noxia","(Netto) Lundell","NYCTAGINACEAE Guapira noxia (Netto) Lundell","SPSF00043030","SPLINK","SPSF","Guerin, N.","235","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"279","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Gymneia","interrupta","(Pohl ex Benth.) Harley & J.F.B.Pastore","LAMIACEAE Gymneia interrupta (Pohl ex Benth.) Harley & J.F.B.Pastore","SPSF00056539","SPLINK","SPSF","Durigan, G.","4108","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"280","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Gymnopogon","foliosus","(Willd.) Nees","POACEAE Gymnopogon foliosus (Willd.) Nees","SPSF00056904","SPLINK","SPSF","Abreu, R.C.R.","144","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"281","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Gyptis","lanigera","(Hook. & Arn.) R.M.King & H.Rob.","ASTERACEAE Gyptis lanigera (Hook. & Arn.) R.M.King & H.Rob.","RB01223028",,"RB","Assis, G.B.","173","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"283","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malvaceae","Helicteres","sacarolha","A.St.-Hil., Juss. & Cambess.","MALVACEAE Helicteres sacarolha A.St.-Hil., Juss. & Cambess.","SPSF00056557","SPLINK","SPSF","Durigan, G.","4126","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"284","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Heliotropiaceae","Heliotropium","lanceolatum","Ruiz & Pav.","HELIOTROPIACEAE Heliotropium lanceolatum Ruiz & Pav.","RB01223054",,"RB","Assis, G.B.","199",,"Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"285","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Hemipogon","acerosus","Decne.","APOCYNACEAE Hemipogon acerosus Decne.","RB01223021",,"RB","Assis, G.B.","166","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"286","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malpighiaceae","Heteropterys","byrsonimifolia","A.Juss.","MALPIGHIACEAE Heteropterys byrsonimifolia A.Juss.","SPSF00042973","SPLINK","SPSF","Guerin, N.","182","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"288","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Hypenia","pauliana","(Epling) Harley","LAMIACEAE Hypenia pauliana (Epling) Harley","RB01223084",,"RB","Assis, G.B.","229","Native","Prata","cerrado típico. Estação Ecológica de Santa Bárbara","Sim"
"291","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Hyptis","pulchella","Briq.","LAMIACEAE Hyptis pulchella Briq.","SPSF00056834","SPLINK","SPSF","Pilon, N.A.L.","774","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"292","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Hyptis","recurvata","Poit.","LAMIACEAE Hyptis recurvata Poit.","RB01225390",,"RB","Durigan, G.","4385","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"293","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Aquifoliaceae","Ilex","affinis","Gardner","AQUIFOLIACEAE Ilex affinis Gardner","SPSF00059293","SPLINK","SPSF","Dalbeto, A.C.","72","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"294","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Aquifoliaceae","Ilex","brasiliensis","(Spreng.) Loes.","AQUIFOLIACEAE Ilex brasiliensis (Spreng.) Loes.","SPSF00042975","SPLINK","SPSF","Guerin, N.","184","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"295","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Imperata","brasiliensis","Trin.","POACEAE Imperata brasiliensis Trin.","RB01223130",,"RB","Assis, G.B.","276","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"297","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Convolvulaceae","Ipomoea","delphinioides","Choisy","CONVOLVULACEAE Ipomoea delphinioides Choisy","RB01222997",,"RB","Assis, G.B.","123","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"298","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Convolvulaceae","Ipomoea","procurrens","Meisn.","CONVOLVULACEAE Ipomoea procurrens Meisn.","SPSF00056552","SPLINK","SPSF","Durigan, G.","4121","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"299","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae","Jacaranda","caroba","(Vell.) DC.","BIGNONIACEAE Jacaranda caroba (Vell.) DC.","SPSF00042974","SPLINK","SPSF","Guerin, N.","183","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"300","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Bignoniaceae","Jacaranda","decurrens","Cham.","BIGNONIACEAE Jacaranda decurrens Cham.","SPSF00043021","SPLINK","SPSF","Guerin, N.","226","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"303","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malpighiaceae","Janusia","guaranitica","(A.St.-Hil.) A.Juss.","MALPIGHIACEAE Janusia guaranitica (A.St.-Hil.) A.Juss.","SPSF00056515","SPLINK","SPSF","Durigan, G.","4080","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"304","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Juncaceae","Juncus","densiflorus","Kunth","JUNCACEAE Juncus densiflorus Kunth","SPSF00056865","SPLINK","SPSF","Abreu, R.C.R.","105","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"306","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Calophyllaceae","Kielmeyera","grandiflora","(Wawra) Saddi","CALOPHYLLACEAE Kielmeyera grandiflora (Wawra) Saddi","SPSF00043068","SPLINK","SPSF","Guerin, N.","273","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"308","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malvaceae","Krapovickasia","macrodon","(A.DC.) Fryxell","MALVACEAE Krapovickasia macrodon (A.DC.) Fryxell","RB01223023",,"RB","Assis, G.B.","168","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"309","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lacistemataceae","Lacistema","hasslerianum","Chodat","LACISTEMATACEAE Lacistema hasslerianum Chodat","SPSF00050280","SPLINK","SPSF","Souza, F.M.","1253","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"311","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Lagenocarpus","rigidus","Nees","CYPERACEAE Lagenocarpus rigidus Nees","SPSF00059296","SPLINK","SPSF","Dalbeto, A.C.","81","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"313","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Verbenaceae","Lantana","camara","L.","VERBENACEAE Lantana camara L.","SPSF00056611","SPLINK","SPSF","Assis, G.B.","24","Naturalized","Prata","Estação Ecológica de Santa Bárbara","Sim"
"314","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Verbenaceae","Lantana","fucata","Lindl.","VERBENACEAE Lantana fucata Lindl.","SPSF00056657","SPLINK","SPSF","Assis, G.B.","261","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"316","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Lasiacis","divaricata","(L.) Hitchc.","POACEAE Lasiacis divaricata (L.) Hitchc.","RB01225408",,"RB","Durigan, G.","4330","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"317","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Lasiacis","sorghoidea","(Desv. ex Ham.) Hitchc. & Chase","POACEAE Lasiacis sorghoidea (Desv. ex Ham.) Hitchc. & Chase","SPSF00057601","SPLINK","SPSF","Durigan, G.","4227","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"318","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Melastomataceae","Leandra","erostrata","(DC.) Cogn.","MELASTOMATACEAE Leandra erostrata (DC.) Cogn.","SPSF00059292","SPLINK","SPSF","Dalbeto, A.C.","70","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"320","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Lepidaploa","chamissonis","(Less.) H.Rob.","ASTERACEAE Lepidaploa chamissonis (Less.) H.Rob.","SPSF00056609","SPLINK","SPSF","Assis, G.B.","13","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"321","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Chrysobalanaceae","Leptobalanus","humilis","(Cham. & Schltdl.) Sothers & Prance","CHRYSOBALANACEAE Leptobalanus humilis (Cham. & Schltdl.) Sothers & Prance","RB01223005",,"RB","Assis, G.B.","150","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"325","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Lessingianthus","brevifolius","(Less.) H.Rob.","ASTERACEAE Lessingianthus brevifolius (Less.) H.Rob.","RB01222998",,"RB","Assis, G.B.","126","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"326","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Lessingianthus","glabratus","(Less.) H.Rob.","ASTERACEAE Lessingianthus glabratus (Less.) H.Rob.","RB01223122",,"RB","Assis, G.B.","267","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"327","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Lessingianthus","grandiflorus","(Less.) H.Rob.","ASTERACEAE Lessingianthus grandiflorus (Less.) H.Rob.","RB01222986",,"RB","Assis, G.B.","22","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"328","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Lessingianthus","niederleinii","(Hieron.) H.Rob.","ASTERACEAE Lessingianthus niederleinii (Hieron.) H.Rob.","SPSF00057795","SPLINK","SPSF","Pilon, N.","865","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"329","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Lessingianthus","tomentellus","(Mart. ex DC.) H.Rob.","ASTERACEAE Lessingianthus tomentellus (Mart. ex DC.) H.Rob.","SPSF00056955","SPLINK","SPSF","Pilon, N.A.L.","12A","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"330","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Verbenaceae","Lippia","lasiocalycina","Cham.","VERBENACEAE Lippia lasiocalycina Cham.","SPSF00056543","SPLINK","SPSF","Durigan, G.","4112","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"331","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Verbenaceae","Lippia","lupulina","Cham.","VERBENACEAE Lippia lupulina Cham.","SPSF00050060","SPLINK","SPSF","Souza, F.M.","1238","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"333","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Verbenaceae","Lippia","stachyoides","Cham.","VERBENACEAE Lippia stachyoides Cham.","SPSF00056778","SPLINK","SPSF","Pilon, N.A.L.","714","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
