"data_source","barcode","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","continentocean","county","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","occurrenceRemarks","locality","coordinatePrecision","phylum","specificEpithet","class","order","fieldNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","relationshiptype","relatedcatalogitem","previouscatalognumber","individualcount","preparationtype","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif",,"SP","263101","Cestrum amictum Schltdl.","Plantae","Solanaceae","Cestrum","1993","7","21","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Stehmann, JR",,,,,,"https://specieslink.net/col/1","Rossi, L; et al.",,,"2021-12-09 11:19:52","Schltdl.","1334",,"Estação Ecológica Juréia-Itatins, Caminho do Imperador",,"Tracheophyta","amictum","Magnoliopsida","Solanales",,,,,,,,,,,"GBIF","Iguape","1994-09-27","Cestrum bracteatum Link & Otto",,"BR",,,"1993-07-21",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2452860613",,,,"https://specieslink.net/guid/1/263101",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cestrum",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Cestrum bracteatum","Cestrum amictum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP115429",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Cestrum bracteatum","Link & Otto","name_w_authors","Solanaceae","Cestrum bracteatum","Link & Otto","species","replaced synonym","bfo-14637","Cestrum bracteatum","Link & Otto","Cestrum bracteatum Link & Otto","Cestrum","Solanaceae","unknown","Cestrum bracteatum"
"gbif",,"SP","253039","Cestrum schlechtendalii G.Don","Plantae","Solanaceae","Cestrum","1992","3","11","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Stehmann, JR",,,,,,"https://specieslink.net/col/1","Aragaki, S; et al.",,,"2021-12-09 11:19:54","G.Don","5",,"Estação Ecológica Juréia-Itatins, Mata ao redor do alojamento",,"Tracheophyta","schlechtendalii","Magnoliopsida","Solanales",,,,,,,,,,,"GBIF","Iguape",,"Cestrum schlechtendalii G.Don",,"BR",,,"1992-03-11",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, mata ao redor do alojamento",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452855389",,,,"https://specieslink.net/guid/1/253039",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cestrum",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Cestrum schlechtendalii","Cestrum schlechtendalii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/SP115509",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Cestrum schlechtendalii","G.Don","name_w_authors","Solanaceae","Cestrum schlechtendalii","G.Don","species","name accepted","bfo-14649",,,"Cestrum schlechtendalii G.Don","Cestrum","Solanaceae","unknown","Cestrum schlechtendalii"
"speciesLink","SPSF00024213","SPSF","24213","Chaetogastra clinopodifolia","Plantae","Melastomataceae","Chaetogastra","1996","05","28","Brasil","SP","América do Sul","Iguape","IF","PreservedSpecimen","A. Maruyama","2017","06","02",,,"13","L.P.Queiroz","-47.549999","-24.700001","2024-08-06T09:15:26",,"4513","<nO>COLETA: XLS: SPSFAntigo&nf;Subarbusto ereto, 40 cm, hipanto e sépals verdes, pétalas roxas; GEOGRAFIA: Trilha do Imperador, mata de encosta;</nO>","Estação Ecológica Juréia-Itatins","55628","Magnoliophyta","clinopodifolia","Magnoliopsida","Myrtales",,"30","50",,,,,,,,"SPLINK","Iguape","2017-06-02",,,,,,,,,,,,,,,,,,"SPSF",,"Queiroz, L.P.","4513","1996","Maruyama, A.","2017",,"Queiroz",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Chaetogastra clinopodifolia","DC.","possibly_ok","Melastomataceae","Chaetogastra clinopodifolia","DC.","species","name accepted","bfo-603375",,,"Chaetogastra clinopodifolia DC.","Chaetogastra","Melastomataceae","low","Chaetogastra clinopodifolia"
"gbif",,"SP","492169","Chamaecrista desvauxii (Collad.) Killip","Plantae","Fabaceae","Chamaecrista","1989","1","30","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Souza, JP",,,,,,"https://specieslink.net/col/1","Souza, VC",,,"2021-12-09 11:06:24","(Collad.) Killip","505",,"Estação Ecológica Juréia-Itatins, Praia do Guarauzinho",,"Tracheophyta","desvauxii","Magnoliopsida","Fabales",,,,,,,,,,,"GBIF","Peruíbe","1997-02-28","Chamaecrista desvauxii (Collad.) Killip",,"BR",,,"1989-01-30",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","peruibe","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_peruibe_estacao ecologica jureia itatins","brazil_sao paulo_peruibe_eec jureia itatins",-24.545629,-47.242058,"locality","2452945865",,,,"https://specieslink.net/guid/1/492169",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chamaecrista",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Chamaecrista desvauxii","Chamaecrista desvauxii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_peruibe","Brazil","São Paulo","Peruíbe",,"ok_same_resolution","Chamaecrista desvauxii","(Collad.) Killip","name_w_authors","Fabaceae","Chamaecrista desvauxii","(Collad.) Killip","species","name accepted","bfo-78639",,,"Chamaecrista desvauxii (Collad.) Killip","Chamaecrista","Fabaceae","unknown","Chamaecrista desvauxii"
"gbif",,"SP","329597","Chamaecrista desvauxii var. langsdorffii (Kunth ex Vogel) H.S.Irwin & Barneby","Plantae","Fabaceae","Chamaecrista","1992","1","11","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Rossi, L",,,,,,"https://specieslink.net/col/1","Fávero, OA; Born, GCC",,,"2021-12-09 11:06:24","(Kunth ex Vogel) H.S.Irwin & Barneby","322",,"Estação Ecológica Juréia-Itatins, Aguapeu em frente à casa de Dona Francinha",,"Tracheophyta","desvauxii","Magnoliopsida","Fabales",,,,"langsdorffii",,,,,,,"GBIF","Iguape",,"Chamaecrista langsdorffii (Kunth ex Vogel) Britton ex Pittier",,"BR",,,"1992-01-11",,,,,,"SYNONYM","VARIETY",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2577379470",,,,"https://specieslink.net/guid/1/329597",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chamaecrista",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Chamaecrista langsdorffii","Chamaecrista desvauxii langsdorffii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Chamaecrista desvauxii var. langsdorffii","(Kunth ex Vogel) H.S.Irwin & Barneby","variety|name_w_authors","Fabaceae","Chamaecrista desvauxii var. langsdorffii","(Kunth ex Vogel) H.S.Irwin & Barneby","variety","name accepted","bfo-18330",,,"Chamaecrista desvauxii var. langsdorffii (Kunth ex Vogel) H.S.Irwin & Barneby","Chamaecrista","Fabaceae","unknown","Chamaecrista desvauxii"
"gbif",,"SP","246953","Cheiloclinium cognatum (Miers) A.C.Sm.","Plantae","Celastraceae","Cheiloclinium","1990","10","16","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Lombardi, JA",,,,,,"https://specieslink.net/col/1","Cordeiro, I; et al.",,,"2021-12-09 11:03:10","(Miers) A.C.Sm.","732",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira, mata de encosta",,"Tracheophyta","cognatum","Magnoliopsida","Celastrales",,,,,,,,,,,"GBIF","Iguape","1999-06-01","Cheiloclinium cognatum (Miers) A.C.Sm.",,"BR",,,"1990-10-16",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia, mata de encosta",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452850921",,,,"https://specieslink.net/guid/1/246953",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheiloclinium",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Cheiloclinium cognatum","Cheiloclinium cognatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Cheiloclinium cognatum","(Miers) A.C.Sm.","name_w_authors","Celastraceae","Cheiloclinium cognatum","(Miers) A.C.Sm.","species","name accepted","bfo-6738",,,"Cheiloclinium cognatum (Miers) A.C.Sm.","Cheiloclinium","Celastraceae","unknown","Cheiloclinium cognatum"
"gbif",,"SP","252697","Cheiloclinium serratum (Cambess.) A.C.Sm.","Plantae","Celastraceae","Cheiloclinium","1991","11","28","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Lombardi, JA",,,,,,"https://specieslink.net/col/1","Rossi, L",,,"2022-09-30 10:01:22","(Cambess.) A.C.Sm.","942",,"Estação Ecológica Juréia-Itatins, Margem do Rio Verde",,"Tracheophyta","serratum","Magnoliopsida","Celastrales",,,,,,,,,,,"GBIF","Iguape","1999-06-01","Cheiloclinium serratum (Cambess.) A.C.Sm.",,"BR",,,"1991-11-28",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2452855440",,,,"https://specieslink.net/guid/1/252697",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheiloclinium",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Cheiloclinium serratum","Cheiloclinium serratum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Cheiloclinium serratum","(Cambess.) A.C.Sm.","name_w_authors","Celastraceae","Cheiloclinium serratum","(Cambess.) A.C.Sm.","species","name accepted","bfo-6740",,,"Cheiloclinium serratum (Cambess.) A.C.Sm.","Cheiloclinium","Celastraceae","unknown","Cheiloclinium serratum"
"gbif",,"SP","247693","Chiococca alba (L.) Hitchc.","Plantae","Rubiaceae","Chiococca","1991","2","20","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Anunciação, EA",,,,,,"https://specieslink.net/col/1","Cordeiro, I; et al.",,,"2024-07-19 09:10:08","(L.) Hitchc.","826",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador, margem do Rio Verde, restinga arbórea",,"Tracheophyta","alba","Magnoliopsida","Gentianales",,,,,,,,,,,"GBIF","Iguape","1992-01-01","Chiococca alba (L.) Hitchc.",,"BR",,,"1991-02-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452852210",,,,"https://specieslink.net/guid/1/247693",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chiococca",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Chiococca alba","Chiococca alba","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Chiococca alba","(L.) Hitchc.","name_w_authors","Rubiaceae","Chiococca alba","(L.) Hitchc.","species","name accepted","bfo-13856",,,"Chiococca alba (L.) Hitchc.","Chiococca","Rubiaceae","unknown","Chiococca alba"
"gbif",,"SP","309276","Chionanthus filiformis (Vell.) P.S.Green","Plantae","Oleaceae","Chionanthus","1994","12","7","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN",,,,,,,"https://specieslink.net/col/1","Melo, MMRF",,,"2021-12-09 11:13:41","(Vell.) P.S.Green","1206",,"Estação Ecológica Juréia-Itatins",,"Tracheophyta","filiformis","Magnoliopsida","Lamiales",,,,,,,,,,,"GBIF","Iguape",,"Chionanthus filiformis (Vell.) P.S.Green",,"BR",,,"1994-12-07",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2860345400",,,,"https://specieslink.net/guid/1/309276",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chionanthus",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Chionanthus filiformis","Chionanthus filiformis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NT",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Chionanthus filiformis","(Vell.) P.S.Green","name_w_authors","Oleaceae","Chionanthus filiformis","(Vell.) P.S.Green","species","name accepted","bfo-10975",,,"Chionanthus filiformis (Vell.) P.S.Green","Chionanthus","Oleaceae","unknown","Chionanthus filiformis"
"gbif",,"SP","306841","Chomelia brasiliana A.Rich.","Plantae","Rubiaceae","Chomelia","1994","1","20","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Mamede, MCH",,,,,,"https://specieslink.net/col/1","Melo, MMRF; Piacentin, EP",,,"2024-07-19 09:10:08","A.Rich.","1196",,"Estação Ecológica Juréia-Itatins, Planície às margens do Rio Verde, próximo ao alojamento da S.M.A.",,"Tracheophyta","brasiliana","Magnoliopsida","Gentianales",,,,,,,,,,,"GBIF","Iguape","2024-07-01","Chomelia brasiliana A.Rich.",,"BR",,,"1994-01-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2452883729",,,,"https://specieslink.net/guid/1/306841",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chomelia",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Chomelia brasiliana","Chomelia brasiliana","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Chomelia brasiliana","A.Rich.","name_w_authors","Rubiaceae","Chomelia brasiliana","A.Rich.","species","name accepted","bfo-13863",,,"Chomelia brasiliana A.Rich.","Chomelia","Rubiaceae","unknown","Chomelia brasiliana"
"gbif",,"SP","309084","Chrysanthemum ×morifolium Ramat.","Plantae","Asteraceae","Chrysanthemum","1992","5","1","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Rossi, L",,,,,,"https://specieslink.net/col/1","Fávero, OA; et al.",,,"2021-12-09 11:00:41","Ramat.","499",,"Estação Ecológica Juréia-Itatins, Rio Verde, no canteiro de Dona Maria Lúcia",,"Tracheophyta","morifolium","Magnoliopsida","Asterales",,,,,,,,,,,"GBIF","Iguape",,"Chrysanthemum ×morifolium Ramat. ex Hemsl.",,"BR",,,"1992-05-01",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2452884347",,,,"https://specieslink.net/guid/1/309084",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chrysanthemum",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Chrysanthemum morifolium","Chrysanthemum morifolium","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Chrysanthemum morifolium","(Ramat.) Hemsl.","hybrid|name_w_authors","Asteraceae","Chrysanthemum morifolium","(Ramat.) Hemsl.","species","name misspelled|replaced synonym","bfo-631651","Chrysanthemum morifolium","(Ramat.) Hemsl.","Chrysanthemum morifolium (Ramat.) Hemsl.","Chrysanthemum","Asteraceae","unknown","Chrysanthemum morifolium"
"gbif",,"SP","268564","Chrysobalanus icaco L.","Plantae","Chrysobalanaceae","Chrysobalanus","1994","4","13","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Prance, GT",,,,,,"https://specieslink.net/col/1","Anunciação, EA; Cordeiro, I",,,"2021-12-09 11:03:15","L.","498",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, praia do Rio Verde, dunas",,"Tracheophyta","icaco","Magnoliopsida","Malpighiales",,,,,,,,,,,"GBIF","Iguape","1998-03-01","Chrysobalanus icaco L.",,"BR",,,"1994-04-13",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452861079",,,,"https://specieslink.net/guid/1/268564",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chrysobalanus",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Chrysobalanus icaco","Chrysobalanus icaco","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Chrysobalanus icaco","L.","name_w_authors","Chrysobalanaceae","Chrysobalanus icaco","L.","species","name accepted","bfo-16759",,,"Chrysobalanus icaco L.","Chrysobalanus","Chrysobalanaceae","unknown","Chrysobalanus icaco"
"user",,"RB","RB00683605","Chrysophyllum flexuosum Mart.","Plantae","Sapotaceae","Chrysophyllum","2011","2","8","Brasil","São Paulo",,,"JBRJ","Preserved Specimen","J.A. Pastore",,,,"24º21´14´´","47º0´20´´W",,"C. de Moura; J.N.C. Francisco & R.S. Ribeiro","-47.0055556","-24.3538889",,"Mart.","344",,"Estação Ecológica Juréia-Itatins. Margem da strada do Guaraú, próximo a curos d´água.",,,"flexuosum",,,,,,,,,,,,,,"Peruíbe","2011-3-2",,,"BR",,,"2011-02-08",,,,,,,"sp.","Physical Object",,,,"RB",,"Moura, C.","344","2011","Pastore, J.A.","2011","Francisco, J.N.C.; Ribeiro, R.S.","Moura",,"brazil","sao paulo","peruibe","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_peruibe_estacao ecologica jureia itatins","brazil_sao paulo_peruibe_eec jureia itatins",-24.545629,-47.242058,"locality",,,,,"urn:catalog:JBRJ:RB:683605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/68/36/5/00683605.jpg",,,,,,,,,,,,,,,,,,,"2014-07-07 22:27:11+00","Angiospermas","brazil_sao paulo_peruibe","Brazil","São Paulo","Peruíbe",,"ok_same_resolution","Chrysophyllum flexuosum","Mart.","name_w_authors","Sapotaceae","Chrysophyllum flexuosum","Mart.","species","name accepted","bfo-14456",,,"Chrysophyllum flexuosum Mart.","Chrysophyllum","Sapotaceae","low","Chrysophyllum flexuosum"
"speciesLink","PEUFR053692","PEUFR","53692","Chrysophyllum inornatum","Plantae","Sapotaceae","Chrysophyllum","1994","06","21","Brasil","São Paulo",,"Peruíbe","UFRPE","PreservedSpecimen","J.R.L. Godoy","1996","06",,"24°19'12""S","46°59'54""W","159","I. Cordeiro; M.M. Fiuza de Melo, R.J. Oliveira, M. Barros.","-46.998333","-24.32","2019-11-19T14:09:24","Mart.","1503","<nO>Arvoreta ca. 4m à beira de riacho, frutos imaturos verde-amarelados.</nO>","Estação Ecológica Juréia-Itatins, Guarauzinho.",,,"inornatum",,,,"5","5",,,,,,,,"SPLINK","Peruíbe","1996-06-NA",,,,,,,,,,,,,,,,,,"PEUFR",,"Cordeiro, I.","1503","1994","Godoy, J.R.L.","1996","Melo, M.M.F.; Oliveira, R.J.; Barros., M.","Cordeiro",,"brazil","sao paulo","peruibe","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_peruibe_estacao ecologica jureia itatins","brazil_sao paulo_peruibe_eec jureia itatins",-24.545629,-47.242058,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Chrysophyllum inornatum","Mart.","possibly_ok","Sapotaceae","Chrysophyllum inornatum","Mart.","species","name accepted","bfo-14459",,,"Chrysophyllum inornatum Mart.","Chrysophyllum","Sapotaceae","low","Chrysophyllum inornatum"
"gbif",,"SP","247532","Chrysophyllum paranaense T.D.Penn.","Plantae","Sapotaceae","Chrysophyllum","1990","12","11","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Pennington, TD",,,,,,"https://specieslink.net/col/1","Cordeiro, I; et al.",,,"2024-04-05 17:44:17","T.D.Penn.","763",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o pocinho",,"Tracheophyta","paranaense","Magnoliopsida","Ericales",,,,,,,,,,,"GBIF","Iguape","1991-12-01","Chrysophyllum paranaense T.D.Penn.",,"BR",,,"1990-12-11",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452852969",,,,"https://specieslink.net/guid/1/247532",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chrysophyllum",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Chrysophyllum paranaense","Chrysophyllum paranaense","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","VU",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Chrysophyllum paranaense","T.D.Penn.","name_w_authors","Sapotaceae","Chrysophyllum paranaense","T.D.Penn.","species","name accepted","bfo-14463",,,"Chrysophyllum paranaense T.D.Penn.","Chrysophyllum","Sapotaceae","unknown","Chrysophyllum paranaense"
