"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","recordNumber","occurrenceRemarks","continentocean","phylum","class","order","identifiedBy","yearIdentified","monthIdentified","specificEpithet","scientificNameAuthorship","barcode","dayIdentified","verbatimLatitude","verbatimLongitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","relationshiptype","relatedcatalogitem","preparationtype","individualcount","typeStatus","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","UEC","138912","Pleopeltis hirsutissima","Plantae","Polypodiaceae","Pleopeltis","2003","01","07","Brazil","São Paulo","Assis","Estação Ecológica Assis, Parcelas permanentes, parcela B9.","23972","UNICAMP","S","2","Breier, TB; Bahrami, AK","-50.41","-22.66","2025-04-07T11:06:42","802","<nO>Em galho muito fino a 1m do solo.</nO>",,"Pteridophyta",,,"Prado, J","2009","08","hirsutissima","(Raddi) de la Sota","UEC067568",,"0","0",,,,,,,,,"SPLINK","Assis","2009-08-NA",,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","802","2003","Prado, J.","2009","Bahrami, A.K.","Breier",,"brazil","sao paulo","assis","estacao ecologica assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Pleopeltis hirsutissima","(Raddi) de la Sota","possibly_ok","Polypodiaceae","Pleopeltis hirsutissima","(Raddi) de la Sota","species","name accepted","bfo-111500",,,"Pleopeltis hirsutissima (Raddi) de la Sota","Pleopeltis","Polypodiaceae","low","Pleopeltis hirsutissima"
"speciesLink","UEC","138923","Pleopeltis minima","Plantae","Polypodiaceae","Pleopeltis","2003","01","07","Brazil","São Paulo","Assis","Estação Ecológica Assis, Base do instituto florestal.","23972","UNICAMP","S","2","Breier, TB; Bahrami, AK","-50.41","-22.66","2025-04-07T11:06:46","822",,,"Pteridophyta",,,"Zorzetti, LW","2015","11","minima","(Bory) J.Prado & R.Y.Hirai","UEC067468",,"0","0",,,,,,,,,"SPLINK","Assis","2015-11-NA",,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","822","2003","Zorzetti, L.W.","2015","Bahrami, A.K.","Breier",,"brazil","sao paulo","assis","estacao ecologica assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Pleopeltis minima","(Bory) J. Prado & R.Y. Hirai","possibly_ok","Polypodiaceae","Pleopeltis minima","(Bory) J. Prado & R.Y. Hirai","species","author misspelled","bfo-111505",,,"Pleopeltis minima (Bory) J. Prado & R.Y. Hirai","Pleopeltis","Polypodiaceae","low","Pleopeltis minima"
"user","ESA","ESA00139018","Tibouchina stenocarpa (Schrank & Mart. ex DC.) Cogn.",,"Melastomataceae","Tibouchina","2016","22","03","Brasil","São Paulo",,"Estação Ecológica de Assis. Cerrado.",,"ESA",,,"Colletta, G.D","0","0",,"2530",,,,,,"Sem determinador",,,,"(Schrank & Mart. ex DC.) Cogn.",,,,,,,,,,,,"não","REFLORA","Assis",,,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"stenocarpa","MELASTOMATACEAE Tibouchina stenocarpa (Schrank & Mart. ex DC.) Cogn.",,,,,,,,,,,"ESA",,,,,"03/22/2016",,,"METRO",,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ok_same_resolution","Pleroma stenocarpum","(Schrank et Mart. ex DC.) Triana","name_w_authors","Melastomataceae","Pleroma stenocarpum","(Schrank et Mart. ex DC.) Triana","species","replaced synonym","bfo-603051","Pleroma stenocarpum","(Schrank et Mart. ex DC.) Triana","Pleroma stenocarpum (Schrank et Mart. ex DC.) Triana","Pleroma","Melastomataceae","high","Pleroma stenocarpum"
"speciesLink","ESA","138999","Poaceae","Plantae","Poaceae",,"2016",,,"Brasil","São Paulo","Assis","Estação Ecológica de Assis. Cerrado.","23972","ESALQ","PreservedSpecimen","8","Colletta, G.D","-50.41","-22.66","2025-01-15T09:30:21","2511","<nO>Árvore, 4m, face abaxial ferrugínea, botões imaturos ferrugíneos</nO>",,,,,,,,,,"ESA138999",,,,,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"ESA",,"Colletta, G.D.","2511","2016","s.n.","n.d.",,"Colletta",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Poaceae","Barnhart","family_as_genus","Poaceae","Poaceae","Barnhart","family","name accepted","bfo-193",,,"Poaceae Barnhart",,"Poaceae","unknown",
"gbif",,"22037","Pouteria ramiflora (Mart.) Radlk.","Plantae","Sapotaceae","Pouteria",,,,"Brazil","Sp",,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,"ESALQ/Piracicaba","OCCURRENCE",,"Carolina Mathias Moreira","-50.4304212","-22.6404655","2016-07-29",,,,"Tracheophyta","Magnoliopsida","Ericales",,,,"ramiflora",,,,,,,,,,,,,,"GBIF","Assis",,"Pouteria ramiflora (Mart.) Radlk.",,"BR",,"SinBIOTA",,,"Cerradão (Savana Arbórea Densa ou Florestada)",,,,"ACCEPTED","SPECIES","Dataset",,,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,,,,,,,,,,"brazil","sao paulo","assis","a estacao ecologica de assis",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967832227","388",,,"220370091","1612",,,,"PRESENT",,,,,,"Parcela Permanente. Área de 320x320 m dividida em 256 sub-parcelas contíguas de 20x20 m. Em cada uma das sub-parcelas, foram amostrados, georreferenciados e identificados todos os indivíduos arbóreos com PAP (perímetro na altura de 1,30 m a partir do solo) maior ou igual à 15 cm.",,"21945",,,,,,,,,,,,"8108990",,,,,,,,,,,"Pouteria",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Pouteria ramiflora","Pouteria ramiflora","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Pouteria ramiflora","(Mart.) Radlk.","name_w_authors","Sapotaceae","Pouteria ramiflora","(Mart.) Radlk.","species","name accepted","bfo-21020",,,"Pouteria ramiflora (Mart.) Radlk.","Pouteria","Sapotaceae","unknown","Pouteria ramiflora"
"speciesLink","FUEL","56727","Pouteria torta","Plantae","Sapotaceae","Pouteria","2017","03","28","Brasil","São Paulo","Assis","Estação Ecológica de Assis","23972","UEL","PreservedSpecimen","48","Molina, JMP; Durigan, G","-50.41","-22.66","2024-12-05T15:04:28","268","<nO>Árvore estéril, casca espessa amarelada, látex branco</nO>",,"Tracheophyta",,"Ericales","Molina, JMP","2017","03","torta","(Mart.) Radlk.","FUEL056727","28","0","0",,,,,,,,,"SPLINK","Assis","2017-03-28",,,,,,,,,,,,,,,,,,"FUEL",,"Molina, J.M.P.","268","2017","Molina, J.M.P.","2017","Durigan, G.","Molina",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Pouteria torta","(Mart.) Radlk.","possibly_ok","Sapotaceae","Pouteria torta","(Mart.) Radlk.","species","name accepted","bfo-14518",,,"Pouteria torta (Mart.) Radlk.","Pouteria","Sapotaceae","low","Pouteria torta"
"speciesLink","SPF","228689","Prestonia","Plantae","Apocynaceae","Prestonia","2017","01","13","Brasil","São Paulo","Assis","Estação Ecológica de Assis",,"USP","PreservedSpecimen","7","Pace, MR","-50.36125","-22.582528","2024-01-30T15:18:35","635","<nO>Scandent. Flowers yellow.; Cerradão.</nO>",,,,,,,,,,"SPF00228689",,"-22.582528","-50.36125","508","508",,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"SPF",,"Pace, M.R.","635","2017","s.n.","n.d.",,"Pace",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Prestonia","R.Br.","indet","Apocynaceae","Prestonia","R.Br.","genus","name accepted","bfo-4822",,,"Prestonia R.Br.","Prestonia","Apocynaceae","unknown",
"user","ESA","ESA00139024","Protium heptaphyllum (Aubl.) Marchand",,"Burseraceae","Protium","2016","22","03","Brasil","São Paulo",,"Estação Ecológica de Assis. Cerrado.",,"ESA",,,"Colletta, G.D","0","0",,"2536",,,,,,"Sem determinador",,,,"(Aubl.) Marchand",,,,,,,,,,,,"não","REFLORA","Assis",,,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heptaphyllum","BURSERACEAE Protium heptaphyllum (Aubl.) Marchand",,,,,,,,,,,"ESA",,,,,"03/22/2016",,,"METRO",,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ok_same_resolution","Protium heptaphyllum","(Aubl.) Marchand","name_w_authors","Burseraceae","Protium heptaphyllum","(Aubl.) Marchand","species","name accepted","bfo-6593",,,"Protium heptaphyllum (Aubl.) Marchand","Protium","Burseraceae","high","Protium heptaphyllum"
"speciesLink","UEC","78331","Prunus myrtifolia","Plantae","Rosaceae","Prunus","1993","11","10","Brazil","São Paulo","Assis","Estação Ecológica de Assis, Trilha Ecológica do Horto de Assis","23972","UNICAMP","S","2","Sciamarelli, A; et al.","-50.41","-22.66","2025-04-07T11:02:54","29018","<nO>Árvore 7m; fruto castanho.; Cerrado e mata ciliar.</nO>",,"Magnoliopsida",,,"Kiyama, CY","1997","05","myrtifolia","(L.) Urb.","UEC027944","14","0","0",,,,,,,,,"SPLINK","Assis","1997-05-14",,,,,,,,,,,,,,,,,,"UEC",,"Sciamarelli, A.","29018","1993","Kiyama, C.Y.","1997",,"Sciamarelli",,"brazil","sao paulo","assis","estacao ecologica de assis, trilha ecologica do horto de assis",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Prunus myrtifolia","(L.) Urb.","possibly_ok","Rosaceae","Prunus myrtifolia","(L.) Urb.","species","name accepted","bfo-26058",,,"Prunus myrtifolia (L.) Urb.","Prunus","Rosaceae","high","Prunus myrtifolia"
"speciesLink","ESA","139050","Pseudobombax","Plantae","Malvaceae","Pseudobombax","2016",,,"Brasil","São Paulo","Assis","Estação Ecológica de Assis. Cerrado.","23972","ESALQ","PreservedSpecimen","8","Colletta, G.D","-50.41","-22.66","2025-01-15T09:29:17","2562","<nO>Subarbusto, 70cm, flores amarelas, frutos imaturos verdes</nO>",,,,,,,,,,"ESA139050",,,,,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"ESA",,"Colletta, G.D.","2562","2016","s.n.","n.d.",,"Colletta",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Pseudobombax","Dugand","indet","Malvaceae","Pseudobombax","Dugand","genus","name accepted","bfo-9193",,,"Pseudobombax Dugand","Pseudobombax","Malvaceae","unknown",
"speciesLink","UEC","77215","Pseudolmedia laevigata","Plantae","Moraceae","Pseudolmedia","1991","06","05","Brazil","São Paulo","Assis","Estação Ecológica de Assis, mata ciliar","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:30:54","30578","<nO>Arvoreta de sub-bosque, local úmido, fruto vermelho.</nO>",,"Magnoliopsida",,,,,,"laevigata","Trécul",,,"0","0",,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30578","1991","s.n.","n.d.",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis, mata ciliar",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pseudolmedia laevigata","Trécul","possibly_ok","Moraceae","Pseudolmedia laevigata","Trécul","species","name accepted","bfo-10189",,,"Pseudolmedia laevigata Trécul","Pseudolmedia","Moraceae","unknown","Pseudolmedia laevigata"
"speciesLink","UEC","71443","Psidium australe","Plantae","Myrtaceae","Psidium","1988","11","30","Brazil","São Paulo","Assis","Estação Ecológica de Assis.","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:31:44","30678","<nO>Arbusto 3 m.; mata ciliar. Cerradão.</nO>",,"Magnoliopsida",,,"Arantes, AA","1996","07","australe","Cambess.","UEC103224",,"0","0",,,,,,,,,"SPLINK","Assis","1996-07-NA",,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30678","1988","Arantes, A.A.","1996",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Psidium australe","Cambess.","possibly_ok","Myrtaceae","Psidium australe","Cambess.","species","name accepted","bfo-10856",,,"Psidium australe Cambess.","Psidium","Myrtaceae","high","Psidium australe"
"speciesLink","UEC","71036","Psidium bergianum","Plantae","Myrtaceae","Psidium","1992","12","02","Brazil","São Paulo","Assis","Estação ecológica de Assis.","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:31:46","30737","<nO>Arbusto 0,5m; Cerradão</nO>",,"Magnoliopsida",,,"Proença, CEB","2022","06","bergianum","(Nied.) Burret","UEC176950",,"0","0",,,,,,,,,"SPLINK","Assis","2022-06-NA",,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30737","1992","Proenca, C.E.B.","2022",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Psidium bergianum","(Nied.) Burret","possibly_ok","Myrtaceae","Psidium bergianum","(Nied.) Burret","species","name accepted","bfo-63774",,,"Psidium bergianum (Nied.) Burret","Psidium","Myrtaceae","high","Psidium bergianum"
"speciesLink","UEC","80035","Psychotria carthagenensis","Plantae","Rubiaceae","Psychotria","1993","11","10","Brazil","São Paulo","Assis","estação ecológica de assis","23972","UNICAMP","S","2","Sartori, ALB; et al.","-50.41","-22.66","2025-04-07T11:03:50","28999","<nO>árvore 3m, flores brancas</nO>",,"Magnoliopsida",,,"Taylor, CM","1997",,"carthagenensis","Jacq.","UEC115412",,"0","0",,,,,,,,,"SPLINK","Assis","1997-NA-NA",,,,,,,,,,,,,,,,,,"UEC",,"Sartori, A.L.B.","28999","1993","Taylor, C.M.","1997",,"Sartori",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Psychotria carthagenensis","Jacq.","possibly_ok","Rubiaceae","Psychotria carthagenensis","Jacq.","species","name accepted","bfo-14167",,,"Psychotria carthagenensis Jacq.","Psychotria","Rubiaceae","high","Psychotria carthagenensis"
"speciesLink","IAC","41860","Psychotria hoffmannseggiana","Plantae","Rubiaceae","Psychotria","2001","08","13","Brasil","São Paulo","Assis","Estação Ecológica de Assis, cercado das emas",,"IAC","PreservedSpecimen","64","A.M. Corrêa & E.A. Silva","-50.4122","-22.6617","2023-09-15T15:17:17","3",,,"Tracheophyta","Magnoliopsida","Gentianales","S.L. Jung-Mendaçolli","2001","11","hoffmannseggiana","(Willd. ex Roem. & Schult.) Müll.Arg.",,"20","-22.6617","-50.4122",,,,,,,,,"SPLINK","Assis","2001-11-20",,,,,,,,,,,,,,,,,,"IAC",,"Correa, A.M.","3","2001","Jung-Mendacolli, S.L.","2001","Silva, E.A.","Correa",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Psychotria hoffmanseggiana","(Willd. ex Roem. & Schult.) Müll.Arg.","possibly_ok","Rubiaceae","Psychotria hoffmanseggiana","(Willd. ex Roem. & Schult.) Müll.Arg.","species","name misspelled|check not resolved","bfo-20813",,,"Psychotria hoffmanseggiana (Willd. ex Roem. & Schult.) Müll.Arg.","Psychotria","Rubiaceae","high","Psychotria hoffmanseggiana"
"speciesLink","ESA","139043","Pteridium arachnoideum","Plantae","Pteridaceae","Pteridium","2016",,,"Brasil","São Paulo","Assis","Estação Ecológica de Assis. Cerrado.","23972","ESALQ","PreservedSpecimen","8","Colletta, G.D","-50.41","-22.66","2025-01-15T09:30:45","2555","<nO>Árvore, 2m, frutos imaturos verdes</nO>",,,,,,,,"arachnoideum","(Kaulf.) Maxon","ESA139043",,,,,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"ESA",,"Colletta, G.D.","2555","2016","s.n.","n.d.",,"Colletta",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Pteridium esculentum subsp. arachnoideum","(Kaulf.) Thomson","possibly_ok","Dennstaedtiaceae","Pteridium esculentum subsp. arachnoideum","(Kaulf.) Thomson","subspecies","replaced synonym","bfo-606601","Pteridium esculentum subsp. arachnoideum","(Kaulf.) Thomson","Pteridium esculentum subsp. arachnoideum (Kaulf.) Thomson","Pteridium","Dennstaedtiaceae","unknown","Pteridium esculentum"
"gbif",,"21446","Pyrostegia venusta (Ker Gawl.) Miers","Plantae","Bignoniaceae","Pyrostegia","2014",,,"Brazil","Sp",,"Coleta de plantas herbáceas na Estação Ecológica de Assis - SP",,"UNESP / Jaboticabal","OCCURRENCE",,"Davi Rodrigo Rossatto","-50.3676427","-22.5951875","2015-06-19",,,,"Tracheophyta","Magnoliopsida","Lamiales",,,,"venusta",,,,,,,,,,,,,,"GBIF","Assis",,"Pyrostegia venusta (Ker Gawl.) Miers",,"BR",,"SinBIOTA","2014",,"Cerradão (Savana Arbórea Densa ou Florestada)|Cerrado ""stricto sensu"" (Savana Arbórea Aberta)",,,,"ACCEPTED","SPECIES","Dataset",,,"Coleta de plantas herbáceas na Estação Ecológica de Assis - SP",,,,,,,,,,,"brazil","sao paulo","assis","coleta de plantas herbaceas na estacao ecologica de assis - sp",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967832907","153",,,"214460023","1449",,,,"PRESENT",,,,,,"Fitossociologia. Coleta de material vegetal utilizando 45 parcelas de 1 x 1 m ao longo de um gradiente cerrado-cerrado denso- cerrado florestado. O critério de inclusão levou em conta plantas com mais de 10 cm de altura e que possuissem folhas grandes o suficiente para permitir medidas de trocas gasosas com um IRGA (6 cm2)",,"21317",,,,,,,,,,,,"7046000",,,,,,,,,,,"Pyrostegia",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Pyrostegia venusta","Pyrostegia venusta","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Pyrostegia venusta","(Ker Gawl.) Miers","name_w_authors","Bignoniaceae","Pyrostegia venusta","(Ker Gawl.) Miers","species","name accepted","bfo-113866",,,"Pyrostegia venusta (Ker Gawl.) Miers","Pyrostegia","Bignoniaceae","unknown","Pyrostegia venusta"
"user","RB","RB00984092","Qualea cordata Spreng.","Plantae","Vochysiaceae","Qualea","2003","1","9","Brasil","São Paulo",,"Estação Ecológica de Assis, Trilha de acesso a parcela permanente do Biota.",,"JBRJ","Preserved Specimen",,"A.P. Savassi-Coutinho; A.C.P. Oliveira; R. Tsuji; V.C. Souza","-50.3666667","-22.5833333",,"878",,,,,,"A.P. Savassi-Coutinho et V.C. Souza",,,"cordata","Spreng.",,,"22º35´","50º22´W","520",,,,,,,,,"Assis",,,,"BR",,,"2003-01-09","Cerradão",,,,,,"sp.","Physical Object",,,,"RB",,"Savassi-Coutinho, A.P.","878","2003","Savassi-Coutinho, A.P.","n.d.","Oliveira, A.C.P.; Tsuji, R.; Souza, V.C.","Savassi-Coutinho","Souza, V.C.","brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,"urn:catalog:JBRJ:RB:984092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/98/40/92/00984092.jpg",,,,,,,,,,,,,,,,,,,"2017-10-14 11:37:43+00","Angiospermas","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ok_same_resolution","Qualea cordata","Spreng.","name_w_authors","Vochysiaceae","Qualea cordata","Spreng.","species","name accepted","bfo-15282",,,"Qualea cordata Spreng.","Qualea","Vochysiaceae","low","Qualea cordata"
"speciesLink","ESA","139009","Qualea grandiflora","Plantae","Vochysiaceae","Qualea","2016",,,"Brasil","São Paulo","Assis","Estação Ecológica de Assis. Cerrado.","23972","ESALQ","PreservedSpecimen","8","Colletta, G.D","-50.41","-22.66","2025-03-13T17:00:04","2521","<nO>Arbusto, 2m, estéril</nO>",,,,,,,,"grandiflora","Mart.","ESA139009",,,,,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"ESA",,"Colletta, G.D.","2521","2016","s.n.","n.d.",,"Colletta",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Qualea grandiflora","Mart.","possibly_ok","Vochysiaceae","Qualea grandiflora","Mart.","species","name accepted","bfo-15288",,,"Qualea grandiflora Mart.","Qualea","Vochysiaceae","unknown","Qualea grandiflora"
