"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","order","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","occurrenceRemarks","coordinatePrecision","barcode","continentocean","class","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLatitude","verbatimLongitude","preparationtype","individualcount","relatedcatalogitem","fieldNumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF","48845","Miconia fallax","Plantae","Melastomataceae","Miconia",,,,"Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","J.B.Baitello","13","fallax","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814444","-23.003056","2024-08-06T09:15:32","DC.","1690","<nO>COLETA: Erva, 1m, inflorescência verde claro.; GEOGRAFIA: Cerrado stricto sensu.;</nO>",,"SPSF00048845","América do Sul","Magnoliopsida",,,,"792","792",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1690","n.d.","Baitello, J.B.","n.d.","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Miconia fallax","DC.","possibly_ok","Melastomataceae","Miconia fallax","DC.","species","name accepted","bfo-19659",,,"Miconia fallax DC.","Miconia","Melastomataceae","low","Miconia fallax"
"speciesLink","UPCB","98456","Miconia ligustroides","Plantae","Melastomataceae","Miconia","2018","12","12","Brasil","São Paulo","Avaré","Estação Ecológica de Avaré.","UFPR",,,"PreservedSpecimen","Goldenberg, R.","45","ligustroides","Valerio, Z.","-48.8177778","-23.0169445","2025-06-01T12:01:36","(DC.) Naudin","512","<nO>Arbusto, 1.90m, flores creme, frutos imaturos verde e maduro vináceos a enegrecidos.</nO>",,"UPCB0046547",,,"2019",,,,,,"23º1'1''S","48º49'4''W",,,,,"SPLINK","Avaré","2019-NA-NA",,,,,,,,,,,,,,,,,,"UPCB",,"Valerio, Z.","512","2018","Goldenberg, R.","2019",,"Valerio",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Miconia ligustroides","(DC.) Naudin","possibly_ok","Melastomataceae","Miconia ligustroides","(DC.) Naudin","species","name accepted","bfo-9726",,,"Miconia ligustroides (DC.) Naudin","Miconia","Melastomataceae","high","Miconia ligustroides"
"speciesLink","SPSF","48818","Microstachys daphnoides","Plantae","Euphorbiaceae","Microstachys","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Malpighiales","PreservedSpecimen","O.T. Aguiar","13","daphnoides","J.B.Baitello & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.Cielo-Filho","-48.814444","-23.003056","2024-08-06T09:15:11","((Mart.) Müll.Arg.)","2655","<nO>COLETA: Erva, 0,6m, inflorescência amarela.; GEOGRAFIA: Cerrado stricto sensu.;</nO>",,"SPSF00048818","América do Sul","Magnoliopsida",,,,"792","792",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2655","2014","Aguiar, O.T.","n.d.","Arzolla, F.A.R.D.P.; Vilela, F.E.S.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Microstachys daphnoides","(Mart.) F.Dietr.","possibly_ok","Euphorbiaceae","Microstachys daphnoides","(Mart.) F.Dietr.","species","author misspelled","bfo-25545",,,"Microstachys daphnoides (Mart.) F.Dietr.","Microstachys","Euphorbiaceae","low","Microstachys daphnoides"
"speciesLink","SPSF","48596","Mikania cordifolia","Plantae","Asteraceae","Mikania",,,,"Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Asterales","PreservedSpecimen","M.Monge","13","cordifolia","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","-48.814444","-23.003056","2024-08-06T09:13:17","(L.f.) Willd.","2601","<nO>GEOGRAFIA: Cerrado stricto sensu.;</nO>",,"SPSF00048596","América do Sul","Magnoliopsida",,,,"792","792",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2601","n.d.","Monge, M.","n.d.","Vilela, F.E.S.P.; Arzolla, F.A.R.D.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mikania cordifolia","(L.f.) Willd.","possibly_ok","Asteraceae","Mikania cordifolia","(L.f.) Willd.","species","name accepted","bfo-5451",,,"Mikania cordifolia (L.f.) Willd.","Mikania","Asteraceae","high","Mikania cordifolia"
"speciesLink","SPSF","48757","Mimosa debilis","Plantae","Fabaceae","Mimosa","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Fabales","PreservedSpecimen","J.B.Baitello","13","debilis","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.013889","2024-08-06T09:13:59","Humb. & Bonpl. & ex. Willd.","1675","<nO>COLETA: Arbusto de 1,8m de altura; frutos na cor marrom.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048757","América do Sul","Magnoliopsida","2014","05","01","770","770",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1675","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mimosa debilis","Humb. & Bonpl. ex Willd.","possibly_ok","Fabaceae","Mimosa debilis","Humb. & Bonpl. ex Willd.","species","author misspelled","bfo-83409",,,"Mimosa debilis Humb. & Bonpl. ex Willd.","Mimosa","Fabaceae","low","Mimosa debilis"
"speciesLink","SPSF","48760","Mimosa dolens","Plantae","Fabaceae","Mimosa","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Fabales","PreservedSpecimen","G.A.D.C.Franco","13","dolens","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.013889","2024-08-06T09:13:59","Vell.","1678","<nO>COLETA: Erva com 70 cm de altura; flores de cor rósea.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048760","América do Sul","Magnoliopsida","2014","05","01","770","770",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1678","2014","Franco, G.A.D.C.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mimosa dolens","Vell.","possibly_ok","Fabaceae","Mimosa dolens","Vell.","species","name accepted","bfo-31139",,,"Mimosa dolens Vell.","Mimosa","Fabaceae","medium","Mimosa dolens"
"gbif","SPSF","48761","Mimosa gracilis subsp. capillipes (Benth.) Barneby","Plantae","Fabaceae","Mimosa","2014","4","15","Brasil","Sp",,"Estação Ecológica de Avaré","IF","Tracheophyta","Fabales","PRESERVED_SPECIMEN","L.S.B. Jordão","https://specieslink.net/col/13","gracilis","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.013889","2024-08-06 09:13:59","Benth.","1679",,,,,"Magnoliopsida",,,,"770","770","capillipes",,,,,,,"GBIF","Avaré","2017-04-24","Mimosa gracilis subsp. capillipes (Benth.) Barneby",,"BR",,,"2014-04-15",,,,,,"ACCEPTED","SUBSPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county","1086916896",,,,"https://specieslink.net/guid/13/48761",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mimosa",,,,,,"16ed67e5-fd70-4fd4-85c3-70ea2da627fe",,,TRUE,FALSE,"Mimosa gracilis","Mimosa gracilis ssp. capillipes","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_avare","Brazil","São Paulo","Avaré",,"check_local.2municip.","Mimosa gracilis var. capillipes","(Benth.) Barneby","subspecies|name_w_authors","Fabaceae","Mimosa gracilis var. capillipes","(Benth.) Barneby","variety","name misspelled","bfo-104128",,,"Mimosa gracilis var. capillipes (Benth.) Barneby","Mimosa","Fabaceae","unknown","Mimosa gracilis"
"speciesLink","SPSF","48838","Mimosa gracilis ssp. capillipes","Plantae","Fabaceae","Mimosa","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Fabales","PreservedSpecimen","L.S.B. Jordão","13","gracilis","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.018611","2024-08-06T09:13:59","Benth.","1683","<nO>COLETA: Erva, 0,05m, flor rosa.; GEOGRAFIA: Mosaico de Campo cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048838","América do Sul","Magnoliopsida","2017","04","24","753","753","ssp. capillipes",,,,,,,"SPLINK","Avaré","2017-04-24",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1683","2014","Jordao, L.S.B.","2017","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mimosa gracilis var. gracilis","Benth.","subspecies","Fabaceae","Mimosa gracilis var. gracilis","Benth.","variety","name misspelled","bfo-112006",,,"Mimosa gracilis var. gracilis Benth.","Mimosa","Fabaceae","low","Mimosa gracilis"
"speciesLink","SPSF","48762","Mimosa xanthocentra","Plantae","Fabaceae","Mimosa","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Fabales","PreservedSpecimen","J.B.Baitello","13","xanthocentra","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.013889","2024-08-06T09:13:59","(Mart.)","1680","<nO>COLETA: Erva de 40cm de altura; flores róseas.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048762","América do Sul","Magnoliopsida","2014","05","01","770","770",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1680","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Mimosa xanthocentra","Mart.","possibly_ok","Fabaceae","Mimosa xanthocentra","Mart.","species","author misspelled","bfo-23095",,,"Mimosa xanthocentra Mart.","Mimosa","Fabaceae","low","Mimosa xanthocentra"
"speciesLink","SPSF","48794","Moquiniastrum barrosoae","Plantae","Asteraceae","Moquiniastrum","2014","06","26","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Asterales","PreservedSpecimen","M.Monge","13","barrosoae","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","-48.807778","-22.994722","2024-08-06T09:13:18","(Cabrera) G. Sancho","2640","<nO>COLETA: Arvoreta curvada, flores jovens.; GEOGRAFIA: Cerrado.;</nO>",,"SPSF00048794","América do Sul","Magnoliopsida",,,,"731","731",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2640","2014","Monge, M.","n.d.","Vilela, F.E.S.P.; Arzolla, F.A.R.D.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Moquiniastrum barrosoae","(Cabrera) G. Sancho","possibly_ok","Asteraceae","Moquiniastrum barrosoae","(Cabrera) G. Sancho","species","name accepted","bfo-130849",,,"Moquiniastrum barrosoae (Cabrera) G. Sancho","Moquiniastrum","Asteraceae","high","Moquiniastrum barrosoae"
"speciesLink","SPSF","48848","Myrcia albotomentosa","Plantae","Myrtaceae","Myrcia","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","O.T. Aguiar","13","albotomentosa","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.013889","2024-08-06T09:15:58","DC.","1693","<nO>COLETA: Árvore, 4m, flor branca.; GEOGRAFIA: Mosaico de Campo cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048848","América do Sul","Magnoliopsida",,,,"770","770",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1693","2014","Aguiar, O.T.","n.d.","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia albotomentosa","DC.","possibly_ok","Myrtaceae","Myrcia albotomentosa","DC.","species","name accepted","bfo-37037",,,"Myrcia albotomentosa DC.","Myrcia","Myrtaceae","high","Myrcia albotomentosa"
"speciesLink","SPSF","44007","Myrcia multiflora","Plantae","Myrtaceae","Myrcia","2010","09","23","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","O.T.Aguiar","13","multiflora","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.821111","-23.006944","2024-08-06T09:15:59","(Lam.) DC.","1470","<nO>COLETA: Árvore com flores e botões creme-esverdeados.; GEOGRAFIA: Vegetação de Cerrado Denso.;</nO>",,"SPSF00044007","América do Sul","Magnoliopsida",,,,"760","760",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1470","2010","Aguiar, O.T.","n.d.","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia multiflora","(Lam.) DC.","possibly_ok","Myrtaceae","Myrcia multiflora","(Lam.) DC.","species","name accepted","bfo-10730",,,"Myrcia multiflora (Lam.) DC.","Myrcia","Myrtaceae","high","Myrcia multiflora"
"speciesLink","HUFABC","003149","Myrcia lingua","Plantae","Myrtaceae","Myrcia","2010","09","23","Brasil","São Paulo","Avaré","Estação Ecológica de Avaré","UFABC",,,"PreservedSpecimen","Aguiar, OT","634","lingua","Arzolla, FARDP; Vilela, FESP; Mattos, IFA","-48.821111","-23.006944","2024-09-30T15:47:06","(O.Berg) Mattos","1542","<nO>Duplicata do Herbário SPSF, 45881. SPSF00045881; Árvore; Início de frutificação; Cerrado denso</nO>",,"HUFABC003149",,,"2010","04","30","760","760",,"-23.006944","-48.821111",,,,,"SPLINK","Avaré","2010-04-30",,,,,,,,,,,,,,,,,,"HUFABC",,"Arzolla, F.A.R.D.P.","1542","2010","Aguiar, O.T.","2010","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia rufipes","DC.","possibly_ok","Myrtaceae","Myrcia rufipes","DC.","species","replaced synonym","bfo-10753","Myrcia rufipes","DC.","Myrcia rufipes DC.","Myrcia","Myrtaceae","high","Myrcia rufipes"
"speciesLink","SPSF","48750","Myrcia variabilis","Plantae","Myrtaceae","Myrcia","2014","04","16","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","J.B.Baitello","13","variabilis","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.018611","2024-08-06T09:16:04","Mart. & Zucc.","1668","<nO>COLETA: Arbusto de 50cm de altura; flores com corola branca e androceu amarelo.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048750","América do Sul","Magnoliopsida","2014","05","01","753","753",,,,,,,,"SPLINK","Avaré","2014-05-01",,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1668","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia variabilis","DC.","possibly_ok","Myrtaceae","Myrcia variabilis","DC.","species","author misspelled","bfo-10774",,,"Myrcia variabilis DC.","Myrcia","Myrtaceae","low","Myrcia variabilis"
"speciesLink","SPSF","48852","Myrciaria delicatula","Plantae","Myrtaceae","Myrciaria","2014","04","15","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Myrtales","PreservedSpecimen","O.T. Aguiar","13","delicatula","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello & R.Cielo-Filho","-48.814722","-23.013889","2024-08-06T09:16:04","((O.Berg)) (DC.)","1697","<nO>COLETA: Arbusto, 0,1m, flor branca.; GEOGRAFIA: Mosaico de Campo cerrado, Campo sujo e Campo limpo.;</nO>",,"SPSF00048852","América do Sul","Magnoliopsida",,,,"770","770",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1697","2014","Aguiar, O.T.","n.d.","Vilela, F.E.S.P.; Baitello, J.B.; Cielo Filho, R.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrciaria delicatula","(DC.) O.Berg","possibly_ok","Myrtaceae","Myrciaria delicatula","(DC.) O.Berg","species","author misspelled","bfo-10789",,,"Myrciaria delicatula (DC.) O.Berg","Myrciaria","Myrtaceae","high","Myrciaria delicatula"
"speciesLink","SPSF","48796","Nectandra grandiflora","Plantae","Lauraceae","Nectandra","2014","06","26","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Laurales","PreservedSpecimen","J.B. Baitello","13","grandiflora","J.B.Baitello & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & R.Cielo-Filho","-48.919998","-23.09","2024-08-06T09:14:34","Mart & Nees","2642","<nO>COLETA: Árvore mediana de 6 m de altura; flores em batões, aromática. &nf;Nome popular ""Canela-amarela"".; GEOGRAFIA: Trecho da Floresta Estacional próximo à Igreja Caixa D'Água.;</nO>","29856","SPSF00048796","América do Sul","Magnoliopsida","2014","06","30",,,,,,,,,,"SPLINK","Avaré","2014-06-30",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2642","2014","Baitello, J.B.","2014","Vilela, F.E.S.P.; Arzolla, F.A.R.D.P.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Nectandra grandiflora","Nees & Mart","possibly_ok","Lauraceae","Nectandra grandiflora","Nees & Mart","species","author misspelled","bfo-8428",,,"Nectandra grandiflora Nees & Mart","Nectandra","Lauraceae","high","Nectandra grandiflora"
"speciesLink","SPSF","44019","Nectandra lanceolata","Plantae","Lauraceae","Nectandra","2010","09","23","Brasil","SP","Avaré","Estação Ecológica de Avaré","IF","Magnoliophyta","Laurales","PreservedSpecimen","J.B.Baitello","13","lanceolata","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","-48.803333","-22.996111","2024-08-06T09:14:34","Nees","1482","<nO>COLETA: Árvore com 10 m de altura e com flores.; GEOGRAFIA: Floresta Estacional Semidecidual.;</nO>",,"SPSF00044019","América do Sul","Magnoliopsida",,,,"750","750",,,,,,,,"SPLINK","Avaré",,,,,,,,,,,,,,,,,,,"SPSF",,"Arzolla, F.A.R.D.P.","1482","2010","Baitello, J.B.","n.d.","Vilela, F.E.S.P.; Mattos, I.F.A.","Arzolla",,"brazil","sao paulo","avare","estacao ecologica de avare",,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Nectandra lanceolata","Nees","possibly_ok","Lauraceae","Nectandra lanceolata","Nees","species","name accepted","bfo-8429",,,"Nectandra lanceolata Nees","Nectandra","Lauraceae","high","Nectandra lanceolata"
