"Nome_UC","Localidade","Municipio","Estado","Freq"
"PARQUE ESTADUAL DE ILHABELA","Villa Bella, Sao Sebastiao Island","","São Paulo",28
"PARQUE ESTADUAL DE ILHABELA","Trilha do Corcovado, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","Natividade da Serra","São Paulo",24
"PARQUE ESTADUAL DE ILHABELA","Trilha do Corcovado","Natividade da Serra","São Paulo",24
"PARQUE ESTADUAL DE ILHABELA","parque estadual serra mar","Natividade da Serra","São Paulo",24
"PARQUE ESTADUAL DE ILHABELA","Parque Estadual da Serra do Mar","Natividade da Serra","São Paulo",24
"PARQUE ESTADUAL DE ILHABELA","Núcleo Santa Virgínia","Natividade da Serra","São Paulo",24
"PARQUE ESTADUAL DE ILHABELA","Ilhabela","","São Paulo",23
"PARQUE ESTADUAL DE ILHABELA","Litoral Norte","Ilhabela","São Paulo",22
"PARQUE ESTADUAL DE ILHABELA","ilha vitoria","","São Paulo",22
"PARQUE ESTADUAL DE ILHABELA","reserva biologica do alto da serra paranapiacaba","Santo André","São Paulo",20
"PARQUE ESTADUAL DE ILHABELA","Ilha Bela","Ilhabela","São Paulo",20
"PARQUE ESTADUAL DE ILHABELA","ilha vitoria","Ilhabela","São Paulo",16
"PARQUE ESTADUAL DE ILHABELA","Ilha Sao Sebastiao","","São Paulo",15
"PARQUE ESTADUAL DE ILHABELA","Sebastiao","","São Paulo",14
"PARQUE ESTADUAL DE ILHABELA","ilha vitoria","Ubatuba","São Paulo",14
"PARQUE ESTADUAL DE ILHABELA","Villa Bella, Ilha S. Sebastiao","","São Paulo",13
"PARQUE ESTADUAL DE ILHABELA","Ilha S","","São Paulo",13
"PARQUE ESTADUAL DE ILHABELA","Sao Sebastiao","Ilhabela","São Paulo",12
"PARQUE ESTADUAL DE ILHABELA","Sao Sebastiao Island","Ilhabela","São Paulo",10
"PARQUE ESTADUAL DE ILHABELA","Litoral Norte, Ilha de São Sebastião","","São Paulo",10
"PARQUE ESTADUAL DE ILHABELA","Cachoeira do Veloso","Ilhabela","São Paulo",10
"PARQUE ESTADUAL DE ILHABELA","Sao Sebastiao","","São Paulo",9
"PARQUE ESTADUAL DE ILHABELA","Villa Belha, Sao Sebastiao Island","","São Paulo",8
"PARQUE ESTADUAL DE ILHABELA","Villa Belha","","São Paulo",8
"PARQUE ESTADUAL DE ILHABELA","Litoral Norte","Ubatuba","São Paulo",8
"PARQUE ESTADUAL DE ILHABELA","Ilha Vitória, Litoral Norte","Ilhabela","São Paulo",8
"PARQUE ESTADUAL DE ILHABELA","Cambaquara","Ilhabela","São Paulo",8
"PARQUE ESTADUAL DE ITABERABA","Cidade Universitária Armando de Salles Oliveira","São Paulo","São Paulo",194
"PARQUE ESTADUAL DE ITABERABA","Instituto de Botânica","São Paulo","São Paulo",109
"PARQUE ESTADUAL DE ITABERABA","parque estadual da cantareira","São Paulo","São Paulo",90
"PARQUE ESTADUAL DE ITABERABA","Instituto Agronômico e Geofísico","São Paulo","São Paulo",51
"PARQUE ESTADUAL DE ITABERABA","Bairro da Cachoeira","São Paulo","São Paulo",36
"PARQUE ESTADUAL DE ITABERABA","Marsilac","São Paulo","São Paulo",28
"PARQUE ESTADUAL DE ITABERABA","instituto astronomico e geofisico","São Paulo","São Paulo",24
"PARQUE ESTADUAL DE ITABERABA","PE das Fontes do Ipiranga","São Paulo","São Paulo",16
"PARQUE ESTADUAL DE ITABERABA","Parque Estadual das Fontes do Ipiranga","São Paulo","São Paulo",14
"PARQUE ESTADUAL DE ITABERABA","Instituto Agronômico e Geofisico","","São Paulo",10
"PARQUE ESTADUAL DE ITABERABA","Brasil, Sao Paulo, Sao Paulo, Instituto Agronômico e Geofisico","","São Paulo",10
"PARQUE ESTADUAL DE ITAPETINGA","Sítio Primavera","Mairiporã","São Paulo",16
"PARQUE ESTADUAL DE ITAPETINGA","Atibaia","Atibaia","São Paulo",11
"PARQUE ESTADUAL DE ITAPETINGA","Serra do Itapetinga","Atibaia","São Paulo",9
"PARQUE ESTADUAL DE ITAPETINGA","reserva biologica municipal da serra do japi, trilha estrada tv cultura-cidinho-base","Jundiaí","São Paulo",8
"PARQUE ESTADUAL DE ITAPETINGA","Reserva Biológica Municipal da Serra do Japi","Jundiaí","São Paulo",8
"PARQUE ESTADUAL DE ITAPETINGA","trilha estrada Tv Cultura-Cidinho-Base","Jundiaí","São Paulo",5
"PARQUE ESTADUAL DE ITAPETINGA","Brazil, São Paulo, Atibaia, Serra do Itapetinga","Atibaia","São Paulo",5
"PARQUE ESTADUAL DE ITAPETINGA","Area de pasto não remanejado próximo a borda de floresta secundária em propriedade particular","Bom Jesus dos Perdões","São Paulo",5
"PARQUE ESTADUAL DE ITAPETINGA","Parque Municipal da Grota Funda","Atibaia","São Paulo",4
"PARQUE ESTADUAL DE ITAPETINGA","Serra do Itapetininga","Atibaia","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","Serra do Itapetinga; chegada do afloramento da Pedra Grande, à margem da estrada","Atibaia","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","serra do itapetinga, a margem da estrada","Atibaia","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","São Paulo, BR","São Paulo","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","Polinizador em Paisagens Heterogeneas de mata Atlantica"" do edital Universal MCTI/C","Bom Jesus dos Perdões","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","parque estadual jaragua","São Paulo","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","Parque Estadual do Jaraguá","São Paulo","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","Coleta para projeto de pesquisa intitulado ""Redes de Interação Planta","Bom Jesus dos Perdões","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","chegada do afloramento da Pedra Grande","Atibaia","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","Brazil, São Paulo, Atibaia, Serra do Itapetininga","Atibaia","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","Area de pasto não remanejado próximo a borda de floresta secundária em propriedade particular. Coleta para projeto de pesquisa intitulado ""Redes de Interação Planta - Polinizador em Paisagens Heterogeneas de mata Atlantica"" do edital Universal MCTI/C","Bom Jesus dos Perdões","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","à margem da estrada","Atibaia","São Paulo",3
"PARQUE ESTADUAL DE ITAPETINGA","Serra do Itapetinga","Bom Jesus dos Perdões","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","São José dos Campos: área disjuntiva de cerrado de","São José dos Campos","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","sao jose dos campos","São José dos Campos","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Próximo à antena da TV Band","São Paulo","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Pedra Grande","Atibaia","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Parte superior da encosta leste do Vale do Córrego da Ressaca. 6 - 6,5 Km ao SW da saída para São José dos Campos. 100 - 500 m ao lado SE da rodovia. 100 m SE da estrada","São José dos Campos","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Parte superior da encosta leste do Vale do Córrego da Ressaca","São José dos Campos","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Na estrada entre a BR-40 e Belo Vale","Atibaia","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Monumento Natural da Pedra Grande, Na estrada entre a BR-40 e Belo Vale","Atibaia","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Monumento Natural da Pedra Grande","Atibaia","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Locality placeholder for SQL ID 439829","Atibaia","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Estrada para Pirapora","Cajamar","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Estrada para Itatinga, ca. de 29 Km de Angatuba. Bairro Santo Inácio","Angatuba","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Estrada para Itatinga","Angatuba","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","de 29 Km de Angatuba","Angatuba","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Crescendo entre rochas numa vertente de água de encosta","São Paulo","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Coleta para projeto de pesquisa entitulado ""Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica"" do edital Universal MCTI/CNPq No14/2014","Bom Jesus dos Perdões","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Coleta para projeto de pesquisa entitulado """"Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica"""" do edital Universal MCTI/CNPq No14/2014","Bom Jesus dos Perdões","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Coleta para projeto de pesquisa entitulado 'Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica' do edital Universal MCTI/CNPq No14/2014","Bom Jesus dos Perdões","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Brazil, São Paulo, Bom Jesus dos Perdões, Serra do Itapetinga","Bom Jesus dos Perdões","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Brasil, São Paulo, Atibaia.Pedra Grande","Atibaia","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Bom Jesus dos Perdões","Bom Jesus dos Perdões","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Bairro Santo Inácio","Angatuba","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","Área de pasto não manejado próximo a borda de floresta secundária em propriedade particular","Bom Jesus dos Perdões","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","500 m ao lado SE da rodovia","São José dos Campos","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","5 Km ao SW da saída para São José dos Campos","São José dos Campos","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","100 m SE da estrada","São José dos Campos","São Paulo",2
"PARQUE ESTADUAL DE ITAPETINGA","100 - 500 m ao lado se da rodovia, 100 m se da estrada","São José dos Campos","São Paulo",2
"PARQUE ESTADUAL DE PORTO FERREIRA","PE de Porto Ferreira","Porto Ferreira","São Paulo",159
"PARQUE ESTADUAL DE PORTO FERREIRA","Parque Estadual de Porto Ferreira","Porto Ferreira","São Paulo",126
"PARQUE ESTADUAL DE PORTO FERREIRA","parque estadual","Porto Ferreira","São Paulo",124
"PARQUE ESTADUAL DE PORTO FERREIRA","Cerrado","Porto Ferreira","São Paulo",12
"PARQUE ESTADUAL DE PORTO FERREIRA","em mata","Porto Ferreira","São Paulo",6
"PARQUE ESTADUAL DE PORTO FERREIRA","Coordenada calculada","Porto Ferreira","São Paulo",6
"PARQUE ESTADUAL DE VASSUNUNGA","ARIE Cerrado Pé-de-Gigante","Santa Rita do Passa Quatro","São Paulo",1880
"PARQUE ESTADUAL DE VASSUNUNGA","ARIE","Santa Rita do Passa Quatro","São Paulo",853
"PARQUE ESTADUAL DE VASSUNUNGA","Cerrado Pé-de-Gigante","Santa Rita do Passa Quatro","São Paulo",764
"PARQUE ESTADUAL DE VASSUNUNGA","Área demarcada","Santa Rita do Passa Quatro","São Paulo",528
"PARQUE ESTADUAL DE VASSUNUNGA","Mata Capetinga Oeste","Santa Rita do Passa Quatro","São Paulo",89
"PARQUE ESTADUAL DE VASSUNUNGA","Cerrado Pé de Gigante","Santa Rita do Passa Quatro","São Paulo",67
"PARQUE ESTADUAL DE VASSUNUNGA","Margem em direção à Via Anhanguera","Santa Rita do Passa Quatro","São Paulo",66
"PARQUE ESTADUAL DE VASSUNUNGA","Indivíduos coletados para identificação no laboratório","Santa Rita do Passa Quatro","São Paulo",42
"PARQUE ESTADUAL DE VASSUNUNGA","Margem em direção ao riacho","Santa Rita do Passa Quatro","São Paulo",31
"PARQUE ESTADUAL DE VASSUNUNGA","Margem do cerrado da área demarcada","Santa Rita do Passa Quatro","São Paulo",30
"PARQUE ESTADUAL DE VASSUNUNGA","Margem próxima à Via Anhanguera","Santa Rita do Passa Quatro","São Paulo",24
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins","Peruíbe","São Paulo",50
"PARQUE ESTADUAL DO ITINGUÇU","Trilha do Fundão","Peruíbe","São Paulo",39
"PARQUE ESTADUAL DO ITINGUÇU","Núcleo Arpoador","Peruíbe","São Paulo",25
"PARQUE ESTADUAL DO ITINGUÇU","Iguape","","São Paulo",18
"PARQUE ESTADUAL DO ITINGUÇU","estacao ecologica de jureia-itatins","Peruíbe","São Paulo",18
"PARQUE ESTADUAL DO ITINGUÇU","Guarauzinho","Peruíbe","São Paulo",16
"PARQUE ESTADUAL DO ITINGUÇU","ItinguÇu, Iguape, BR-SP, BR","","São Paulo",12
"PARQUE ESTADUAL DO ITINGUÇU","ItinguÇu","","São Paulo",12
"PARQUE ESTADUAL DO ITINGUÇU","trilha paralela à praia","Peruíbe","São Paulo",10
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Guarauzinho, trilha paralela à praia","Peruíbe","São Paulo",10
"PARQUE ESTADUAL DO ITINGUÇU","Iguape - SP, 11920-000, Brasil","","São Paulo",5
"PARQUE ESTADUAL DO ITINGUÇU","iguape - sp","","São Paulo",5
"PARQUE ESTADUAL DO ITINGUÇU","trilha em direção ao rio Guaraú","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Trilha do Parnapoã","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Trilha do Fundão","Piracicaba","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Trilha do Arpoador","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","trilha da mangueira","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Peruíbe","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Peruíbe","Piracicaba","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Nucleo Arpoador","Piracicaba","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Itatins","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, trilha do Fundão","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Guarauzinho, trilha em direção ao rio Guaraú","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins","Iguape","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica de Juréia-Itatins, núcleo Arpoador, Trilha do Fundão","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica de Juréia Itatins, Nucleo Arpoador, Trilha do Fundão, Peruíbe","Piracicaba","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica de Juréia Itatins","Piracicaba","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","estacao ecologica da jureia - itatins","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica da Juréia","Peruíbe","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","EEc de Juréia-Itatins","Iguape","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","Cachoeira do Paraíso","Iguape","São Paulo",4
"PARQUE ESTADUAL DO ITINGUÇU","próximo à Cachoeira do Paraíso","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","Praia do Guaraúzinho","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","Praia do Arpoador","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","Estrada da balsa","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Trilha do fundão, em mata de encosta","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Praia do Guaraúzinho","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Praia do Arpoador, em riacho próximo à praia","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Estrada da balsa, próximo à Cachoeira do Paraíso","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","estacao ecologica jureia-itatins, estrada da balsa","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","em riacho próximo à praia","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","em mata de encosta","Peruíbe","São Paulo",3
"PARQUE ESTADUAL DO ITINGUÇU","Viela dezesseis","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Trilha do Fundão, Núcleo Arpoador, estação Ecológica de Jureia-Itatins","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Trilha do Fundão","","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","sítio da Dona Fátima","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Propriedade particular","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Praia do Arpoador","São Paulo","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Peruíbe, SP, BR","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Peruíbe - SP, Brasil","","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","peruibe - sp","","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Peruíbe","","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Núcleo Arpoador Trilha do Fundão","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Núcleo Arpoador","","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","NUBBE2009","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","NUBBE2008","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","NUBBE2005","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Jureia-Itatins","Itanhaém","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Guaraú. Viela dezesseis. Propriedade particular. sítio da Dona Fátima","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Guaraú","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Floresta ombrófila da encosta do Morro do Fernando","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","estrada para Barra do Una","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","estacao ecologicajureia-itatins","Itanhaém","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Jureis-Itatins, Núcleo Arpoador. Trilha do Fundão","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Jureis-Itatins","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Praia do Arpoador, em riacho próximo à praia","São Paulo","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Núcleo Arpoador. Trilha do Fundão. NUBBE2009","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Núcleo Arpoador. Trilha do Fundão. NUBBE2008","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Núcleo Arpoador, trilha da mangueira. Floresta ombrófila da encosta do Morro do Fernando","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Guarauzinho","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, estrada para Barra do Una, 500 m após o sítio Barro Branco","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","estacao ecologica jureia-itatins, estrada para barra do una","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, Costão da praia do Guarauzinho, 100 m do rio Guaraú","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins, ao lado do estacionamento da Cachoeira do Guilherme","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins","","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica Juréia-Itatins","São Paulo","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica de Jureia-Itatins. Núcleo Arpoador, trilha do Fundão","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica de Juréia-Itatins, Núcleo Arpoador, Trilha do Fundão, NUBBE2005","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica de Juréia-Itatins, Núcleo Arpoador, trilha da mangueira","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica de Juréia","Iguape","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica da Juréia - Itatins, Núcleo Arpoador, Trilha do Fundão, Peruíbe","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Estação Ecológica da Juréia - Itatins, Núcleo Arpoador Trilha do Fundão","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","em riacho próximo à praia","São Paulo","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","E.Ecol.Jureia-Itatins, nucleo Arpoador","Itanhaém","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","Costão da praia do Guarauzinho","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","ao lado do estacionamento da Cachoeira do Guilherme","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","500 m após o sítio Barro Branco","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO ITINGUÇU","100 m do rio Guaraú","Peruíbe","São Paulo",2
"PARQUE ESTADUAL DO JARAGUÁ","Jaraguá","São Paulo","São Paulo",86
"PARQUE ESTADUAL DO JARAGUÁ","parque estadualjaragua","São Paulo","São Paulo",77
"PARQUE ESTADUAL DO JARAGUÁ","P.E.Jaraguá","São Paulo","São Paulo",77
"PARQUE ESTADUAL DO JARAGUÁ","parque estadual","São Paulo","São Paulo",32
"PARQUE ESTADUAL DO JARAGUÁ","Jaraguá (Parque Estadual)","São Paulo","São Paulo",19
"PARQUE ESTADUAL DO JARAGUÁ","Vila Jaraguá","","São Paulo",17
"PARQUE ESTADUAL DO JARAGUÁ","Pico do Jaraguá","São Paulo","São Paulo",15
"PARQUE ESTADUAL DO JARAGUÁ","reserva biologica municipal serra japi","jundiai","São Paulo",13
"PARQUE ESTADUAL DO JARAGUÁ","Reserva Biológica Municipal da Serra do Japi","jundiai","São Paulo",13
"PARQUE ESTADUAL DO JARAGUÁ","Vila Jaraguá, São Paulo - SP, 02675-031, Brasil","","São Paulo",7
"PARQUE ESTADUAL DO JARAGUÁ","State of São Paulo","","São Paulo",7
"PARQUE ESTADUAL DO JARAGUÁ","Vila Jaraguá, São Paulo - State of São Paulo, 02675-031, Brazil","","São Paulo",6
"PARQUE ESTADUAL DO JARAGUÁ","Jaraguá. Parque Estadual","São Paulo","São Paulo",4
"PARQUE ESTADUAL DO JARAGUÁ","jaragua","","São Paulo",4
"PARQUE ESTADUAL DO JARAGUÁ","Vila Jaraguá, São Paulo - SP, Brasil","","São Paulo",3
"PARQUE ESTADUAL DO JARAGUÁ","Parque Estadual do Jaguará","São Paulo","São Paulo",3
"PARQUE ESTADUAL DO JARAGUÁ","Jaragua, parque estadual","São Paulo","São Paulo",3
"PARQUE ESTADUAL DO JARAGUÁ","Jaraguá (Parque Estadual). Campo rupestre","São Paulo","São Paulo",3
"PARQUE ESTADUAL DO JARAGUÁ","Campo rupestre","São Paulo","São Paulo",3
"PARQUE ESTADUAL DO JUQUERY","Franco da Rocha","","São Paulo",36
"PARQUE ESTADUAL DO JUQUERY","franco da rocha - sp","","São Paulo",29
"PARQUE ESTADUAL DO JUQUERY","Franco da Rocha - SP, Brasil","","São Paulo",27
"PARQUE ESTADUAL DO JUQUERY","Estrada para Setor A","Franco da Rocha","São Paulo",18
